編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2004-11-10 19:00:32,121.75,22.96,3.9,12.9,2,台東成功地震站東偏南方  41.3  公里(台東成功地震站東偏南方  41.3  公里)
小區域有感地震,2004-11-10 15:18:15,121.02,22.56,3.5,15.3,1,台東市地震站西南方  25.3  公里(台東市地震站西南方  25.3  公里)
小區域有感地震,2004-11-10 03:21:13,121.71,24.31,3.2,17.1,3,宜蘭南澳地震站南偏西方  14.1  公里(宜蘭南澳地震站南偏西方  14.1  公里)
103   ,2004-11-09 11:16:48,121.42,23.93,3.6,13.9,1,花蓮西林地震站北方  12.8  公里(花蓮西林地震站北方  12.8  公里)
小區域有感地震,2004-11-09 09:07:47,121.9,24.59,4.2,57.4,2,宜蘭蘇澳地震站東偏南方  3.9  公里(宜蘭蘇澳地震站東偏南方  3.9  公里)
小區域有感地震,2004-11-09 03:38:10,122.51,23.93,5.5,15.7,2,花蓮市地震站東方  91.8  公里(花蓮市地震站東方  91.8  公里)
小區域有感地震,2004-11-09 00:33:09,122.45,23.9,4.7,12.7,1,花蓮市地震站東方  85.2  公里(花蓮市地震站東方  85.2  公里)
102   ,2004-11-08 23:54:55,122.76,23.79,6.6,10,4,花蓮市地震站東方  118.5  公里(花蓮市地震站東方  118.5  公里)
小區域有感地震,2004-11-07 22:57:55,121.08,23.78,4,28.9,2,花蓮西林地震站西方  36.5  公里(花蓮西林地震站西方  36.5  公里)
小區域有感地震,2004-11-07 10:47:51,121.46,23.94,3.4,17,4,花蓮西林地震站北方  14.0  公里(花蓮西林地震站北方  14.0  公里)
小區域有感地震,2004-11-06 04:37:50,121.35,23.19,4.2,18,1,台東成功地震站北偏西方  10.4  公里(台東成功地震站北偏西方  10.4  公里)
101   ,2004-11-03 22:11:06,120.45,23.39,3.6,8.4,3,嘉義市地震站南方  12.3  公里(嘉義市地震站南方  12.3  公里)
小區域有感地震,2004-11-02 08:02:43,120.93,23.7,3.4,8.5,2,南投名間地震站東南方  31.0  公里(南投名間地震站東南方  31.0  公里)
小區域有感地震,2004-11-01 01:27:41,121.9,24.43,3.4,12.2,3,宜蘭南澳地震站東方  15.2  公里(宜蘭南澳地震站東方  15.2  公里)
小區域有感地震,2004-10-30 09:31:52,121.75,24.6,4.4,66,3,宜蘭蘇澳地震站西方  11.1  公里(宜蘭蘇澳地震站西方  11.1  公里)
100   ,2004-10-28 10:09:40,121.76,24.61,4.2,68.5,2,宜蘭蘇澳地震站西方  10.2  公里(宜蘭蘇澳地震站西方  10.2  公里)
099   ,2004-10-28 10:05:31,121.71,23.89,4.2,39.6,2,花蓮市地震站東南方  14.2  公里(花蓮市地震站東南方  14.2  公里)
098   ,2004-10-26 16:20:45,121.29,22.9,4.3,23.7,3,台東市地震站東北方  21.1  公里(台東市地震站東北方  21.1  公里)
097   ,2004-10-23 22:04:27,121.56,25.01,3.7,9.5,3,台北市地震站東偏南方  5.7  公里(台北市地震站東偏南方  5.7  公里)
096   ,2004-10-23 15:20:55,121.8,24.4,3.8,9.3,5,宜蘭南澳地震站東偏南方  6.3  公里(宜蘭南澳地震站東偏南方  6.3  公里)
小區域有感地震,2004-10-23 12:24:28,121.47,23.99,2.9,15.1,2,花蓮市地震站西方  14.3  公里(花蓮市地震站西方  14.3  公里)
095   ,2004-10-21 19:28:44,120.82,24.32,3.8,31.1,2,苗栗三義地震站南偏東方  11.7  公里(苗栗三義地震站南偏東方  11.7  公里)
小區域有感地震,2004-10-21 09:06:44,121.28,23.11,3.6,11.5,2,台東成功地震站西方  9.4  公里(台東成功地震站西方  9.4  公里)
小區域有感地震,2004-10-21 08:38:22,121.27,23.12,3.8,7.5,2,台東成功地震站西方  11.0  公里(台東成功地震站西方  11.0  公里)
小區域有感地震,2004-10-20 09:55:25,121.47,23.79,2.8,12,2,花蓮西林地震站東南方  3.5  公里(花蓮西林地震站東南方  3.5  公里)
小區域有感地震,2004-10-16 23:21:03,120.96,22.93,3.6,8.4,2,台東市地震站西北方  27.8  公里(台東市地震站西北方  27.8  公里)
小區域有感地震,2004-10-16 22:36:23,121.08,22.79,4.1,12.3,3,台東市地震站西偏北方  8.7  公里(台東市地震站西偏北方  8.7  公里)
094   ,2004-10-15 12:08:50,122.85,24.46,7.1,91,5,宜蘭蘇澳地震站東方  101.8  公里(宜蘭蘇澳地震站東方  101.8  公里)
093   ,2004-10-14 07:50:41,120.79,24.27,4.1,27.2,3,苗栗三義地震站南方  16.3  公里(苗栗三義地震站南方  16.3  公里)
小區域有感地震,2004-10-12 15:27:07,121.78,24.11,4.1,31.9,2,花蓮秀林地震站東方  17.9  公里(花蓮秀林地震站東方  17.9  公里)
092   ,2004-10-11 05:44:03,120.84,24.25,3.8,32.8,3,台中市地震站東北方  19.4  公里(台中市地震站東北方  19.4  公里)
小區域有感地震,2004-10-08 11:34:21,121.64,24.07,3,9.1,1,花蓮秀林地震站東方  4.1  公里(花蓮秀林地震站東方  4.1  公里)
091   ,2004-10-07 09:51:31,121.87,24.08,4.4,45.1,3,花蓮秀林地震站東方  27.1  公里(花蓮秀林地震站東方  27.1  公里)
小區域有感地震,2004-10-01 07:05:54,121.79,24.43,3.2,14.1,4,宜蘭南澳地震站東方  4.5  公里(宜蘭南澳地震站東方  4.5  公里)
090   ,2004-09-29 19:25:08,120.42,23.54,3.4,13,2,嘉義市地震站北偏西方  5.5  公里(嘉義市地震站北偏西方  5.5  公里)
小區域有感地震,2004-09-28 15:57:24,121.78,23.7,4,31.2,2,花蓮市地震站南偏東方  34.9  公里(花蓮市地震站南偏東方  34.9  公里)
小區域有感地震,2004-09-22 15:02:00,121.8,23.74,4,33.4,2,花蓮市地震站東南方  31.8  公里(花蓮市地震站東南方  31.8  公里)
089   ,2004-09-20 23:18:23,121.59,23.99,2.8,10.2,2,花蓮市地震站西偏北方  2.4  公里(花蓮市地震站西偏北方  2.4  公里)
小區域有感地震,2004-09-18 10:52:35,122.89,24.44,5.1,32.8,2,宜蘭蘇澳地震站東方  106.5  公里(宜蘭蘇澳地震站東方  106.5  公里)
小區域有感地震,2004-09-17 04:52:31,121.51,24.05,2.5,18.3,2,花蓮秀林地震站西偏南  10.0  公里(花蓮秀林地震站西偏南  10.0  公里)
小區域有感地震,2004-09-14 23:27:39,121.41,23.24,3.8,24.9,2,台東成功地震站北偏東方  16.2  公里(台東成功地震站北偏東方  16.2  公里)
088   ,2004-09-13 18:02:29,121.72,23.97,4,44.7,3,花蓮市地震站東方  10.4  公里(花蓮市地震站東方  10.4  公里)
087   ,2004-09-11 13:50:46,121.63,23.77,4,33.3,2,花蓮西林地震站東偏南方  19.6  公里(花蓮西林地震站東偏南方  19.6  公里)
小區域有感地震,2004-09-08 12:01:03,121.85,24.45,2.9,15.9,3,宜蘭南澳地震站東偏北方  11.1  公里(宜蘭南澳地震站東偏北方  11.1  公里)
小區域有感地震,2004-09-08 09:07:47,121.6,23.32,4,25.5,3,花蓮玉里地震站東方  29.9  公里(花蓮玉里地震站東方  29.9  公里)
小區域有感地震,2004-09-07 20:07:06,121.85,24.67,3.2,12.8,2,宜蘭蘇澳地震站北方  6.7  公里(宜蘭蘇澳地震站北方  6.7  公里)
086   ,2004-09-07 19:45:55,121.85,24.65,4.1,12.8,4,宜蘭蘇澳地震站北方  5.0  公里(宜蘭蘇澳地震站北方  5.0  公里)
小區域有感地震,2004-09-05 20:36:57,121.62,24.42,4.1,40.5,2,宜蘭南澳地震站西方  12.8  公里(宜蘭南澳地震站西方  12.8  公里)
小區域有感地震,2004-09-04 15:16:37,121.71,24.47,2.9,11.6,4,宜蘭南澳地震站西北方  6.4  公里(宜蘭南澳地震站西北方  6.4  公里)
085   ,2004-09-02 14:07:50,120.5,23.2,4.3,7.5,4,台南東山地震站南方  7.0  公里(台南東山地震站南方  7.0  公里)
084   ,2004-08-31 07:22:16,121.86,24.6,4.7,78.1,3,宜蘭蘇澳地震站南偏西方  .4  公里(宜蘭蘇澳地震站南偏西方  .4  公里)
083   ,2004-08-30 01:22:24,121.91,24.4,4.3,24.7,3,宜蘭南澳地震站東方  16.3  公里(宜蘭南澳地震站東方  16.3  公里)
小區域有感地震,2004-08-27 00:00:52,121.8,23.93,3.8,15.1,2,花蓮市地震站東偏南方  19.7  公里(花蓮市地震站東偏南方  19.7  公里)
小區域有感地震,2004-08-26 17:25:52,121.28,22.89,4,17.3,2,台東市地震站東北方  20.2  公里(台東市地震站東北方  20.2  公里)
小區域有感地震,2004-08-24 17:04:46,121.32,23.1,3.5,8.3,3,台東成功地震站西方  5.5  公里(台東成功地震站西方  5.5  公里)
小區域有感地震,2004-08-24 14:57:44,120.85,23.86,3.1,10.6,3,南投名間地震站東方  16.0  公里(南投名間地震站東方  16.0  公里)
082   ,2004-08-22 21:46:37,120.23,23.49,4,12.2,2,雲林四湖地震站南方  16.4  公里(雲林四湖地震站南方  16.4  公里)
081   ,2004-08-19 14:24:45,120.6,23.48,3.4,8.1,1,嘉義市地震站東方  17.0  公里(嘉義市地震站東方  17.0  公里)
小區域有感地震,2004-08-19 04:31:40,121.39,22.07,4.9,72.3,5,台東蘭嶼地震站西偏北方  17.5  公里(台東蘭嶼地震站西偏北方  17.5  公里)
080   ,2004-08-14 11:29:40,120.98,22.93,4.3,1.1,3,台東市地震站西北方  26.6  公里(台東市地震站西北方  26.6  公里)
小區域有感地震,2004-08-11 23:42:00,121.84,24.47,3.1,15.1,3,宜蘭南澳地震站東偏北方  10.6  公里(宜蘭南澳地震站東偏北方  10.6  公里)
079   ,2004-08-08 21:12:26,121.82,24.67,5,81.2,3,宜蘭蘇澳地震站西北方  8.2  公里(宜蘭蘇澳地震站西北方  8.2  公里)
小區域有感地震,2004-08-08 18:36:21,121.86,24.53,3.1,9.1,3,宜蘭蘇澳地震站南方  8.7  公里(宜蘭蘇澳地震站南方  8.7  公里)
078   ,2004-08-06 19:21:32,121.53,24.04,3.8,19.9,4,花蓮秀林地震站西偏南  8.9  公里(花蓮秀林地震站西偏南  8.9  公里)
077   ,2004-08-05 21:38:17,120.59,23.6,3.4,10.9,4,斗六市地震站南偏東方  14.1  公里(斗六市地震站南偏東方  14.1  公里)
小區域有感地震,2004-08-03 15:18:49,121.85,24.47,2.7,15.6,3,宜蘭南澳地震站東偏北方  11.7  公里(宜蘭南澳地震站東偏北方  11.7  公里)
小區域有感地震,2004-08-03 15:06:41,121.86,24.46,3.1,16.7,3,宜蘭南澳地震站東偏北方  11.7  公里(宜蘭南澳地震站東偏北方  11.7  公里)
076   ,2004-08-03 08:43:44,121.69,23.96,4.5,21.5,3,花蓮市地震站東方  7.5  公里(花蓮市地震站東方  7.5  公里)
075   ,2004-08-01 19:21:25,121.86,24.56,4.2,11.6,5,宜蘭蘇澳地震站南方  5.7  公里(宜蘭蘇澳地震站南方  5.7  公里)
074   ,2004-07-28 17:40:57,121.02,23.91,4.5,7.6,3,南投名間地震站東方  33.3  公里(南投名間地震站東方  33.3  公里)
小區域有感地震,2004-07-27 21:46:05,121.86,24.44,3.6,15.8,3,宜蘭南澳地震站東方  11.2  公里(宜蘭南澳地震站東方  11.2  公里)
小區域有感地震,2004-07-26 22:04:22,120.64,23.52,3.2,10.8,1,嘉義市地震站東方  21.0  公里(嘉義市地震站東方  21.0  公里)
小區域有感地震,2004-07-26 09:15:10,122.15,24.89,4.1,4.7,2,宜蘭市地震站東偏北方  41.8  公里(宜蘭市地震站東偏北方  41.8  公里)
073   ,2004-07-22 14:36:40,121.53,24.09,4.6,22,3,花蓮秀林地震站西方  7.6  公里(花蓮秀林地震站西方  7.6  公里)
072   ,2004-07-21 12:03:41,121.97,24.37,3.7,11.7,4,宜蘭南澳地震站東偏南方  23.7  公里(宜蘭南澳地震站東偏南方  23.7  公里)
071   ,2004-07-20 17:17:24,121.37,22.08,4.1,9.3,0,台東蘭嶼地震站西偏北方  19.7  公里(台東蘭嶼地震站西偏北方  19.7  公里)
小區域有感地震,2004-07-15 15:19:24,121.77,24.4,3.2,15.3,3,宜蘭南澳地震站東南方  3.3  公里(宜蘭南澳地震站東南方  3.3  公里)
小區域有感地震,2004-07-14 20:04:30,121.54,24.11,3.3,19.3,3,花蓮秀林地震站西偏北方  7.0  公里(花蓮秀林地震站西偏北方  7.0  公里)
小區域有感地震,2004-07-13 10:38:04,121.86,24.46,3.1,16.3,3,宜蘭南澳地震站東偏北方  11.6  公里(宜蘭南澳地震站東偏北方  11.6  公里)
070   ,2004-07-11 21:10:47,121.82,24.48,3.8,17.2,4,宜蘭南澳地震站東北方  9.1  公里(宜蘭南澳地震站東北方  9.1  公里)
069   ,2004-07-09 19:19:28,121.5,23.9,4.5,19.6,4,花蓮西林地震站北偏東方  11.5  公里(花蓮西林地震站北偏東方  11.5  公里)
小區域有感地震,2004-07-06 19:38:00,120.95,22.93,4.8,7.1,2,台東市地震站西北方  28.7  公里(台東市地震站西北方  28.7  公里)
068   ,2004-07-06 15:32:02,122.27,24.9,5.2,6,3,宜蘭蘇澳地震站東北方  52.1  公里(宜蘭蘇澳地震站東北方  52.1  公里)
小區域有感地震,2004-07-04 02:45:13,121.87,24.42,3.3,7.8,3,宜蘭南澳地震站東方  12.5  公里(宜蘭南澳地震站東方  12.5  公里)
小區域有感地震,2004-07-03 16:30:07,121.83,24.43,3.3,11.9,3,宜蘭南澳地震站東方  8.6  公里(宜蘭南澳地震站東方  8.6  公里)
小區域有感地震,2004-07-02 14:15:55,120.59,24.02,3.2,21.8,3,彰化市地震站南偏東方  7.6  公里(彰化市地震站南偏東方  7.6  公里)
小區域有感地震,2004-06-28 21:47:15,121.62,21.95,3.2,10.2,3,台東蘭嶼地震站南偏東方  11.7  公里(台東蘭嶼地震站南偏東方  11.7  公里)
小區域有感地震,2004-06-23 15:06:32,121.46,23.95,2.9,16.5,3,花蓮西林地震站北方  15.0  公里(花蓮西林地震站北方  15.0  公里)
067   ,2004-06-19 10:53:01,121.19,22.97,4.6,6.3,3,台東成功地震站西南方  23.8  公里(台東成功地震站西南方  23.8  公里)
小區域有感地震,2004-06-17 10:29:30,121.34,22.7,4.1,29.8,1,台東市地震站東偏南方  20.5  公里(台東市地震站東偏南方  20.5  公里)
小區域有感地震,2004-06-13 14:34:16,121.35,23.98,3.9,5.1,3,花蓮西林地震站北偏西方  21.0  公里(花蓮西林地震站北偏西方  21.0  公里)
066   ,2004-06-13 10:22:58,121.32,22.89,4.4,26.4,3,台東市地震站東北方  22.9  公里(台東市地震站東北方  22.9  公里)
065   ,2004-06-10 23:58:06,121.01,22.9,4.9,13.7,3,台東市地震站西北方  21.7  公里(台東市地震站西北方  21.7  公里)
小區域有感地震,2004-06-10 01:49:43,120.96,22.55,4.3,6.4,2,台東大武地震站北偏東方  21.9  公里(台東大武地震站北偏東方  21.9  公里)
064   ,2004-06-06 08:09:08,120.97,22.53,5,7.5,5,台東大武地震站北偏東方  20.6  公里(台東大武地震站北偏東方  20.6  公里)
小區域有感地震,2004-06-04 12:07:49,121.46,23.02,3.9,26.3,3,台東成功地震站東南方  12.0  公里(台東成功地震站東南方  12.0  公里)
小區域有感地震,2004-06-04 10:24:32,122.87,23.93,4.9,15,1,宜蘭南澳地震站東偏南方  127.1  公里(宜蘭南澳地震站東偏南方  127.1  公里)
小區域有感地震,2004-06-04 00:02:52,121.26,23.66,4.2,8.1,3,花蓮西林地震站西南方  24.9  公里(花蓮西林地震站西南方  24.9  公里)
063   ,2004-06-03 00:56:29,121.29,23.64,5.2,14.7,4,花蓮西林地震站西南方  24.8  公里(花蓮西林地震站西南方  24.8  公里)
062   ,2004-05-27 21:39:13,121.31,22.91,3.9,23.5,3,台東成功地震站南偏西方  21.7  公里(台東成功地震站南偏西方  21.7  公里)
小區域有感地震,2004-05-27 00:50:26,121.45,23.94,2.9,14.9,1,花蓮西林地震站北方  14.2  公里(花蓮西林地震站北方  14.2  公里)
小區域有感地震,2004-05-25 15:45:46,121.24,22.79,3.5,11.1,1,台東市地震站東偏北方  9.7  公里(台東市地震站東偏北方  9.7  公里)
小區域有感地震,2004-05-24 17:15:06,121.04,22.58,4.6,3.2,2,台東市地震站西南方  22.6  公里(台東市地震站西南方  22.6  公里)
小區域有感地震,2004-05-23 09:07:18,121.4,21.99,4.2,7.6,4,台東蘭嶼地震站西偏南  16.7  公里(台東蘭嶼地震站西偏南  16.7  公里)
小區域有感地震,2004-05-23 08:58:28,121.52,21.99,4.1,26.1,4,台東蘭嶼地震站西南方  6.2  公里(台東蘭嶼地震站西南方  6.2  公里)
小區域有感地震,2004-05-23 08:44:25,121.43,21.95,3.5,5.4,3,台東蘭嶼地震站西偏南  16.7  公里(台東蘭嶼地震站西偏南  16.7  公里)
061   ,2004-05-23 04:25:38,121.51,24.06,3.6,18.2,3,花蓮秀林地震站西偏南  10.2  公里(花蓮秀林地震站西偏南  10.2  公里)
小區域有感地震,2004-05-23 02:23:52,121.22,22.89,3.9,19,2,台東市地震站北偏東方  16.4  公里(台東市地震站北偏東方  16.4  公里)
小區域有感地震,2004-05-23 00:48:46,121.81,24.43,2.9,15.8,3,宜蘭南澳地震站東方  6.2  公里(宜蘭南澳地震站東方  6.2  公里)
小區域有感地震,2004-05-22 20:55:26,121.22,22.87,4.2,22.3,2,台東市地震站北偏東方  15.0  公里(台東市地震站北偏東方  15.0  公里)
060   ,2004-05-22 05:23:09,120.88,23.04,4.2,4.2,3,高雄桃源地震站東南方  17.9  公里(高雄桃源地震站東南方  17.9  公里)
小區域有感地震,2004-05-21 12:18:01,121.16,23.96,3.9,21.3,2,台中德基地震站南方  31.7  公里(台中德基地震站南方  31.7  公里)
059   ,2004-05-21 09:33:59,121.36,22.2,4.7,16.2,4,台東蘭嶼地震站西北方  27.5  公里(台東蘭嶼地震站西北方  27.5  公里)
058   ,2004-05-21 06:16:15,120.65,23.41,4.2,9.9,3,嘉義大埔地震站北方  18.8  公里(嘉義大埔地震站北方  18.8  公里)
小區域有感地震,2004-05-19 16:22:21,121.4,22.65,4,13.4,1,台東市地震站東偏南方  27.7  公里(台東市地震站東偏南方  27.7  公里)
小區域有感地震,2004-05-19 15:53:43,121.32,22.75,2.8,26,2,台東市地震站東方  16.7  公里(台東市地震站東方  16.7  公里)
057   ,2004-05-19 15:04:12,121.37,22.71,6,27.1,5,台東市地震站東方  22.5  公里(台東市地震站東方  22.5  公里)
小區域有感地震,2004-05-18 22:30:13,120.92,22.96,3.8,5.9,1,台東利稻地震站南偏西方  27.6  公里(台東利稻地震站南偏西方  27.6  公里)
小區域有感地震,2004-05-18 03:45:52,120.66,22.95,4.2,15.5,2,高雄甲仙地震站南偏東方  16.1  公里(高雄甲仙地震站南偏東方  16.1  公里)
小區域有感地震,2004-05-18 02:02:08,121.26,23.06,4.2,10.6,3,台東成功地震站西偏南  12.0  公里(台東成功地震站西偏南  12.0  公里)
小區域有感地震,2004-05-17 16:22:56,121.28,23.05,3.8,11.3,3,台東成功地震站西偏南  10.9  公里(台東成功地震站西偏南  10.9  公里)
056   ,2004-05-16 14:04:08,121.98,23.05,5.7,12.9,4,台東成功地震站東方  62.4  公里(台東成功地震站東方  62.4  公里)
小區域有感地震,2004-05-16 11:22:17,121.01,23.95,3.8,9.9,2,南投名間地震站東偏北方  33.0  公里(南投名間地震站東偏北方  33.0  公里)
小區域有感地震,2004-05-16 06:36:44,121.97,24.51,3.5,9.7,3,宜蘭蘇澳地震站東南方  15.8  公里(宜蘭蘇澳地震站東南方  15.8  公里)
055   ,2004-05-15 13:07:50,121.9,24.86,5.1,91.6,3,宜蘭市地震站東北方  18.1  公里(宜蘭市地震站東北方  18.1  公里)
054   ,2004-05-14 18:45:46,121.66,23.92,3.5,22.5,2,花蓮市地震站東南方  7.8  公里(花蓮市地震站東南方  7.8  公里)
053   ,2004-05-13 23:28:49,121.52,24.06,4.2,20,4,花蓮秀林地震站西偏南  8.5  公里(花蓮秀林地震站西偏南  8.5  公里)
小區域有感地震,2004-05-13 06:53:34,121.65,24.15,3.4,24.3,2,花蓮秀林地震站東北方  8.5  公里(花蓮秀林地震站東北方  8.5  公里)
小區域有感地震,2004-05-12 21:51:18,121.86,24.68,3.2,12,2,宜蘭蘇澳地震站北方  7.7  公里(宜蘭蘇澳地震站北方  7.7  公里)
052   ,2004-05-10 04:06:47,121.77,24.57,5.5,69.2,4,宜蘭蘇澳地震站西偏南  10.4  公里(宜蘭蘇澳地震站西偏南  10.4  公里)
051   ,2004-05-09 14:03:37,120.63,23.41,4,11.1,2,嘉義大埔地震站北方  18.1  公里(嘉義大埔地震站北方  18.1  公里)
050   ,2004-05-09 14:02:21,120.64,23.4,4.5,10,4,嘉義大埔地震站北方  17.5  公里(嘉義大埔地震站北方  17.5  公里)
小區域有感地震,2004-05-09 04:18:40,121.42,21.97,4.1,7.3,4,台東蘭嶼地震站西偏南  16.3  公里(台東蘭嶼地震站西偏南  16.3  公里)
049   ,2004-05-09 00:13:15,121.37,22.85,4.5,22.1,3,台東市地震站東偏北方  24.1  公里(台東市地震站東偏北方  24.1  公里)
小區域有感地震,2004-05-08 20:09:44,121.55,21.97,3.4,13.6,4,台東蘭嶼地震站南方  8.0  公里(台東蘭嶼地震站南方  8.0  公里)
048   ,2004-05-08 16:02:46,121.64,21.93,5.6,6.6,7,台東蘭嶼地震站東南方  14.9  公里(台東蘭嶼地震站東南方  14.9  公里)
小區域有感地震,2004-05-08 04:36:13,119.97,22.55,4.2,42.7,3,高雄市地震站西方  35.8  公里(高雄市地震站西方  35.8  公里)
047   ,2004-05-08 04:17:45,120.57,22.95,4.9,13.5,4,高雄甲仙地震站南方  15.1  公里(高雄甲仙地震站南方  15.1  公里)
小區域有感地震,2004-05-07 14:09:25,120.88,22.81,3.6,5.9,2,台東市地震站西方  28.6  公里(台東市地震站西方  28.6  公里)
小區域有感地震,2004-05-05 13:27:59,121.25,23.04,3.2,7.5,2,台東成功地震站西偏南  13.9  公里(台東成功地震站西偏南  13.9  公里)
小區域有感地震,2004-05-05 13:22:33,121.27,23.04,3.9,12.2,2,台東成功地震站西偏南  12.7  公里(台東成功地震站西偏南  12.7  公里)
小區域有感地震,2004-05-05 11:10:08,121.33,22.99,3.8,21.4,3,台東成功地震站南偏西方  12.1  公里(台東成功地震站南偏西方  12.1  公里)
小區域有感地震,2004-05-05 02:19:45,120.62,22.89,4,12.6,2,高雄甲仙地震站南方  20.8  公里(高雄甲仙地震站南方  20.8  公里)
小區域有感地震,2004-05-04 13:50:05,121.79,24.66,3.2,11.4,3,宜蘭蘇澳地震站西北方  9.7  公里(宜蘭蘇澳地震站西北方  9.7  公里)
046   ,2004-05-02 05:58:49,121.93,23.84,4.4,27.7,2,花蓮市地震站東偏南方  35.5  公里(花蓮市地震站東偏南方  35.5  公里)
045   ,2004-05-01 15:56:11,121.53,24.08,5.3,21.6,7,花蓮秀林地震站西方  7.8  公里(花蓮秀林地震站西方  7.8  公里)
044   ,2004-04-30 06:59:33,121.62,24.2,3.8,16.7,4,花蓮秀林地震站北方  13.1  公里(花蓮秀林地震站北方  13.1  公里)
043   ,2004-04-27 18:08:13,121.62,24.19,4.3,30.8,3,花蓮秀林地震站北方  12.1  公里(花蓮秀林地震站北方  12.1  公里)
042   ,2004-04-25 22:28:35,121.46,23.95,3.3,14.2,2,花蓮西林地震站北方  15.9  公里(花蓮西林地震站北方  15.9  公里)
041   ,2004-04-25 06:29:01,121.46,23.95,3.8,12.7,4,花蓮西林地震站北方  15.8  公里(花蓮西林地震站北方  15.8  公里)
040   ,2004-04-25 03:26:02,121.47,23.95,3.8,15.5,3,花蓮市地震站西方  15.2  公里(花蓮市地震站西方  15.2  公里)
039   ,2004-04-24 23:20:30,121.47,23.95,4.9,16.5,5,花蓮市地震站西方  14.9  公里(花蓮市地震站西方  14.9  公里)
038   ,2004-04-23 22:04:29,120.6,22.93,4.7,14.3,4,高雄甲仙地震站南方  17.2  公里(高雄甲仙地震站南方  17.2  公里)
小區域有感地震,2004-04-23 10:27:34,121.58,23.97,2.5,4,2,花蓮市地震站西方  3.8  公里(花蓮市地震站西方  3.8  公里)
