編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2018-12-08 07:46:23,119.82,23.3,3.8,16.3,2,澎湖縣政府東南方  40.2  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2018-12-04 12:17:23,120.3,23.43,3.4,9,3,嘉義縣政府南方  3.3  公里 (位於嘉義縣鹿草鄉)(嘉義縣鹿草鄉)
小區域有感地震,2018-12-01 09:15:28,121.79,24.41,3.1,6.1,4,宜蘭縣政府南方  35.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-11-28 01:27:58,120.69,22.72,3.9,33.7,2,屏東縣政府東方  20.8  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
小區域有感地震,2018-11-27 19:25:49,121.83,24.7,4,83.6,2,宜蘭縣政府東偏南方  8.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-11-27 18:29:35,118.62,23.37,4.9,13.7,2,澎湖縣政府西偏南方  98.8  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2018-11-26 21:24:02,118.61,23.38,4.6,4.9,1,澎湖縣政府西偏南方  100.3  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2018-11-26 20:50:58,118.6,23.36,4.9,27.4,2,澎湖縣政府西偏南方  101.2  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2018-11-26 08:15:16,118.57,23.34,4.7,13.6,2,澎湖縣政府西偏南方  104.6  公里 (位於臺灣西部海域)(臺灣西部海域)
131   ,2018-11-26 07:57:23,118.52,23.38,6.2,12.3,3,澎湖縣政府西方  108.4  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2018-11-25 17:20:09,120.79,22.35,3.6,7.6,4,臺東縣政府西南方  58.5  公里 (位於臺東縣達仁鄉)(臺東縣達仁鄉)
小區域有感地震,2018-11-24 00:27:50,121.02,22.25,3.5,11.1,2,臺東縣政府南偏西方  57.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-11-23 21:57:37,121.69,24.12,3.6,38.5,2,花蓮縣政府北偏東方  15.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-11-22 14:34:12,121.11,24.62,3,7,2,新竹縣政府南偏東方  25.1  公里 (位於新竹縣五峰鄉)(新竹縣五峰鄉)
130   ,2018-11-21 09:32:16,121.91,24.42,4.2,38.1,3,宜蘭縣政府南偏東方  37.6  公里 (位於臺灣東部海域)(臺灣東部海域)
129   ,2018-11-20 00:31:34,121.92,24.41,4.7,39.2,4,宜蘭縣政府南偏東方  38.9  公里 (位於臺灣東部海域)(臺灣東部海域)
128   ,2018-11-19 22:40:15,121.94,24.35,4.5,25.6,3,宜蘭縣政府南偏東方  45.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-11-19 14:19:01,122.47,23.95,5,27.2,2,花蓮縣政府東方  86.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-11-18 19:29:27,120.5,23.19,3.9,12.6,2,臺南市政府東偏北方  39.1  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2018-11-17 09:45:30,120.83,22.27,3.4,7.3,4,臺東縣政府南偏西方  63.6  公里 (位於臺東縣達仁鄉)(臺東縣達仁鄉)
小區域有感地震,2018-11-16 10:01:35,121.81,24.79,4.4,82.3,2,宜蘭縣政府東北方  8.2  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2018-11-16 08:34:19,122.69,24.31,4.9,69.1,2,宜蘭縣政府東偏南方  104.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-11-15 12:59:39,120.21,23.36,3.1,7.7,2,嘉義縣政府西南方  14.4  公里 (位於嘉義縣義竹鄉)(嘉義縣義竹鄉)
小區域有感地震,2018-11-12 04:13:06,120.54,23.64,2.8,10,2,雲林縣政府南偏東方  6.6  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
127   ,2018-11-10 09:51:19,120.22,23.36,4.4,7.2,4,嘉義縣政府西南方  13.7  公里 (位於嘉義縣義竹鄉)(嘉義縣義竹鄉)
小區域有感地震,2018-11-09 14:59:17,121.93,24.76,3.9,87.2,2,宜蘭縣政府東方  17.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-11-09 05:28:06,122.69,24,4.5,32.4,1,花蓮縣政府東方  108.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-11-08 14:05:20,121.25,24.77,2.9,12.1,1,新竹縣政府東偏南方  24.8  公里 (位於新竹縣關西鎮)(新竹縣關西鎮)
小區域有感地震,2018-11-08 05:05:11,122.57,22.78,5.3,49.2,2,臺東縣政府東方  145.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-11-06 22:52:10,121.78,24.39,3.7,9.5,5,宜蘭縣政府南方  37.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2018-11-05 08:40:20,121.78,24.16,3.8,10.2,2,花蓮縣政府東北方  24.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-11-03 22:10:11,121.82,24.45,3.1,18.1,4,宜蘭縣政府南方  32.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-11-03 19:19:03,121.52,24.08,3.7,21,4,花蓮縣政府西北方  13.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-11-03 03:23:53,121.73,24.58,3.7,64.4,2,宜蘭縣政府南偏西方  16.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2018-11-02 04:07:42,121.89,24.44,3.8,22.4,3,宜蘭縣政府南偏東方  35.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-11-02 01:32:46,121.64,23.57,4,47.1,2,花蓮縣政府南方  46.6  公里 (位於臺灣東部海域)(臺灣東部海域)
126   ,2018-10-31 08:11:28,121.4,23.75,4.2,22.2,4,花蓮縣政府西南方  34.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2018-10-31 05:44:09,121.01,23.99,3.3,16.5,2,南投縣政府東偏北方  33.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-10-28 16:08:28,121.7,24.01,3.1,22.2,2,花蓮縣政府東偏北方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-10-26 19:33:51,122,23.5,4.3,30.4,3,花蓮縣政府東南方  67.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-10-25 03:34:55,120.38,23.2,3,12.2,2,臺南市政府東北方  30.5  公里 (位於臺南市官田區)(臺南市官田區)
125   ,2018-10-24 00:04:04,122.63,23.99,5.9,30.1,3,花蓮縣政府東方  102.8  公里 (位於臺灣東部海域)(臺灣東部海域)
124   ,2018-10-23 12:34:58,122.62,24,6.1,31.2,3,花蓮縣政府東方  102.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-10-21 07:10:42,121.41,24.08,4.3,63,2,花蓮縣政府西偏北方  23.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-10-18 18:11:30,121.66,24.07,3.1,8.4,2,花蓮縣政府北偏東方  9.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-10-16 23:32:03,121.39,24.68,3.3,28.7,1,桃園市政府南偏東方  35.7  公里 (位於桃園市復興區)(桃園市復興區)
小區域有感地震,2018-10-10 21:51:15,120.7,23.09,3.8,6.5,2,高雄市政府東北方  65.6  公里 (位於高雄市桃源區)(高雄市桃源區)
123   ,2018-10-10 17:43:11,122.04,24.91,4.5,14.5,3,宜蘭縣政府東偏北方  34.2  公里 (位於臺灣東部海域)(臺灣東部海域)
122   ,2018-10-09 16:12:58,121.38,22.92,4.6,24.8,4,臺東縣政府東北方  29.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-10-07 18:20:26,121.29,22.84,3.6,18.7,2,臺東縣政府東偏北方  17.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-10-07 13:41:05,121.01,24.72,3.6,6.5,4,新竹縣政府南方  11.9  公里 (位於新竹縣寶山鄉)(新竹縣寶山鄉)
小區域有感地震,2018-10-05 10:27:34,121.36,23.11,3.7,20.3,3,臺東縣政府北偏東方  44.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2018-10-04 14:17:29,120.47,22.12,4.6,36.5,2,高雄市政府南偏東方  57.9  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2018-10-03 17:30:26,120.49,23.44,3.8,11.7,4,嘉義縣政府東方  20.0  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2018-10-01 14:12:26,121.31,23.07,3.4,33.6,1,臺東縣政府北偏東方  38.7  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2018-10-01 14:03:58,121.09,22.8,3.3,6.4,3,臺東縣政府西北方  8.3  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2018-10-01 13:50:11,121.09,22.81,3.8,6.9,4,臺東縣政府西北方  8.3  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2018-09-30 16:27:49,121.61,23.62,4.1,31.1,2,花蓮縣政府南方  41.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-09-29 19:52:39,121.85,24.42,3.6,17.1,3,宜蘭縣政府南偏東方  35.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-09-29 15:08:32,120.99,24.72,1.8,7.7,1,新竹縣政府南方  11.8  公里 (位於新竹縣寶山鄉)(新竹縣寶山鄉)
小區域有感地震,2018-09-25 20:27:05,121.48,23.94,2.9,20.4,4,花蓮縣政府西偏南方  15.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-09-23 17:09:01,120.7,23.18,3.8,10.3,3,高雄市政府東北方  73.6  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2018-09-21 15:37:32,121.73,24.43,3.4,8.4,5,宜蘭縣政府南方  33.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2018-09-19 22:01:43,121.61,23.93,3.6,43.6,2,花蓮縣政府南偏西方  6.4  公里 (位於花蓮縣近海)(花蓮縣近海)
121   ,2018-09-18 04:08:17,121.01,24.02,4.4,18.4,3,南投縣政府東偏北方  35.4  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-09-17 01:17:09,121.39,24.83,3.2,10.6,2,桃園市政府南偏東方  20.5  公里 (位於桃園市復興區)(桃園市復興區)
小區域有感地震,2018-09-16 03:01:20,120.79,24.24,3,11,2,臺中市政府東北方  15.9  公里 (位於臺中市新社區)(臺中市新社區)
小區域有感地震,2018-09-15 01:13:55,120.19,23.02,2.7,14.6,2,臺南市政府北偏東方  3.6  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-09-14 12:50:23,121.62,23.62,3.6,32,2,花蓮縣政府南方  41.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-09-14 09:08:21,121.01,24,3.6,17.3,2,南投縣政府東偏北方  33.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-09-12 05:20:15,122.26,24.04,4.6,44.7,2,花蓮縣政府東方  65.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-09-12 03:58:20,120.77,22.19,3,7.9,5,屏東縣政府南偏東方  61.5  公里 (位於屏東縣牡丹鄉)(屏東縣牡丹鄉)
小區域有感地震,2018-09-12 03:42:11,120.77,22.19,2.9,7.1,4,屏東縣政府南偏東方  61.4  公里 (位於屏東縣牡丹鄉)(屏東縣牡丹鄉)
120   ,2018-09-11 12:43:26,121.52,23.87,4.5,10.3,5,花蓮縣政府西南方  16.4  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
119   ,2018-09-09 21:16:34,121.61,23.93,4.6,44.6,3,花蓮縣政府南方  6.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-09-09 21:11:30,120.2,23.02,2.9,13.7,2,臺南市政府北偏東方  3.6  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-09-09 18:33:27,120.99,24,3.5,17.5,2,南投縣政府東偏北方  32.1  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
118   ,2018-09-08 14:50:39,121.72,24.31,4.4,26.5,4,花蓮縣政府北偏東方  36.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-09-07 16:15:27,120.98,24.71,2,10.4,2,新竹縣政府南偏西方  13.5  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2018-09-06 00:20:11,120.75,23.16,2.9,5.8,4,高雄市政府東北方  74.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2018-09-05 13:55:33,120.91,23.8,3.4,18.3,1,南投縣政府東偏南方  25.4  公里 (位於南投縣水里鄉)(南投縣水里鄉)
小區域有感地震,2018-09-05 01:53:10,122.05,23.51,4.3,32.8,3,花蓮縣政府東南方  68.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-09-05 01:45:56,121.01,24.67,2.2,6.4,2,新竹縣政府南方  17.6  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2018-09-04 00:37:10,121.99,24.83,4.3,89.8,2,宜蘭縣政府東偏北方  25.9  公里 (位於臺灣東部海域)(臺灣東部海域)
117   ,2018-09-03 13:59:49,121.54,24.09,4.4,19.7,5,花蓮縣政府西北方  13.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-08-31 04:14:24,122.31,24.72,4.6,100.5,2,宜蘭縣政府東方  55.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-30 14:38:52,120.18,23.01,2.5,12.4,3,臺南市政府北方  1.9  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-30 04:36:10,121.47,23.87,3.7,16.5,4,花蓮縣政府西南方  20.4  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2018-08-30 03:53:23,122.41,24.82,4.5,15.2,2,宜蘭縣政府東方  66.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-29 05:21:27,121.55,23.54,3.9,29.1,2,花蓮縣政府南方  50.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-08-28 13:39:38,120.47,23.12,3.4,15.5,2,臺南市政府東偏北方  32.2  公里 (位於臺南市玉井區)(臺南市玉井區)
小區域有感地震,2018-08-26 21:44:22,120.2,23.01,3.5,13.3,4,臺南市政府東北方  2.3  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-26 21:36:51,120.2,23.01,2.7,14.2,3,臺南市政府北偏東方  2.9  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-26 21:19:14,120.2,23.01,3.4,14.1,4,臺南市政府北偏東方  2.1  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-26 16:20:34,120.7,23.11,3.8,5.9,3,高雄市政府東北方  66.9  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2018-08-24 06:49:32,120.66,22.65,3.8,27,2,屏東縣政府東方  18.5  公里 (位於屏東縣泰武鄉)(屏東縣泰武鄉)
小區域有感地震,2018-08-23 14:22:02,121,23.98,3.6,16.2,2,南投縣政府東偏北方  32.6  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
116   ,2018-08-23 04:30:16,121.57,22.88,4.2,18.7,3,臺東縣政府東偏北方  45.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-22 23:59:27,121,23.98,3.7,16.3,2,南投縣政府東偏北方  32.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-22 12:23:03,122.06,24.9,3.9,14.7,2,宜蘭縣政府東偏北方  35.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-20 22:44:18,121,24,3.4,16.7,3,南投縣政府東偏北方  33.0  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-20 21:27:58,121,23.99,3.9,17,3,南投縣政府東偏北方  32.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-19 03:45:58,121.51,23.73,2.1,7.6,1,花蓮縣政府南偏西方  31.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2018-08-18 16:28:09,121.89,24.45,2.9,21.9,2,宜蘭縣政府南偏東方  33.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2018-08-18 12:14:52,121.01,24.02,2.5,17.8,1,南投縣政府東偏北方  35.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 10:30:05,121.02,24.02,3.7,18.8,2,南投縣政府東偏北方  35.6  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 09:23:43,121,24.01,2.3,16.8,1,南投縣政府東偏北方  33.6  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
115   ,2018-08-18 09:01:25,121,24.01,4.2,17.5,3,南投縣政府東偏北方  33.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 08:21:54,121.01,24.01,3.2,17.1,2,南投縣政府東偏北方  34.2  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 08:16:57,121.01,24.01,3.5,18.2,2,南投縣政府東偏北方  34.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
114   ,2018-08-18 08:15:17,121,24.02,5.1,19.2,4,南投縣政府東偏北方  34.5  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2018-08-18 07:40:03,121.03,23.99,3,15.4,2,南投縣政府東偏北方  36.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 07:29:52,121.04,24,2.3,17.6,1,南投縣政府東偏北方  37.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 06:57:30,121.01,23.99,2.7,17.2,2,南投縣政府東偏北方  33.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 06:30:00,121.01,24.01,2.8,17.7,1,南投縣政府東偏北方  34.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 05:28:52,121.01,24,3.2,17.9,2,南投縣政府東偏北方  34.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 04:17:20,121.01,24.01,2.3,17.8,1,南投縣政府東偏北方  34.1  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-18 03:24:46,121.45,23.89,2.9,18.3,4,花蓮縣政府西偏南方  21.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-08-18 00:44:58,120.67,22.66,2.9,25.2,1,屏東縣政府東方  18.8  公里 (位於屏東縣瑪家鄉)(屏東縣瑪家鄉)
小區域有感地震,2018-08-17 23:44:31,121.01,23.99,3.1,16.9,2,南投縣政府東偏北方  33.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-17 22:34:52,121.03,23.99,2.9,15.4,2,南投縣政府東偏北方  36.0  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-17 22:15:49,121.46,22.08,2.3,2.9,3,臺東縣政府南偏東方  80.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-17 19:30:57,121.01,24,3.8,17.9,3,南投縣政府東偏北方  34.7  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-17 18:14:59,121.01,24.02,4.2,18.6,3,南投縣政府東偏北方  35.0  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
113   ,2018-08-17 18:09:42,121.01,24.01,4.9,18.8,4,南投縣政府東偏北方  35.1  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2018-08-17 13:07:31,121.29,22.76,2.8,19.1,2,臺東縣政府東方  14.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-16 02:30:37,121.67,23.92,3.3,37.5,1,花蓮縣政府南偏東方  9.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2018-08-14 03:27:39,120.97,23.09,2.8,3.3,1,臺東縣政府北偏西方  41.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2018-08-11 10:24:20,121.55,22.31,4.2,116.2,1,臺東縣政府東南方  64.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-11 10:04:50,121.15,23.06,3.1,13.8,2,臺東縣政府北方  34.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2018-08-11 02:53:12,120.02,22.97,3.4,19.9,2,臺南市政府西方  16.9  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2018-08-10 22:27:39,121.12,22.87,3.1,15.6,2,臺東縣政府北偏西方  12.9  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2018-08-10 09:35:58,120.21,23.01,3.1,13.9,4,臺南市政府東偏北方  2.8  公里 (位於臺南市北區)(臺南市北區)
小區域有感地震,2018-08-09 16:01:32,120.18,20.99,4.9,86.2,1,高雄市政府南方  181.6  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2018-08-09 03:18:12,120.65,22.62,3.4,19.7,2,屏東縣政府東偏南方  18.2  公里 (位於屏東縣泰武鄉)(屏東縣泰武鄉)
小區域有感地震,2018-08-08 09:51:08,121.49,23.96,2.8,15.7,3,花蓮縣政府西偏南方  14.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2018-08-06 12:38:53,120.53,22.95,3.8,15,2,高雄市政府北偏東方  43.2  公里 (位於高雄市杉林區)(高雄市杉林區)
小區域有感地震,2018-08-06 05:30:22,122.65,24.6,4.6,97.4,1,宜蘭縣政府東方  90.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2018-08-05 20:53:57,121.38,22.88,2.8,39.6,1,臺東縣政府東偏北方  27.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-05 12:09:33,121,22.17,3.9,13.8,3,臺東縣政府南偏西方  67.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2018-08-04 19:53:27,120.03,22.99,4,20.3,3,臺南市政府西方  16.2  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2018-08-04 09:49:20,121.79,24.66,4.1,76.4,1,宜蘭縣政府南偏東方  8.3  公里 (位於宜蘭縣冬山鄉)(宜蘭縣冬山鄉)
小區域有感地震,2018-08-04 05:08:45,121.44,24.34,2.6,7.1,2,花蓮縣政府北偏西方  43.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
