編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2012-12-03 02:14:57,121.55,23.97,2.1,7.9,2,花蓮縣政府西偏南方  7.0  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
201   ,2012-12-03 01:45:36,121.58,23.98,5,11.8,5,花蓮縣政府西偏南方  4.4  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2012-12-01 00:30:51,120.44,23.46,2.4,12.3,1,嘉義市政府南偏西方  2.5  公里 (位於嘉義市西區)(嘉義市西區)
200   ,2012-11-30 02:29:40,121.01,22.61,4,7.6,5,台東縣政府西南方  21.7  公里 (位於台東縣近海)(台東縣近海)
199   ,2012-11-29 11:12:52,121.29,22.69,5,88.2,2,台東縣政府東偏南方  16.3  公里 (位於台灣東部海域)(台灣東部海域)
198   ,2012-11-29 03:43:51,120.65,23.39,4,11.4,3,嘉義市政府東偏南方  22.1  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2012-11-28 12:41:15,120.99,22.9,3,7.8,2,台東縣政府西北方  23.3  公里 (位於台東縣延平鄉)(台東縣延平鄉)
小區域有感地震,2012-11-27 01:36:08,121.64,23.94,3.4,30.4,1,花蓮縣政府南偏東方  5.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-11-26 17:38:54,121.81,24.31,3,19.8,2,花蓮縣政府北偏東方  40.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-11-26 17:21:26,121.81,24.32,2.8,18.5,2,花蓮縣政府北偏東方  41.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-11-26 17:14:07,121.81,24.32,3.3,18.5,3,花蓮縣政府北偏東方  41.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-11-26 10:59:13,121.95,23.73,3.8,33.7,2,花蓮縣政府東南方  44.4  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-25 22:37:17,120.62,22.91,3.5,11.5,1,屏東縣政府北偏東方  28.1  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2012-11-24 06:03:48,121.82,23.83,4,35.9,2,花蓮縣政府東南方  27.2  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-24 03:04:45,121.66,23.96,2.4,3.3,2,花蓮縣政府東南方  5.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-11-22 06:25:26,122.32,24.01,5,21.6,2,花蓮縣政府東方  70.9  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-21 18:15:45,120.44,23.8,3.1,21.6,2,雲林縣政府西北方  14.2  公里 (位於雲林縣西螺鎮)(雲林縣西螺鎮)
小區域有感地震,2012-11-21 11:26:36,121.58,22.9,3.7,21.7,2,台東縣政府東偏北方  46.8  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-21 01:24:03,120.48,23.52,2.7,12.9,1,嘉義市政府東北方  4.9  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
197   ,2012-11-21 01:09:01,121.36,22.47,5.4,26.9,4,台東縣政府東南方  38.2  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-20 21:40:56,122.04,24.35,3.7,21.3,3,宜蘭縣政府東南方  50.8  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-20 06:01:51,121.79,24.01,3.5,31.2,2,花蓮縣政府東方  17.5  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-11-19 06:12:48,120.85,22.87,3.5,5.3,2,台東縣政府西偏北方  33.6  公里 (位於高雄市茂林區)(高雄市茂林區)
小區域有感地震,2012-11-14 09:26:52,121.5,24.37,3.2,9.8,3,花蓮縣政府北偏西方  43.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-11-13 15:13:06,119.57,23.95,3.8,25.2,2,澎湖縣政府北方  42.1  公里 (位於台灣西部海域)(台灣西部海域)
196   ,2012-11-13 14:11:50,121.49,24.39,3.8,5.6,4,花蓮縣政府北偏西方  46.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-11-12 23:48:38,120.93,22.9,3.5,6.9,2,台東縣政府西偏北方  27.6  公里 (位於台東縣延平鄉)(台東縣延平鄉)
小區域有感地震,2012-11-12 06:37:35,121.48,24.37,3.2,8.2,3,花蓮縣政府北偏西方  44.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
195   ,2012-11-11 03:59:17,121.6,21.95,3.9,15.2,4,台東縣政府南偏東方  100.5  公里 (位於台灣東南部海域)(台灣東南部海域)
小區域有感地震,2012-11-10 21:21:19,121.77,24.2,3.6,13.2,3,花蓮縣政府東北方  27.3  公里 (位於台灣東部海域)(台灣東部海域)
194   ,2012-11-10 12:42:56,121.64,23.34,4,26.6,4,花蓮縣政府南方  72.0  公里 (位於台灣東部海域)(台灣東部海域)
193   ,2012-11-10 10:22:31,120.87,22.64,4.1,7.2,4,台東縣政府西偏南方  31.8  公里 (位於台東縣金峰鄉)(台東縣金峰鄉)
小區域有感地震,2012-11-08 22:07:16,121.48,23.93,2.2,14,1,花蓮縣政府西偏南方  15.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-11-07 13:26:13,121.47,24,2.9,23.1,2,花蓮縣政府西方  14.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-11-07 05:58:24,121.49,24.41,2.8,6.5,3,宜蘭縣政府西南方  45.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
192   ,2012-11-07 00:36:31,120.86,22.64,3.9,7.5,4,台東縣政府西偏南方  32.1  公里 (位於台東縣金峰鄉)(台東縣金峰鄉)
小區域有感地震,2012-11-07 00:31:00,121.71,24.68,2.6,8.4,2,宜蘭縣政府西南方  8.3  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
191   ,2012-11-06 15:34:15,121.63,24.3,3.4,22.1,3,花蓮縣政府北方  34.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-11-06 11:21:41,121.03,24.69,3.4,6.2,3,新竹市政府南偏東方  14.1  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2012-11-05 22:08:37,121.46,23.79,2.7,14.7,3,花蓮縣政府西南方  27.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
190   ,2012-11-05 21:40:29,121.44,23.78,4.9,14.1,5,花蓮縣政府西南方  30.1  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2012-11-04 23:45:55,121.61,24.32,3.2,26.1,3,花蓮縣政府北方  36.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-11-04 12:21:13,120.61,23.54,2.6,10.1,1,嘉義市政府東偏北方  17.3  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2012-11-04 06:01:55,121.74,24.32,3,10.1,3,花蓮縣政府北偏東方  38.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
189   ,2012-11-03 16:06:30,120.41,22.46,3.2,25.4,1,高雄市政府南偏東方  20.2  公里 (位於屏東縣近海)(屏東縣近海)
小區域有感地震,2012-11-03 13:19:38,121.82,24.39,3,11.2,3,宜蘭縣政府南方  38.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-11-01 13:19:41,121.92,24.47,2.7,18.3,2,宜蘭縣政府南偏東方  33.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-11-01 06:54:01,121.94,24.41,3,21,3,宜蘭縣政府南偏東方  39.6  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-10-29 09:11:08,121.7,24.14,2.6,11.4,3,花蓮縣政府北偏東方  18.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-10-28 19:20:11,121.28,23.19,3.4,10.4,2,台東縣政府北偏東方  50.4  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2012-10-28 10:26:22,121.27,23.19,3.6,10.8,2,台東縣政府北偏東方  49.5  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2012-10-27 01:32:09,121.75,24.27,3,15.2,2,花蓮縣政府北偏東方  34.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-10-26 08:31:18,121.46,24.32,2.9,5.5,3,花蓮縣政府北偏西方  40.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-25 20:47:58,120.44,22.47,2.9,28.2,1,高雄市政府東南方  21.5  公里 (位於屏東縣東港鎮)(屏東縣東港鎮)
小區域有感地震,2012-10-25 20:10:29,120.45,22.51,2.9,27,1,高雄市政府東南方  18.7  公里 (位於屏東縣新園鄉)(屏東縣新園鄉)
188   ,2012-10-25 19:05:39,120.44,22.48,2.9,27.2,1,高雄市政府東南方  20.3  公里 (位於屏東縣新園鄉)(屏東縣新園鄉)
187   ,2012-10-25 18:31:17,120.37,22.43,5.4,40.7,5,高雄市政府南偏東方  22.1  公里 (位於屏東縣近海)(屏東縣近海)
小區域有感地震,2012-10-25 12:08:35,120.54,23.57,2.7,5,1,嘉義市政府東北方  13.2  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2012-10-25 08:05:47,121,24.52,2.9,6.8,1,苗栗縣政府東偏南方  18.7  公里 (位於苗栗縣南庄鄉)(苗栗縣南庄鄉)
小區域有感地震,2012-10-25 02:52:27,120.73,23.85,2.6,23.2,1,南投縣政府東南方  6.5  公里 (位於南投縣集集鎮)(南投縣集集鎮)
186   ,2012-10-24 13:35:48,120.54,23.57,3.5,5.5,3,嘉義市政府東北方  12.9  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2012-10-24 11:59:37,120.91,23.67,3.6,13.2,2,南投縣政府東南方  34.2  公里 (位於南投縣信義鄉)(南投縣信義鄉)
小區域有感地震,2012-10-21 22:03:26,120.76,23.87,3,27.1,2,南投縣政府東偏南方  7.5  公里 (位於南投縣中寮鄉)(南投縣中寮鄉)
185   ,2012-10-20 16:49:39,122.45,24.42,5.3,78.8,2,宜蘭縣政府東偏南方  77.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-10-20 03:55:57,121.71,24.34,3.8,31.2,2,花蓮縣政府北偏東方  40.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-10-18 22:25:02,121.49,24.4,2.4,5.1,3,宜蘭縣政府西南方  46.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
184   ,2012-10-18 02:08:05,120.63,24.37,3.5,25.2,1,台中市政府北偏西方  25.6  公里 (位於台中市大甲區)(台中市大甲區)
小區域有感地震,2012-10-14 05:26:23,120.84,22.87,3.4,6.5,2,台東縣政府西偏北方  34.2  公里 (位於高雄市茂林區)(高雄市茂林區)
183   ,2012-10-14 02:10:42,121.49,24.4,3.8,6.1,5,宜蘭縣政府西南方  45.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
182   ,2012-10-13 16:27:51,121.5,24.06,4.3,23.7,4,花蓮縣政府西偏北方  14.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
181   ,2012-10-13 15:00:35,121.03,23.94,4.5,21.1,2,南投縣政府東方  35.1  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2012-10-13 06:43:20,121.6,22.02,3.3,23.5,4,台東縣政府南偏東方  93.9  公里 (位於台灣東部海域)(台灣東部海域)
180   ,2012-10-13 06:38:02,121.63,24.94,4.2,87.4,1,台北市政府東南方  12.8  公里 (位於新北市石碇區)(新北市石碇區)
小區域有感地震,2012-10-10 10:06:23,120.94,24.71,2.8,9.8,2,新竹市政府南偏西方  11.4  公里 (位於苗栗縣頭份鎮)(苗栗縣頭份鎮)
小區域有感地震,2012-10-07 12:08:25,121.44,24.31,2.8,6.1,2,花蓮縣政府北偏西方  40.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-07 08:11:17,121.01,22.68,3.4,6.5,3,台東縣政府西偏南方  16.2  公里 (位於台東縣太麻里鄉)(台東縣太麻里鄉)
小區域有感地震,2012-10-07 06:08:24,121.49,23.99,2.8,18.9,2,花蓮縣政府西方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-07 03:42:58,121.5,23.99,2.7,19.7,1,花蓮縣政府西方  12.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-10-06 10:30:04,121.32,23.27,3.7,20.1,2,台東縣政府北偏東方  59.8  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2012-10-06 08:21:10,121.83,24.53,3.7,69.1,2,宜蘭縣政府南偏東方  22.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-10-03 00:14:47,121.63,23.99,2.9,23.4,1,花蓮縣政府東偏南方  .8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-10-02 21:42:08,121.68,23.64,3.9,48,2,花蓮縣政府南方  39.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-10-02 14:48:12,121.49,24.37,3.1,4.9,2,花蓮縣政府北偏西方  43.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-10-01 11:26:27,121.73,24.13,3.4,10.9,2,花蓮縣政府東北方  19.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-30 13:32:58,121.62,24.58,3.1,5.3,3,宜蘭縣政府西南方  22.1  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2012-09-30 10:40:49,121.75,24.5,3.7,66.9,2,宜蘭縣政府南方  26.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-09-30 08:28:35,121.96,24.41,3.4,20.8,3,宜蘭縣政府南偏東方  40.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-30 00:50:05,121.62,24.59,2.6,4.3,3,宜蘭縣政府西南方  21.0  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2012-09-29 00:23:05,119.88,25.97,3.9,12.5,2,連江縣政府南偏西方  21.6  公里(連江縣政府南偏西方  21.6  公里)
小區域有感地震,2012-09-27 23:41:36,121.51,24.03,2.9,17.5,2,花蓮縣政府西偏北方  12.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
179   ,2012-09-26 18:51:06,121.49,24.41,3.6,6,4,宜蘭縣政府西南方  45.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
178   ,2012-09-26 06:29:29,121.41,22.96,4.2,37.3,2,台東縣政府東北方  34.9  公里 (位於台灣東部海域)(台灣東部海域)
177   ,2012-09-25 18:06:44,120.7,23.23,3.1,9.8,3,嘉義市政府東南方  37.3  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
176   ,2012-09-25 05:57:33,121.29,22.86,4.7,17.5,3,台東縣政府東北方  18.6  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-25 00:48:16,121.65,24.6,2.7,6.3,3,宜蘭縣政府西南方  18.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2012-09-24 15:39:04,120.92,22.99,3.3,4.7,1,台東縣政府西北方  34.8  公里 (位於台東縣海端鄉)(台東縣海端鄉)
小區域有感地震,2012-09-24 04:59:08,121.11,23.87,3.3,29.1,2,南投縣政府東方  43.3  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2012-09-21 15:20:42,121.83,24.38,3.7,42.8,2,宜蘭縣政府南方  39.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-09-19 16:02:27,121.9,24.44,3.3,23.8,2,宜蘭縣政府南偏東方  35.5  公里 (位於台灣東部海域)(台灣東部海域)
175   ,2012-09-19 13:36:42,120.88,24.73,3.1,8.7,4,新竹市政府西南方  12.9  公里 (位於苗栗縣竹南鎮)(苗栗縣竹南鎮)
小區域有感地震,2012-09-18 04:08:10,121.48,24.41,2.8,7,3,宜蘭縣政府西南方  45.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-09-14 15:28:48,121.87,24.43,3,17.1,3,宜蘭縣政府南偏東方  34.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2012-09-14 12:53:46,121.71,24.18,3.2,11.7,3,花蓮縣政府北偏東方  22.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-14 12:11:06,121.37,23.92,3.1,7.4,2,花蓮縣政府西偏南方  27.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2012-09-13 22:17:33,121.98,24.84,3.6,11.3,2,宜蘭縣政府東偏北方  25.4  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-13 11:17:14,121.71,24.17,2.9,12.4,3,花蓮縣政府北偏東方  21.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-13 09:43:06,121.71,24.17,3.3,12.5,3,花蓮縣政府北偏東方  22.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-13 02:48:31,121.75,24.45,2.8,8.4,3,宜蘭縣政府南方  31.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2012-09-10 08:37:02,120.94,24.56,2.5,7.7,2,苗栗縣政府東方  11.8  公里 (位於苗栗縣獅潭鄉)(苗栗縣獅潭鄉)
小區域有感地震,2012-09-09 14:23:43,121.65,23.93,2.5,3.4,2,花蓮縣政府南偏東方  7.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-09 02:58:16,121.81,24.47,2.3,5.3,3,宜蘭縣政府南偏東方  28.9  公里 (位於宜蘭縣蘇澳鎮)(宜蘭縣蘇澳鎮)
小區域有感地震,2012-09-08 20:39:16,121.39,22.62,3.9,28.9,3,台東縣政府東偏南方  28.7  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-08 18:56:41,120.33,23.39,3.3,7.9,2,嘉義縣政府南偏東方  8.3  公里 (位於台南市後壁區)(台南市後壁區)
小區域有感地震,2012-09-08 16:03:48,121.57,23.8,2.8,23.6,1,花蓮縣政府南偏西方  22.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-07 19:44:47,121.71,24.18,3.3,12.4,3,花蓮縣政府北偏東方  23.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2012-09-07 19:31:47,121.94,24.44,3.4,14,3,宜蘭縣政府南偏東方  37.0  公里 (位於台灣東部海域)(台灣東部海域)
小區域有感地震,2012-09-06 19:48:01,120.64,23.58,2.6,8.3,2,雲林縣政府東南方  17.5  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
