編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2007-01-19 07:53:25,120.64,21.89,4.3,47,1,屏東恆春地震站西南方  17.2  公里(屏東恆春地震站西南方  17.2  公里)
小區域有感地震,2007-01-18 03:00:15,120.66,23.96,3.1,11.9,2,南投名間地震站北偏西方  9.6  公里(南投名間地震站北偏西方  9.6  公里)
003   ,2007-01-17 12:00:25,121.8,24.02,4.7,42.5,4,花蓮市地震站東偏北方  19.9  公里(花蓮市地震站東偏北方  19.9  公里)
小區域有感地震,2007-01-16 21:41:48,120.66,23.96,3,11.9,2,南投名間地震站北偏西方  9.6  公里(南投名間地震站北偏西方  9.6  公里)
小區域有感地震,2007-01-16 12:24:01,121.67,23.96,3.8,40.8,2,花蓮市地震站東偏南方  6.2  公里(花蓮市地震站東偏南方  6.2  公里)
002   ,2007-01-16 11:10:35,122.5,23.92,5.4,20.9,2,花蓮市地震站東方  90.3  公里(花蓮市地震站東方  90.3  公里)
小區域有感地震,2007-01-16 09:12:57,121.65,24.05,3.2,8.9,2,花蓮秀林地震站東南方  5.4  公里(花蓮秀林地震站東南方  5.4  公里)
小區域有感地震,2007-01-14 14:54:20,120.92,23.68,3.9,12.9,2,南投名間地震站東南方  31.5  公里(南投名間地震站東南方  31.5  公里)
001   ,2007-01-14 13:55:03,121.65,24.06,4,9,4,花蓮秀林地震站東偏南方  5.4  公里(花蓮秀林地震站東偏南方  5.4  公里)
小區域有感地震,2007-01-14 01:29:18,121.65,24.05,3,8.5,2,花蓮秀林地震站東南方  5.5  公里(花蓮秀林地震站東南方  5.5  公里)
小區域有感地震,2007-01-14 01:27:28,121.64,24.05,3,8.8,3,花蓮秀林地震站東南方  5.1  公里(花蓮秀林地震站東南方  5.1  公里)
小區域有感地震,2007-01-14 01:23:52,121.65,24.05,4,8.7,3,花蓮秀林地震站東南方  6.0  公里(花蓮秀林地震站東南方  6.0  公里)
小區域有感地震,2007-01-13 20:17:32,121.64,24.05,2.8,8.6,1,花蓮秀林地震站東南方  5.3  公里(花蓮秀林地震站東南方  5.3  公里)
小區域有感地震,2007-01-12 17:32:47,121.83,24.49,3.1,9.4,2,宜蘭南澳地震站東北方  11.1  公里(宜蘭南澳地震站東北方  11.1  公里)
小區域有感地震,2007-01-11 22:58:37,121.64,24.06,2.7,8.9,3,花蓮秀林地震站東南方  4.5  公里(花蓮秀林地震站東南方  4.5  公里)
小區域有感地震,2007-01-11 00:53:29,121.66,24.06,4,9.1,3,花蓮秀林地震站東偏南方  5.8  公里(花蓮秀林地震站東偏南方  5.8  公里)
小區域有感地震,2007-01-08 00:49:02,120.47,23.52,2.9,8.8,2,嘉義市地震站東北方  4.7  公里(嘉義市地震站東北方  4.7  公里)
小區域有感地震,2007-01-07 06:23:31,121.7,24.25,3.5,32,2,宜蘭南澳地震站南偏西方  20.6  公里(宜蘭南澳地震站南偏西方  20.6  公里)
小區域有感地震,2007-01-06 03:51:58,121.17,22.62,4.2,60.4,2,台東市地震站南方  14.7  公里(台東市地震站南方  14.7  公里)
小區域有感地震,2007-01-05 18:08:57,121.73,24.34,3.9,51.1,2,宜蘭南澳地震站南方  9.9  公里(宜蘭南澳地震站南方  9.9  公里)
小區域有感地震,2007-01-02 22:27:21,122.16,24.31,4.2,52,2,宜蘭南澳地震站東偏南方  43.5  公里(宜蘭南澳地震站東偏南方  43.5  公里)
小區域有感地震,2007-01-01 06:37:26,122.57,24.73,5,92.8,2,宜蘭蘇澳地震站東方  73.5  公里(宜蘭蘇澳地震站東方  73.5  公里)
小區域有感地震,2007-01-01 02:02:50,121.67,24.05,4.1,28.7,2,花蓮秀林地震站東偏南方  7.1  公里(花蓮秀林地震站東偏南方  7.1  公里)
