編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-12-06 06:20:47,121.356,23.2183,3.4,17,1,臺東縣政府北北東方  55.5  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-12-04 11:08:01,121.562,25.1697,2.3,3.3,1,臺北市政府北方  14.6  公里 (位於臺北市士林區)(臺北市士林區)
084   ,2023-12-02 06:27:30,121.439,23.4192,4.9,23.8,4,臺東縣政府北北東方  79.2  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2023-12-01 23:19:10,121.033,23.992,3.8,14.3,2,南投縣政府東北東方  36.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2023-12-01 23:11:54,121.003,23.9967,4.2,16.4,3,南投縣政府東北東方  33.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2023-11-28 00:45:27,121.845,24.4255,3.6,12,4,宜蘭縣政府南南東方  34.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-11-27 22:16:15,120.226,23.117,3.5,8.9,4,臺南市政府北北東方  14.5  公里 (位於臺南市安定區)(臺南市安定區)
小區域有感地震,2023-11-27 02:06:30,121.79,24.4103,3.6,20.2,3,宜蘭縣政府南方  35.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
083   ,2023-11-26 12:31:11,122.426,24.061,5.4,25.6,2,花蓮縣政府東方  82.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-26 12:11:44,122.417,24.0575,4.9,25.9,1,花蓮縣政府東方  81.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-24 16:33:51,121.412,23.7323,3.5,14.3,2,花蓮縣政府西南方  35.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
082   ,2023-11-23 12:26:27,121.542,23.1955,4.7,44.4,3,臺東縣政府東北方  63.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-23 03:53:19,121.051,24.729,2.2,6.7,1,新竹縣政府南南東方  11.5  公里 (位於新竹縣北埔鄉)(新竹縣北埔鄉)
小區域有感地震,2023-11-22 07:22:09,121.854,24.3782,3.9,46.4,2,宜蘭縣政府南南東方  40.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-11-21 23:22:38,120.959,22.5887,3.9,10.5,3,臺東縣政府西南方  27.0  公里 (位於臺東縣金峰鄉)(臺東縣金峰鄉)
小區域有感地震,2023-11-21 18:16:47,121.88,24.5105,3.5,10.7,2,宜蘭縣政府南南東方  27.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
081   ,2023-11-21 01:16:35,120.857,23.8193,4.6,28.9,4,南投縣政府東南東方  19.3  公里 (位於南投縣水里鄉)(南投縣水里鄉)
小區域有感地震,2023-11-20 00:40:15,121.596,24.2165,4.1,39.5,2,花蓮縣政府北方  25.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-11-19 00:58:07,119.982,22.2768,4.6,39.1,1,高雄市政府西南方  51.1  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2023-11-17 14:46:08,120.001,22.2915,4.4,38.3,1,高雄市政府西南方  48.6  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2023-11-17 14:14:48,121.453,22.9868,4,20,4,臺東縣政府東北方  40.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
080   ,2023-11-17 05:00:27,121.586,21.9417,4.1,16.4,4,臺東縣政府南南東方  100.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-11-14 02:39:49,121.864,24.4192,3.8,22.9,2,宜蘭縣政府南南東方  36.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
079   ,2023-11-11 00:54:39,121.57,23.458,5.5,39.1,4,花蓮縣政府南方  59.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-11-10 20:05:03,121.335,23.068,4.2,36.9,2,臺東縣政府北北東方  39.5  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-11-08 05:34:14,121.85,24.2873,4.1,15.5,2,花蓮縣政府東北方  40.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-07 17:58:45,120.396,23.529,3.2,8.9,2,嘉義縣政府東北方  13.1  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
小區域有感地震,2023-11-07 16:20:46,121.821,24.5267,3.7,8.4,4,宜蘭縣政府南南東方  23.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-11-07 02:52:08,121.531,23.64,3.9,26.7,1,花蓮縣政府南南西方  39.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-11-06 08:32:27,121.995,24.6232,4.2,64.7,2,宜蘭縣政府東南東方  26.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-05 07:10:38,120.394,23.5283,3.1,9.2,3,嘉義縣政府東北方  12.8  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-11-05 06:04:13,121.513,24.0868,3.6,23.7,2,花蓮縣政府西北方  15.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-11-04 16:27:15,120.966,24.1928,3.6,35.1,1,臺中市政府東方  29.7  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2023-11-03 05:00:55,121.948,24.4135,4.1,29.6,1,宜蘭縣政府南南東方  39.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-10-31 23:47:29,121.53,23.9265,3.6,31.9,2,花蓮縣政府西南方  11.6  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
078   ,2023-10-31 20:33:54,121.602,23.2437,4.7,44.6,3,臺東縣政府東北方  71.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-10-31 04:32:54,121.726,24.4715,3.2,8.2,2,宜蘭縣政府南方  29.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
077   ,2023-10-30 02:12:37,121.52,23.7745,4.2,7.3,3,花蓮縣政府南南西方  26.1  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2023-10-29 23:35:59,121.522,23.7668,3.2,8.7,2,花蓮縣政府南南西方  26.7  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2023-10-29 17:36:05,121.455,23.4395,4.3,30,2,花蓮縣政府南南西方  63.4  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2023-10-28 16:33:22,121.842,24.4637,3.8,20.9,3,宜蘭縣政府南南東方  30.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-10-28 14:02:23,121.361,23.0957,3.9,20.2,2,臺東縣政府北北東方  43.5  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-10-28 12:34:41,121.489,23.9525,3.3,17.9,2,花蓮縣政府西南西方  14.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-10-28 10:16:10,121.367,22.5165,4.7,29.7,3,臺東縣政府東南方  34.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-10-27 17:36:56,121.277,22.9678,3.7,29.1,1,臺東縣政府北北東方  26.9  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2023-10-27 08:12:31,121.093,24.6192,3.8,4.3,3,新竹縣政府南南東方  24.4  公里 (位於新竹縣五峰鄉)(新竹縣五峰鄉)
小區域有感地震,2023-10-27 01:36:19,121.552,23.5433,3.9,49,1,花蓮縣政府南方  50.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-10-26 14:28:08,121.363,22.1182,4.3,25.2,3,臺東縣政府南南東方  73.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-10-25 08:12:01,121.092,24.6167,3.7,3.5,4,新竹縣政府南南東方  24.6  公里 (位於新竹縣五峰鄉)(新竹縣五峰鄉)
小區域有感地震,2023-10-24 10:54:26,122.63,24.0045,5.3,30.7,1,花蓮縣政府東方  102.8  公里 (位於臺灣東部海域)(臺灣東部海域)
076   ,2023-10-24 07:05:25,122.624,24.0012,6.2,31.5,3,花蓮縣政府東方  102.2  公里 (位於臺灣東部海域)(臺灣東部海域)
075   ,2023-10-23 21:19:20,121.323,22.9985,4.9,21.3,4,臺東縣政府東北方  32.2  公里 (位於臺東縣近海)(臺東縣近海)
074   ,2023-10-22 14:52:11,121.932,24.7532,4.5,79.1,3,宜蘭縣政府東方  17.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-10-20 15:00:56,120.767,23.1923,4,5.5,4,高雄市政府東北方  78.6  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2023-10-20 00:49:40,121.394,23.7265,3.7,26.4,2,花蓮縣政府西南方  37.2  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
073   ,2023-10-19 00:00:28,121.246,23.2695,4.1,17.5,3,花蓮縣政府南南西方  88.5  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-10-17 13:00:46,121.063,21.777,4.1,17.9,2,臺東縣政府南方  108.7  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-10-17 07:44:38,121.468,23.931,4,18.3,4,花蓮縣政府西南西方  16.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-10-16 20:56:24,121.626,24.6068,4,52.2,2,宜蘭縣政府西南方  19.5  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2023-10-16 08:55:09,120.406,23.3157,3.7,10,3,臺南市政府東北方  42.4  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2023-10-15 21:32:11,121.366,23.6662,3.7,13.7,4,花蓮縣政府西南方  44.3  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2023-10-14 22:04:07,122.29,23.9883,4.9,23.5,2,花蓮縣政府東方  68.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-10-14 16:05:13,122.312,23.995,4.7,24.1,2,花蓮縣政府東方  70.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-10-14 15:56:03,122.27,24.0253,4.7,21.8,1,花蓮縣政府東方  66.2  公里 (位於臺灣東部海域)(臺灣東部海域)
072   ,2023-10-14 15:53:31,122.302,23.9982,5.3,23.2,2,花蓮縣政府東方  69.3  公里 (位於臺灣東部海域)(臺灣東部海域)
071   ,2023-10-12 20:16:29,120.559,22.9223,4.9,15.6,4,高雄市政府東北方  41.9  公里 (位於高雄市美濃區)(高雄市美濃區)
070   ,2023-10-11 18:36:57,121.244,23.2737,5.8,14.5,5弱,花蓮縣政府南南西方  88.2  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-10-10 04:18:52,121.027,23.9732,3.9,14.3,3,南投縣政府東北東方  35.2  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2023-10-10 04:18:31,121.032,23.9723,3.8,13.6,3,南投縣政府東北東方  35.7  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2023-10-10 04:14:07,120.404,23.2623,3.7,12.1,2,臺南市政府東北方  37.4  公里 (位於臺南市柳營區)(臺南市柳營區)
小區域有感地震,2023-10-10 00:28:21,120.592,23.5957,3.2,10.5,3,雲林縣政府南南東方  13.3  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2023-10-09 18:47:17,121.395,23.7193,3.6,14.4,3,花蓮縣政府西南方  37.8  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2023-10-08 04:56:21,121.294,23.4347,3.9,11.8,2,花蓮縣政府南南西方  70.0  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-10-05 16:53:15,122.346,24.0413,4.9,23.6,2,花蓮縣政府東方  74.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-10-04 20:48:38,121.823,24.437,4.2,43.1,2,宜蘭縣政府南南東方  33.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-10-04 08:45:49,121.433,23.277,3.9,28,3,臺東縣政府北北東方  64.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2023-10-03 12:21:53,121.757,24.3445,3.9,19.4,2,宜蘭縣政府南方  42.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-10-01 02:48:30,121.371,23.1395,3.4,19.8,1,臺東縣政府北北東方  48.2  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-09-30 21:04:32,121.451,23.91,3.9,21,3,花蓮縣政府西南西方  19.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-09-30 16:04:55,121.889,24.5668,4.4,60.2,2,宜蘭縣政府東南方  22.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-09-28 04:13:37,121.292,23.112,3.7,17.1,2,花蓮縣政府南南西方  102.9  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
小區域有感地震,2023-09-27 14:11:37,120.718,23.0513,3.7,5.7,2,高雄市政府東北方  63.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2023-09-27 01:52:53,121.243,23.2637,3.8,17,2,花蓮縣政府南南西方  89.3  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-09-26 20:30:53,121.359,23.0985,4.1,20.9,3,臺東縣政府北北東方  43.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-09-26 07:04:32,122.755,24.4878,4.9,96.4,2,宜蘭縣政府東南東方  104.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-09-26 01:36:31,121.246,23.2598,4.1,17.2,3,花蓮縣政府南南西方  89.5  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-09-25 04:35:21,121.084,22.9088,3.7,8.3,2,臺東縣政府北北西方  18.4  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
小區域有感地震,2023-09-22 02:32:10,120.593,22.9043,3.5,15.6,2,高雄市政府東北方  42.6  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2023-09-20 22:45:26,121.414,23.2178,4.3,35.3,2,臺東縣政府北北東方  57.9  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2023-09-20 19:09:52,121.774,24.2393,4.1,10.6,3,花蓮縣政府北北東方  31.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-09-20 13:25:45,121.297,23.6387,3.9,7.5,3,花蓮縣政府西南方  51.0  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2023-09-20 02:19:25,121.411,23.7925,3.5,26.2,3,花蓮縣政府西南方  30.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2023-09-19 07:47:33,120.449,23.2383,3.7,9.6,2,臺南市政府東北方  38.4  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2023-09-18 21:21:20,125.583,25.9862,6.8,251.8,2,基隆市政府東北東方  397.0  公里(基隆市政府東北東方  397.0  公里)
小區域有感地震,2023-09-17 04:41:34,120.845,22.2362,3.9,14.5,3,屏東縣政府東南方  61.6  公里 (位於屏東縣獅子鄉)(屏東縣獅子鄉)
069   ,2023-09-15 18:34:30,121.828,24.3835,5.3,43.1,4,宜蘭縣政府南方  39.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
068   ,2023-09-15 18:34:25,121.675,24.044,4.4,23.9,3,花蓮縣政府東北方  8.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-09-15 03:41:19,121.447,23.9002,3.5,20.1,3,花蓮縣政府西南西方  20.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-09-14 23:53:42,120.201,23.3397,3.4,10,2,嘉義縣政府西南方  16.2  公里 (位於嘉義縣義竹鄉)(嘉義縣義竹鄉)
小區域有感地震,2023-09-13 11:58:19,120.997,21.849,3.9,25.4,2,臺東縣政府南方  101.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
067   ,2023-09-12 19:03:17,121.08,19.2995,6.8,59.9,2,高雄市政府南南東方  376.3  公里(高雄市政府南南東方  376.3  公里)
小區域有感地震,2023-09-11 07:09:40,121.402,22.1673,3.8,25.3,2,臺東縣政府南南東方  70.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-09-07 03:02:51,121.776,24.2297,3.6,11.2,1,花蓮縣政府北北東方  30.8  公里 (位於花蓮縣近海)(花蓮縣近海)
066   ,2023-09-06 13:21:37,120.68,22.8973,4.4,5.8,4,高雄市政府東北方  48.6  公里 (位於高雄市茂林區)(高雄市茂林區)
小區域有感地震,2023-09-06 02:07:04,120.629,23.1213,3.7,15.2,2,高雄市政府北北東方  64.3  公里 (位於高雄市甲仙區)(高雄市甲仙區)
小區域有感地震,2023-09-05 17:45:24,120.386,23.526,3.1,10.9,2,嘉義縣政府東北方  12.1  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
065   ,2023-09-05 17:30:41,120.385,23.5255,5.5,9.9,5弱,嘉義縣政府東北方  12.0  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
064   ,2023-09-05 11:13:49,120.81,22.249,4.7,9,4,屏東縣政府東南方  58.4  公里 (位於屏東縣獅子鄉)(屏東縣獅子鄉)
小區域有感地震,2023-09-04 22:42:07,120.218,23.3738,3.3,7.3,3,嘉義縣政府西南方  12.2  公里 (位於嘉義縣義竹鄉)(嘉義縣義竹鄉)
小區域有感地震,2023-09-04 22:10:20,121.169,23.0918,3.5,10.5,2,臺東縣政府北方  37.3  公里 (位於臺東縣關山鎮)(臺東縣關山鎮)
小區域有感地震,2023-09-04 15:50:57,122.439,24.8038,4.3,17.3,1,宜蘭縣政府東方  68.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-09-02 11:06:45,121.344,23.1642,3.5,14.7,2,臺東縣政府北北東方  49.4  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-09-02 02:13:11,120.385,23.5275,3.4,9.5,2,嘉義縣政府東北方  12.1  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-09-01 11:35:04,121.458,23.9297,3.4,20.9,2,花蓮縣政府西南西方  17.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-09-01 11:18:04,120.387,23.5273,3.2,9.7,3,嘉義縣政府東北方  12.2  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-09-01 10:49:04,120.772,24.2748,3.6,29.1,2,臺中市政府東北方  17.7  公里 (位於臺中市石岡區)(臺中市石岡區)
小區域有感地震,2023-09-01 02:58:45,122.21,24.9498,4.4,14.3,2,基隆市政府東南東方  51.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-31 12:50:11,120.388,23.5325,3.7,9.3,2,嘉義縣政府東北方  12.7  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-08-31 12:49:45,120.385,23.526,3.8,9.9,2,嘉義縣政府東北方  12.0  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
063   ,2023-08-31 12:49:03,120.39,23.5268,4.5,8.9,4,嘉義縣政府東北方  12.4  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
062   ,2023-08-27 19:04:46,121.077,22.8935,4.2,9.6,3,臺東縣政府北北西方  17.1  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2023-08-27 13:10:29,121.47,24.4217,3.3,7.4,3,宜蘭縣政府西南方  45.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-08-26 15:59:41,120.385,23.5318,3.8,9.7,3,嘉義縣政府東北方  12.4  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-08-25 07:34:20,121.47,24.4168,3.9,7.2,4,宜蘭縣政府西南方  45.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-08-24 13:39:25,122.006,24.734,4.6,73,2,宜蘭縣政府東方  24.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-22 11:32:14,121.894,23.3307,4,33.4,1,花蓮縣政府南南東方  78.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-21 14:58:30,121.584,23.8208,3.9,21.9,2,花蓮縣政府南南西方  19.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-21 12:39:43,121.589,23.811,4,22.7,2,花蓮縣政府南方  20.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-21 12:31:59,121.579,23.8122,3.7,22.1,1,花蓮縣政府南南西方  20.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-20 15:10:42,121.562,23.5158,4.3,33.7,2,花蓮縣政府南方  53.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-17 11:52:14,121.296,22.8173,3.4,12,2,臺東縣政府東北東方  16.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
061   ,2023-08-16 22:58:53,120.39,23.5292,4,9.5,4,嘉義縣政府東北方  12.6  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
060   ,2023-08-16 01:09:18,121.673,24.1663,4.8,27.7,3,花蓮縣政府北北東方  20.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-15 15:59:45,122.065,23.4215,4.3,38.1,2,花蓮縣政府東南方  77.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-14 02:41:23,122.374,24.3982,4.6,53.8,1,宜蘭縣政府東南東方  72.1  公里 (位於臺灣東部海域)(臺灣東部海域)
059   ,2023-08-13 20:06:23,121.035,21.759,4.8,21,3,臺東縣政府南方  110.9  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2023-08-13 19:47:59,122.617,24.5637,4.5,97,1,宜蘭縣政府東方  88.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-13 09:43:10,121.473,20.5523,6,84,2,臺東縣政府南方  246.2  公里 (位於臺灣南部海域)(臺灣南部海域)
