編號,地震時間,經度,緯度,規模,深度,最大震度,位置
183   ,2002-11-09 21:46:59,121.83,24.49,3.8,13,4,宜蘭南澳地震站東北方  10.3  公里(宜蘭南澳地震站東北方  10.3  公里)
182   ,2002-11-09 01:15:41,121.74,24.36,3.6,8.5,4,宜蘭南澳地震站南方  7.9  公里(宜蘭南澳地震站南方  7.9  公里)
181   ,2002-11-09 00:07:09,121.52,24.05,4,17.2,4,花蓮秀林地震站西偏南  9.3  公里(花蓮秀林地震站西偏南  9.3  公里)
180   ,2002-11-08 11:41:42,120.62,23.31,3.8,12,5,嘉義大埔地震站北方  7.6  公里(嘉義大埔地震站北方  7.6  公里)
小區域有感地震,2002-11-03 09:38:44,121.73,24.22,3.7,7.4,3,花蓮秀林地震站東北方  19.4  公里(花蓮秀林地震站東北方  19.4  公里)
179   ,2002-11-03 01:13:40,121.73,24.21,4.1,5.8,4,花蓮秀林地震站東北方  19.3  公里(花蓮秀林地震站東北方  19.3  公里)
小區域有感地震,2002-11-03 00:33:16,121.74,24.21,3.8,7.5,3,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
178   ,2002-11-02 03:13:29,121.91,24.42,4.3,20.9,3,宜蘭南澳地震站東方  16.2  公里(宜蘭南澳地震站東方  16.2  公里)
小區域有感地震,2002-11-01 16:13:29,121.88,24.51,3.5,18.5,3,宜蘭蘇澳地震站南方  11.4  公里(宜蘭蘇澳地震站南方  11.4  公里)
小區域有感地震,2002-11-01 09:05:01,121.65,23.71,3.9,30,2,花蓮西林地震站東偏南方  24.1  公里(花蓮西林地震站東偏南方  24.1  公里)
177   ,2002-11-01 06:31:06,122,24.39,4.1,8.4,4,宜蘭南澳地震站東方  26.1  公里(宜蘭南澳地震站東方  26.1  公里)
小區域有感地震,2002-11-01 05:15:52,121.35,21.98,4.8,15,4,台東蘭嶼地震站西偏南  22.2  公里(台東蘭嶼地震站西偏南  22.2  公里)
176   ,2002-10-30 13:57:34,121.88,24.68,4.3,77.9,2,宜蘭蘇澳地震站北偏東方  8.2  公里(宜蘭蘇澳地震站北偏東方  8.2  公里)
小區域有感地震,2002-10-29 12:25:47,121.72,24.22,3.5,9.1,2,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
175   ,2002-10-28 18:27:26,121.61,24.04,3.2,9.2,2,花蓮秀林地震站南方  5.1  公里(花蓮秀林地震站南方  5.1  公里)
174   ,2002-10-28 18:24:53,121.64,24.03,4.1,8.5,3,花蓮秀林地震站東南方  6.4  公里(花蓮秀林地震站東南方  6.4  公里)
小區域有感地震,2002-10-28 14:58:59,121.74,24.2,3.4,9.7,3,花蓮秀林地震站東北方  18.9  公里(花蓮秀林地震站東北方  18.9  公里)
173   ,2002-10-27 17:55:59,121.77,24.25,4.3,11.1,3,宜蘭南澳地震站南方  20.2  公里(宜蘭南澳地震站南方  20.2  公里)
172   ,2002-10-27 10:20:29,121.74,24.21,4,7.3,3,花蓮秀林地震站東北方  20.0  公里(花蓮秀林地震站東北方  20.0  公里)
小區域有感地震,2002-10-27 05:51:10,121.63,24.03,3.4,9.1,3,花蓮秀林地震站南偏東方  6.2  公里(花蓮秀林地震站南偏東方  6.2  公里)
小區域有感地震,2002-10-26 14:55:09,121.74,24.46,2.8,8.2,4,宜蘭南澳地震站北偏西方  4.4  公里(宜蘭南澳地震站北偏西方  4.4  公里)
小區域有感地震,2002-10-26 14:42:38,121.88,24.56,3.5,10,3,宜蘭蘇澳地震站南偏東方  5.4  公里(宜蘭蘇澳地震站南偏東方  5.4  公里)
小區域有感地震,2002-10-25 17:46:39,121.74,24.2,3.4,8.2,2,花蓮秀林地震站東北方  19.5  公里(花蓮秀林地震站東北方  19.5  公里)
小區域有感地震,2002-10-24 21:52:31,120.71,23.28,3.7,10.2,2,嘉義大埔地震站東偏北方  9.6  公里(嘉義大埔地震站東偏北方  9.6  公里)
小區域有感地震,2002-10-23 11:05:21,121.75,24.2,3,10.8,2,花蓮秀林地震站東北方  19.7  公里(花蓮秀林地震站東北方  19.7  公里)
小區域有感地震,2002-10-23 11:03:49,121.62,24.06,3.1,9.6,2,花蓮秀林地震站東南方  2.7  公里(花蓮秀林地震站東南方  2.7  公里)
小區域有感地震,2002-10-23 10:58:37,121.62,24.06,2.5,10.5,1,花蓮秀林地震站南偏東方  2.7  公里(花蓮秀林地震站南偏東方  2.7  公里)
小區域有感地震,2002-10-22 22:25:10,121.63,24.08,3,9.1,3,花蓮秀林地震站東方  2.4  公里(花蓮秀林地震站東方  2.4  公里)
171   ,2002-10-22 21:55:56,122.07,24.36,4.3,9.8,4,宜蘭南澳地震站東偏南方  33.0  公里(宜蘭南澳地震站東偏南方  33.0  公里)
小區域有感地震,2002-10-22 18:40:35,121.64,24.08,3.1,9,2,花蓮秀林地震站東方  3.3  公里(花蓮秀林地震站東方  3.3  公里)
小區域有感地震,2002-10-22 18:13:20,121.74,24.2,2.7,9.6,2,花蓮秀林地震站東北方  19.0  公里(花蓮秀林地震站東北方  19.0  公里)
小區域有感地震,2002-10-22 17:38:19,121.75,24.21,2.7,10.3,2,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
170   ,2002-10-22 16:23:48,121.72,24.22,3.7,7.1,3,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
小區域有感地震,2002-10-22 15:10:06,121.62,24.07,2.8,9.8,2,花蓮秀林地震站東偏南方  1.9  公里(花蓮秀林地震站東偏南方  1.9  公里)
小區域有感地震,2002-10-22 15:07:58,121.62,24.07,2.7,9.3,1,花蓮秀林地震站東南方  2.0  公里(花蓮秀林地震站東南方  2.0  公里)
小區域有感地震,2002-10-22 14:55:24,121.63,24.08,2.8,9.6,2,花蓮秀林地震站東方  2.8  公里(花蓮秀林地震站東方  2.8  公里)
小區域有感地震,2002-10-22 14:39:34,121.76,24.24,3,10.6,2,宜蘭南澳地震站南方  20.8  公里(宜蘭南澳地震站南方  20.8  公里)
小區域有感地震,2002-10-22 14:34:28,121.78,24.24,3.5,11.9,3,宜蘭南澳地震站南方  21.0  公里(宜蘭南澳地震站南方  21.0  公里)
小區域有感地震,2002-10-22 14:28:10,121.77,24.23,3.4,11.4,3,宜蘭南澳地震站南方  21.4  公里(宜蘭南澳地震站南方  21.4  公里)
小區域有感地震,2002-10-22 13:36:46,121.75,24.24,2.6,9.8,1,宜蘭南澳地震站南方  20.7  公里(宜蘭南澳地震站南方  20.7  公里)
小區域有感地震,2002-10-22 13:32:59,121.76,24.23,3.3,11.1,3,宜蘭南澳地震站南方  21.6  公里(宜蘭南澳地震站南方  21.6  公里)
小區域有感地震,2002-10-22 12:27:45,121.76,24.23,3,10.8,2,宜蘭南澳地震站南方  21.6  公里(宜蘭南澳地震站南方  21.6  公里)
小區域有感地震,2002-10-21 19:04:41,121.74,24.22,3.8,9.2,3,花蓮秀林地震站東北方  20.4  公里(花蓮秀林地震站東北方  20.4  公里)
小區域有感地震,2002-10-21 18:49:42,121.48,22.82,4.9,107.9,2,台東成功地震站南偏東方  32.8  公里(台東成功地震站南偏東方  32.8  公里)
169   ,2002-10-21 08:27:51,121.75,24.22,3.3,10.8,3,花蓮秀林地震站東北方  20.9  公里(花蓮秀林地震站東北方  20.9  公里)
168   ,2002-10-21 07:34:21,121.74,24.22,3.6,11,4,花蓮秀林地震站東北方  20.6  公里(花蓮秀林地震站東北方  20.6  公里)
小區域有感地震,2002-10-21 06:50:31,121.74,24.21,3.4,9.7,2,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
167   ,2002-10-21 06:32:58,121.76,24.21,4.6,10.6,4,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
166   ,2002-10-21 06:19:47,121.75,24.21,4.4,11,4,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
小區域有感地震,2002-10-21 05:27:19,121.74,24.21,3.7,10.9,2,花蓮秀林地震站東北方  19.8  公里(花蓮秀林地震站東北方  19.8  公里)
165   ,2002-10-21 05:25:52,121.76,24.2,4.8,12,4,花蓮秀林地震站東北方  20.8  公里(花蓮秀林地震站東北方  20.8  公里)
小區域有感地震,2002-10-19 22:33:37,121.64,23.87,4,43.6,2,花蓮市地震站南偏東方  11.8  公里(花蓮市地震站南偏東方  11.8  公里)
164   ,2002-10-18 18:11:30,121.75,24.22,4,10.3,3,花蓮秀林地震站東北方  21.4  公里(花蓮秀林地震站東北方  21.4  公里)
小區域有感地震,2002-10-18 16:46:49,121.72,24.23,3.7,7.3,2,花蓮秀林地震站東北方  20.7  公里(花蓮秀林地震站東北方  20.7  公里)
163   ,2002-10-18 16:45:22,121.76,24.23,4.3,10,3,宜蘭南澳地震站南方  21.4  公里(宜蘭南澳地震站南方  21.4  公里)
162   ,2002-10-18 16:04:58,121.76,24.22,4.6,10.5,4,花蓮秀林地震站東北方  22.2  公里(花蓮秀林地震站東北方  22.2  公里)
小區域有感地震,2002-10-18 14:58:50,121.75,24.23,2.8,10.4,2,宜蘭南澳地震站南方  21.9  公里(宜蘭南澳地震站南方  21.9  公里)
小區域有感地震,2002-10-18 14:48:56,121.76,24.24,2.8,11.2,2,宜蘭南澳地震站南方  20.6  公里(宜蘭南澳地震站南方  20.6  公里)
小區域有感地震,2002-10-18 14:45:23,121.72,24.25,3.7,10.9,3,宜蘭南澳地震站南方  19.7  公里(宜蘭南澳地震站南方  19.7  公里)
161   ,2002-10-18 14:43:20,121.77,24.23,4.7,11.6,5,宜蘭南澳地震站南方  21.7  公里(宜蘭南澳地震站南方  21.7  公里)
160   ,2002-10-16 08:45:41,121.02,23.82,3.6,10.7,2,南投名間地震站東方  33.6  公里(南投名間地震站東方  33.6  公里)
159   ,2002-10-15 13:40:06,120.71,23.59,3.9,18.3,3,斗六市地震站東南方  22.7  公里(斗六市地震站東南方  22.7  公里)
小區域有感地震,2002-10-15 04:36:05,121.62,24.61,3.7,45.9,2,宜蘭牛鬥地震站東偏南方  5.4  公里(宜蘭牛鬥地震站東偏南方  5.4  公里)
小區域有感地震,2002-10-13 21:48:10,121.76,24.25,3.7,10.5,3,宜蘭南澳地震站南方  20.0  公里(宜蘭南澳地震站南方  20.0  公里)
158   ,2002-10-13 21:34:36,121.75,24.24,3.8,7.8,3,宜蘭南澳地震站南方  21.0  公里(宜蘭南澳地震站南方  21.0  公里)
小區域有感地震,2002-10-13 21:33:19,121.76,24.23,3.4,10,3,宜蘭南澳地震站南方  21.5  公里(宜蘭南澳地震站南方  21.5  公里)
小區域有感地震,2002-10-13 21:07:21,121.74,24.24,3.6,8.1,3,宜蘭南澳地震站南方  20.6  公里(宜蘭南澳地震站南方  20.6  公里)
157   ,2002-10-13 11:43:28,121.32,22.54,4.7,25.8,3,台東市地震站東南方  29.0  公里(台東市地震站東南方  29.0  公里)
156   ,2002-10-12 08:21:32,121.77,24.22,4,12.6,3,宜蘭南澳地震站南方  22.7  公里(宜蘭南澳地震站南方  22.7  公里)
小區域有感地震,2002-10-12 07:49:38,121.73,24.24,3.1,10.8,2,宜蘭南澳地震站南方  20.7  公里(宜蘭南澳地震站南方  20.7  公里)
155   ,2002-10-12 06:39:41,121.76,24.23,4.2,10.7,4,宜蘭南澳地震站南方  22.1  公里(宜蘭南澳地震站南方  22.1  公里)
小區域有感地震,2002-10-11 07:32:18,121.84,24.46,3,12.3,3,宜蘭南澳地震站東偏北方  10.6  公里(宜蘭南澳地震站東偏北方  10.6  公里)
小區域有感地震,2002-10-09 23:49:59,120.62,23.32,3.6,7.6,3,嘉義大埔地震站北方  8.3  公里(嘉義大埔地震站北方  8.3  公里)
154   ,2002-10-09 19:54:41,121.34,22.58,4.3,24.3,2,台東市地震站東南方  26.6  公里(台東市地震站東南方  26.6  公里)
153   ,2002-10-09 14:28:46,122.03,24.78,4.2,65.2,2,宜蘭蘇澳地震站東北方  25.9  公里(宜蘭蘇澳地震站東北方  25.9  公里)
152   ,2002-10-09 12:56:16,121.76,24.25,3.9,7.2,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
151   ,2002-10-08 12:18:26,121.77,24.23,4.1,5.7,4,宜蘭南澳地震站南方  21.5  公里(宜蘭南澳地震站南方  21.5  公里)
小區域有感地震,2002-10-07 14:00:46,121.56,24.74,4.1,78.5,1,宜蘭牛鬥地震站北方  11.7  公里(宜蘭牛鬥地震站北方  11.7  公里)
150   ,2002-10-07 08:55:48,121.02,23.82,4.3,9.8,2,南投名間地震站東方  33.4  公里(南投名間地震站東方  33.4  公里)
149   ,2002-10-07 07:38:33,122.1,24.3,4.7,16.1,3,宜蘭南澳地震站東偏南方  38.7  公里(宜蘭南澳地震站東偏南方  38.7  公里)
小區域有感地震,2002-10-05 13:43:13,121.69,24.23,3.5,7.3,4,花蓮秀林地震站北偏東方  18.8  公里(花蓮秀林地震站北偏東方  18.8  公里)
小區域有感地震,2002-10-04 08:15:44,122.46,24.95,4.7,131.2,2,宜蘭蘇澳地震站東偏北方  71.4  公里(宜蘭蘇澳地震站東偏北方  71.4  公里)
148   ,2002-10-01 07:50:14,120.63,23.35,4.1,7.8,3,嘉義大埔地震站北方  11.5  公里(嘉義大埔地震站北方  11.5  公里)
小區域有感地震,2002-09-30 22:46:33,121.46,23.97,3.1,17.1,3,花蓮市地震站西方  15.3  公里(花蓮市地震站西方  15.3  公里)
147   ,2002-09-30 16:35:13,120.61,23.33,5,8.1,4,嘉義大埔地震站北方  9.4  公里(嘉義大埔地震站北方  9.4  公里)
146   ,2002-09-27 13:07:47,120.95,24.16,4.7,11.1,3,台中德基地震站西偏南  23.2  公里(台中德基地震站西偏南  23.2  公里)
145   ,2002-09-25 06:43:22,121.08,22.67,5.2,9.7,4,台東市地震站西南方  12.3  公里(台東市地震站西南方  12.3  公里)
小區域有感地震,2002-09-24 00:35:51,120.41,23.48,3.1,10.7,2,嘉義市地震站西偏南  3.5  公里(嘉義市地震站西偏南  3.5  公里)
小區域有感地震,2002-09-21 12:09:43,121.6,24.15,3,15.2,2,花蓮秀林地震站北方  8.2  公里(花蓮秀林地震站北方  8.2  公里)
小區域有感地震,2002-09-20 21:10:27,121.96,24.39,3.9,8.2,3,宜蘭南澳地震站東方  21.7  公里(宜蘭南澳地震站東方  21.7  公里)
144   ,2002-09-19 12:21:54,120.69,23.58,4,11.5,4,斗六市地震站東南方  21.6  公里(斗六市地震站東南方  21.6  公里)
143   ,2002-09-18 10:21:09,121.52,22.01,4.6,14.2,0,台東蘭嶼地震站西偏南  4.9  公里(台東蘭嶼地震站西偏南  4.9  公里)
小區域有感地震,2002-09-16 16:24:59,121.87,24.48,3.2,14.9,3,宜蘭蘇澳地震站南方  13.8  公里(宜蘭蘇澳地震站南方  13.8  公里)
142   ,2002-09-16 08:03:30,122.39,25.1,6.8,175.7,4,基隆市地震站東方  62.2  公里(基隆市地震站東方  62.2  公里)
小區域有感地震,2002-09-15 19:42:16,121.63,24.06,3.5,5,2,花蓮秀林地震站東南方  3.2  公里(花蓮秀林地震站東南方  3.2  公里)
小區域有感地震,2002-09-15 18:34:56,121.63,24.06,3.5,7.5,2,花蓮秀林地震站東南方  3.5  公里(花蓮秀林地震站東南方  3.5  公里)
141   ,2002-09-15 09:06:53,122.53,23.92,5.2,11,3,花蓮市地震站東方  93.6  公里(花蓮市地震站東方  93.6  公里)
140   ,2002-09-12 16:31:39,121.64,24.1,3.6,7.9,2,花蓮秀林地震站東偏北方  3.6  公里(花蓮秀林地震站東偏北方  3.6  公里)
139   ,2002-09-10 16:38:14,122.01,24.87,5.4,103.5,3,宜蘭縣政府東偏北方  29.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2002-09-08 20:28:20,121.83,24.5,3,9.5,3,宜蘭南澳地震站東北方  12.0  公里(宜蘭南澳地震站東北方  12.0  公里)
138   ,2002-09-08 06:59:32,121.69,24.45,5.3,41.4,4,宜蘭南澳地震站西偏北方  6.6  公里(宜蘭南澳地震站西偏北方  6.6  公里)
小區域有感地震,2002-09-08 05:12:18,121.82,24.52,3.7,6.6,4,宜蘭蘇澳地震站南偏西方  10.8  公里(宜蘭蘇澳地震站南偏西方  10.8  公里)
137   ,2002-09-06 19:02:01,120.73,23.89,5.3,28.8,5,南投名間地震站東偏北方  4.0  公里(南投名間地震站東偏北方  4.0  公里)
136   ,2002-09-05 12:43:51,121.83,24.51,3.9,8.5,4,宜蘭蘇澳地震站南偏西方  11.4  公里(宜蘭蘇澳地震站南偏西方  11.4  公里)
小區域有感地震,2002-09-05 05:07:31,121.81,24.51,3.5,10.8,4,宜蘭南澳地震站東北方  11.1  公里(宜蘭南澳地震站東北方  11.1  公里)
小區域有感地震,2002-09-02 00:04:21,121.67,24.66,3.9,42,2,宜蘭牛鬥地震站東偏北方  9.9  公里(宜蘭牛鬥地震站東偏北方  9.9  公里)
135   ,2002-09-01 20:35:32,121.65,24.13,3.8,10,4,花蓮秀林地震站東北方  7.6  公里(花蓮秀林地震站東北方  7.6  公里)
134   ,2002-09-01 15:07:35,122.37,23.97,5.5,15.6,2,花蓮市地震站東方  77.4  公里(花蓮市地震站東方  77.4  公里)
133   ,2002-09-01 13:56:21,122.43,23.92,5.5,8.8,2,花蓮市地震站東方  83.3  公里(花蓮市地震站東方  83.3  公里)
132   ,2002-09-01 04:22:53,121.46,23.92,3.8,16.3,4,花蓮西林地震站北方  12.5  公里(花蓮西林地震站北方  12.5  公里)
小區域有感地震,2002-08-31 14:47:45,121.69,23.89,3.7,16.1,2,花蓮市地震站東南方  11.8  公里(花蓮市地震站東南方  11.8  公里)
131   ,2002-08-31 03:21:14,121.75,24.36,3.6,13,4,宜蘭南澳地震站南方  7.3  公里(宜蘭南澳地震站南方  7.3  公里)
小區域有感地震,2002-08-31 00:18:53,121.61,24.02,3.2,8.6,3,花蓮市地震站北方  5.3  公里(花蓮市地震站北方  5.3  公里)
小區域有感地震,2002-08-31 00:09:14,121.62,24.02,3.4,8.3,2,花蓮市地震站北偏東方  4.9  公里(花蓮市地震站北偏東方  4.9  公里)
130   ,2002-08-30 04:05:53,121.81,24.8,5.2,82.9,4,宜蘭市地震站東北方  6.9  公里(宜蘭市地震站東北方  6.9  公里)
129   ,2002-08-29 21:36:33,121.01,23.85,4.7,10.1,2,南投名間地震站東方  32.7  公里(南投名間地震站東方  32.7  公里)
128   ,2002-08-29 04:01:56,121.89,24.43,4.2,19,5,宜蘭南澳地震站東方  14.3  公里(宜蘭南澳地震站東方  14.3  公里)
127   ,2002-08-29 01:05:34,121.37,22.26,6,12,5,台東蘭嶼地震站西北方  31.4  公里(台東蘭嶼地震站西北方  31.4  公里)
小區域有感地震,2002-08-27 09:14:53,121.07,23.94,3.5,24.5,2,台中德基地震站南偏西方  35.1  公里(台中德基地震站南偏西方  35.1  公里)
126   ,2002-08-26 23:32:10,122.51,24.16,5.2,35,2,宜蘭南澳地震站東偏南方  82.4  公里(宜蘭南澳地震站東偏南方  82.4  公里)
小區域有感地震,2002-08-26 18:19:27,121.82,24.46,3.4,19.4,4,宜蘭南澳地震站東偏北方  7.9  公里(宜蘭南澳地震站東偏北方  7.9  公里)
小區域有感地震,2002-08-26 12:53:31,121.61,24.02,3.6,8.8,3,花蓮市地震站北方  5.0  公里(花蓮市地震站北方  5.0  公里)
小區域有感地震,2002-08-24 21:37:41,121.51,24.09,3.3,20.3,2,花蓮秀林地震站西方  10.0  公里(花蓮秀林地震站西方  10.0  公里)
125   ,2002-08-23 10:32:05,121.97,24.39,4.2,16.9,2,宜蘭南澳地震站東方  23.3  公里(宜蘭南澳地震站東方  23.3  公里)
小區域有感地震,2002-08-22 16:49:23,122.58,23.87,4.7,32.8,1,花蓮市地震站東方  99.6  公里(花蓮市地震站東方  99.6  公里)
小區域有感地震,2002-08-21 14:07:36,121.73,24.62,3,8.9,3,宜蘭蘇澳地震站西方  13.4  公里(宜蘭蘇澳地震站西方  13.4  公里)
小區域有感地震,2002-08-21 09:33:53,121.91,24.54,3.2,7.8,3,宜蘭蘇澳地震站東南方  8.8  公里(宜蘭蘇澳地震站東南方  8.8  公里)
124   ,2002-08-20 21:31:13,121.59,24.76,4.2,63.8,2,宜蘭牛鬥地震站北方  14.1  公里(宜蘭牛鬥地震站北方  14.1  公里)
123   ,2002-08-20 18:01:45,120.75,23.33,4,14.7,2,嘉義大埔地震站東偏北方  16.4  公里(嘉義大埔地震站東偏北方  16.4  公里)
122   ,2002-08-16 11:25:13,121.82,24.47,3.5,12.1,4,宜蘭南澳地震站東偏北方  8.5  公里(宜蘭南澳地震站東偏北方  8.5  公里)
121   ,2002-08-15 07:28:56,121.95,24.42,4.6,22.1,3,宜蘭南澳地震站東方  20.0  公里(宜蘭南澳地震站東方  20.0  公里)
小區域有感地震,2002-08-14 06:01:50,120.92,22.75,3.8,6.5,3,台東市地震站西方  24.0  公里(台東市地震站西方  24.0  公里)
小區域有感地震,2002-08-13 20:36:53,121.98,24.15,4.1,46.3,2,宜蘭南澳地震站東南方  38.7  公里(宜蘭南澳地震站東南方  38.7  公里)
小區域有感地震,2002-08-13 16:04:25,120.62,23.8,3.2,20,2,南投名間地震站西南方  11.2  公里(南投名間地震站西南方  11.2  公里)
小區域有感地震,2002-08-13 05:52:47,121.61,24.05,3.2,10.6,2,花蓮秀林地震站南方  4.0  公里(花蓮秀林地震站南方  4.0  公里)
小區域有感地震,2002-08-12 04:57:27,120.45,23.35,4.1,11.5,3,台南東山地震站北偏西方  10.7  公里(台南東山地震站北偏西方  10.7  公里)
120   ,2002-08-11 21:14:05,121.73,24.45,3.7,7.5,5,宜蘭南澳地震站西北方  3.7  公里(宜蘭南澳地震站西北方  3.7  公里)
小區域有感地震,2002-08-11 15:46:40,121.39,23.57,4,14.8,3,花蓮玉里地震站北偏東方  25.5  公里(花蓮玉里地震站北偏東方  25.5  公里)
119   ,2002-08-11 10:42:11,121.67,24.14,4.1,8.3,4,花蓮秀林地震站東北方  9.4  公里(花蓮秀林地震站東北方  9.4  公里)
小區域有感地震,2002-08-11 10:39:07,121.67,24.14,3.8,6.3,3,花蓮秀林地震站東北方  9.0  公里(花蓮秀林地震站東北方  9.0  公里)
118   ,2002-08-10 17:03:15,121.7,24.13,4.9,11,5,花蓮秀林地震站東偏北方  10.9  公里(花蓮秀林地震站東偏北方  10.9  公里)
小區域有感地震,2002-08-10 00:58:26,121.41,24.09,3.1,8.1,2,花蓮秀林地震站西方  19.7  公里(花蓮秀林地震站西方  19.7  公里)
小區域有感地震,2002-08-09 17:31:00,122.35,23.96,4.7,17.7,2,花蓮市地震站東方  75.0  公里(花蓮市地震站東方  75.0  公里)
小區域有感地震,2002-08-07 23:24:01,121.61,24.04,2.6,9.6,2,花蓮秀林地震站南偏東方  4.3  公里(花蓮秀林地震站南偏東方  4.3  公里)
小區域有感地震,2002-08-06 15:20:42,120.67,23.41,3.8,8.4,3,嘉義大埔地震站北偏東方  19.6  公里(嘉義大埔地震站北偏東方  19.6  公里)
117   ,2002-08-05 16:39:51,121.61,24.05,3.7,9.7,3,花蓮秀林地震站南方  3.0  公里(花蓮秀林地震站南方  3.0  公里)
小區域有感地震,2002-08-01 23:10:27,121.92,24.42,4,19.5,3,宜蘭南澳地震站東方  17.6  公里(宜蘭南澳地震站東方  17.6  公里)
小區域有感地震,2002-08-01 16:13:32,121.98,24.8,3.9,5.7,3,宜蘭市地震站東方  22.9  公里(宜蘭市地震站東方  22.9  公里)
116   ,2002-08-01 10:15:44,121.81,24.29,3.9,6.2,3,宜蘭南澳地震站南偏東方  16.6  公里(宜蘭南澳地震站南偏東方  16.6  公里)
小區域有感地震,2002-07-28 09:04:21,121.82,24.55,3.3,8.6,4,宜蘭蘇澳地震站西南方  8.0  公里(宜蘭蘇澳地震站西南方  8.0  公里)
