編號,地震時間,經度,緯度,規模,深度,最大震度,位置
143   ,2014-11-30 18:53:24,121.83,24.37,3.8,17,4,宜蘭縣政府南方  40.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-11-30 08:00:08,121.39,23.75,2.9,17.4,3,花蓮縣政府西南方  35.4  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2014-11-30 07:30:56,121.72,24.3,3.9,50.3,2,花蓮縣政府北偏東方  35.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-11-26 07:14:02,121.79,24.27,3.3,11.9,3,花蓮縣政府北偏東方  35.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-11-26 04:06:16,121.96,23.96,3.8,36.8,2,花蓮縣政府東方  34.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-11-25 16:27:38,121.63,23.48,4.1,46.8,2,花蓮縣政府南方  56.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-11-25 11:37:10,120.9,23,3.4,5.7,2,臺東縣政府西北方  37.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2014-11-25 10:23:51,120.87,22.74,3.1,7.9,2,臺東縣政府西方  29.0  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2014-11-25 00:35:20,121.37,23.65,3.4,16,3,花蓮縣政府西南方  45.8  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2014-11-24 05:38:05,120.9,23,3.7,5.1,2,臺東縣政府西北方  37.4  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2014-11-23 13:11:06,121.88,24.48,3.3,11,3,宜蘭縣政府南偏東方  30.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-11-23 08:48:44,121.43,23.84,2.9,18.7,3,花蓮縣政府西南方  25.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-11-22 20:57:15,121.01,23.98,3.3,9.8,2,南投縣政府東偏北方  33.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2014-11-22 20:56:14,121.01,23.98,3.4,10.7,2,南投縣政府東偏北方  33.3  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2014-11-22 08:29:21,121.61,24.01,2.8,7.8,2,花蓮縣政府西北方  2.0  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2014-11-22 08:05:57,120.75,23.55,3.2,6.4,2,雲林縣政府東南方  28.4  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2014-11-22 02:37:16,121.67,24.08,3.7,30.6,1,花蓮縣政府北偏東方  11.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-11-22 02:19:43,121.58,23.69,2.7,8.2,3,花蓮縣政府南方  34.0  公里 (位於花蓮縣近海)(花蓮縣近海)
142   ,2014-11-21 11:29:13,120.01,20.71,5.8,71.3,2,高雄市政府南方  213.5  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2014-11-21 03:00:27,120.97,24.35,3.2,4.9,1,苗栗縣政府東南方  28.4  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2014-11-20 15:50:23,121.81,24.35,3,10.4,3,宜蘭縣政府南方  42.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
141   ,2014-11-20 06:37:09,122.03,24.9,4.4,11.6,2,宜蘭縣政府東偏北方  33.0  公里 (位於臺灣東部海域)(臺灣東部海域)
140   ,2014-11-20 01:55:25,122.03,24.9,4,13.9,2,宜蘭縣政府東偏北方  32.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-11-20 01:47:07,122.05,24.92,4.5,13.2,2,宜蘭縣政府東偏北方  35.3  公里 (位於臺灣東部海域)(臺灣東部海域)
139   ,2014-11-20 01:46:21,122.06,24.9,5.2,13.9,4,宜蘭縣政府東偏北方  35.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-11-19 13:18:03,121.06,24.73,2.6,14.2,1,新竹縣政府南偏東方  12.3  公里 (位於新竹縣北埔鄉)(新竹縣北埔鄉)
138   ,2014-11-18 19:15:31,121.55,23.68,3.2,7.6,4,花蓮縣政府南偏西方  35.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-11-18 07:22:16,121.55,25.16,2.8,2.5,3,臺北市政府北方  14.0  公里 (位於臺北市士林區)(臺北市士林區)
137   ,2014-11-17 10:58:28,121.48,23.95,3.3,17.7,3,花蓮縣政府西偏南方  15.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-11-17 03:34:01,121.4,23.75,3.1,19.1,1,花蓮縣政府西南方  35.1  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
136   ,2014-11-16 21:37:08,121.58,23.69,2.7,6.5,4,花蓮縣政府南方  33.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-11-16 21:28:36,121.3,23.72,2.6,16,3,花蓮縣政府西南方  44.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
135   ,2014-11-16 21:28:28,121.58,23.69,2.5,4.1,4,花蓮縣政府南方  33.5  公里 (位於花蓮縣近海)(花蓮縣近海)
134   ,2014-11-16 18:44:41,120.34,23.12,3.3,15.5,2,臺南市政府東北方  21.2  公里 (位於臺南市山上區)(臺南市山上區)
小區域有感地震,2014-11-16 02:56:15,121.3,23.76,3.2,8.2,2,花蓮縣政府西南方  41.2  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2014-11-16 00:01:22,121.91,22.61,3.5,31.4,1,臺東縣政府東方  79.9  公里 (位於臺灣東部海域)(臺灣東部海域)
133   ,2014-11-15 23:56:38,121.43,23.7,3.7,12,5,花蓮縣政府南偏西方  37.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
132   ,2014-11-15 14:31:47,121,24.09,4,27.1,2,臺中市政府東方  33.3  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2014-11-15 06:11:25,120.38,23.25,3.2,9.1,1,嘉義縣政府南偏東方  24.7  公里 (位於臺南市柳營區)(臺南市柳營區)
小區域有感地震,2014-11-15 04:23:17,120.41,23.53,2.7,6.8,2,嘉義市政府西北方  7.4  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
131   ,2014-11-12 20:46:19,120.74,23.55,3.5,6.4,3,雲林縣政府東南方  27.8  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2014-11-12 14:17:00,121.81,24.74,3,9.9,2,宜蘭縣政府東方  5.0  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2014-11-12 10:16:22,121.92,22.91,4.4,35.7,2,臺東縣政府東偏北方  80.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-11-11 23:07:27,121.59,23.98,2.2,7.6,1,花蓮縣政府西偏南方  3.5  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2014-11-11 05:34:54,121.42,24.3,3.6,4.9,2,花蓮縣政府北偏西方  40.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-11-09 15:40:53,120.89,22.76,3.5,5.2,2,臺東縣政府西方  26.9  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2014-11-08 09:32:24,121.83,24.44,2.4,12.8,3,宜蘭縣政府南偏東方  33.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-11-08 08:19:39,121.47,23.89,2.2,15.2,1,花蓮縣政府西偏南方  19.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-11-07 23:02:25,120.88,22.74,3.2,13,2,臺東縣政府西方  27.8  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2014-11-06 14:42:19,121.36,23,3.3,18.7,3,臺東縣政府東北方  34.8  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2014-11-06 14:05:34,121.42,23.73,3.4,17.3,2,花蓮縣政府西南方  34.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2014-11-04 18:43:17,121.61,24.01,2.5,7.6,2,花蓮縣政府西北方  2.7  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
130   ,2014-11-04 18:26:43,120.25,23.21,3.1,17.1,4,臺南市政府北偏東方  25.1  公里 (位於臺南市下營區)(臺南市下營區)
小區域有感地震,2014-11-04 11:20:13,121.34,23.04,3.9,19.7,2,臺東縣政府東北方  36.8  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2014-11-04 11:07:40,121.62,24,2.8,21.3,1,花蓮縣政府北方  .9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2014-11-04 07:11:44,121.63,23.99,3.6,22.6,2,花蓮縣政府東偏北方  1.0  公里 (位於花蓮縣近海)(花蓮縣近海)
129   ,2014-11-01 13:44:48,121.4,23.68,4.3,18.1,3,花蓮縣政府西南方  40.7  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2014-10-31 19:46:35,122.17,23.92,4.2,37.2,1,花蓮縣政府東方  56.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-10-31 19:27:33,121.48,23.92,2.6,17.2,2,花蓮縣政府西偏南方  15.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-10-30 05:25:25,121.77,24.32,2.8,9.8,3,花蓮縣政府北偏東方  39.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
128   ,2014-10-29 07:16:52,120.32,23.28,4.3,9.4,3,嘉義縣政府南方  19.8  公里 (位於臺南市柳營區)(臺南市柳營區)
小區域有感地震,2014-10-28 17:11:25,120.86,24.37,3.3,4.7,2,苗栗縣政府南方  22.1  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2014-10-26 22:29:35,121.48,23.93,2.9,12.7,3,花蓮縣政府西偏南方  16.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
127   ,2014-10-26 12:47:01,122.18,24.73,5,86,3,宜蘭縣政府東方  42.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-10-25 02:13:31,121.91,24.18,4.1,26.9,2,花蓮縣政府東北方  36.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-10-24 15:28:13,121.49,23.81,2.7,8.3,2,花蓮縣政府西南方  24.3  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2014-10-24 01:21:51,121.48,23.8,2.5,8.6,3,花蓮縣政府西南方  25.3  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-10-23 10:48:51,120.57,23.53,2.5,11.3,1,嘉義市政府東偏北方  12.6  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
126   ,2014-10-23 08:53:41,120.74,23.66,4,20.6,3,雲林縣政府東方  21.9  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
小區域有感地震,2014-10-22 02:57:41,121.97,24.47,3,20.4,2,宜蘭縣政府東南方  35.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2014-10-21 07:40:02,120.87,22.74,3.4,7.9,2,臺東縣政府西方  28.9  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2014-10-21 05:16:16,120.48,23.23,3.4,12.2,2,嘉義市政府南方  28.2  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2014-10-20 17:49:28,121.62,24.28,4,47.5,2,花蓮縣政府北方  31.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-10-19 17:50:45,121.02,24.7,2.9,6,2,新竹市政府南偏東方  12.4  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2014-10-18 20:57:05,120.28,23.45,3.5,5.5,3,嘉義縣政府西偏南方  1.8  公里 (位於嘉義縣朴子市)(嘉義縣朴子市)
小區域有感地震,2014-10-18 10:15:50,121.59,23.83,3.1,26.8,1,花蓮縣政府南偏西方  18.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-10-17 07:39:07,121.79,24.32,2.7,12.9,2,花蓮縣政府北偏東方  40.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-10-17 04:30:06,121.73,24.29,3,18.8,3,花蓮縣政府北偏東方  34.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-10-16 21:56:29,121.73,24.29,3,18.4,3,花蓮縣政府北偏東方  35.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-10-16 13:40:01,121.78,24.4,2.4,11.8,3,宜蘭縣政府南方  37.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2014-10-16 08:46:49,121.76,24.39,2.5,7.3,3,宜蘭縣政府南方  37.5  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2014-10-16 06:12:12,121.44,23.83,2.9,20.1,2,花蓮縣政府西南方  25.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-10-15 16:55:17,121.42,24.42,2.7,5.7,3,宜蘭縣政府西南方  49.5  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2014-10-15 16:45:07,121.42,24.43,2.5,8.8,3,宜蘭縣政府西南方  48.3  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2014-10-14 18:40:14,121.82,24.41,2.7,9.5,3,宜蘭縣政府南方  36.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-10-14 17:16:18,121.6,23.96,2.7,6,2,花蓮縣政府西南方  4.7  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2014-10-13 15:03:41,120.87,22.75,3.4,6.5,2,臺東縣政府西方  28.5  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
125   ,2014-10-13 10:53:33,120.37,22.41,3.5,30.1,2,高雄市政府南偏東方  24.2  公里 (位於屏東縣近海)(屏東縣近海)
124   ,2014-10-12 23:53:00,120.31,22.42,3.4,25.3,1,高雄市政府南方  21.9  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2014-10-11 12:18:38,121.55,23.53,4,29.5,1,花蓮縣政府南方  51.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-10-10 22:34:36,121.62,24.31,3.2,21.8,3,花蓮縣政府北方  35.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
123   ,2014-10-10 19:43:26,121.81,24.37,3.5,19,3,宜蘭縣政府南方  40.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-10-10 04:24:56,121.49,24,2.8,19,2,花蓮縣政府西方  12.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-10-09 19:47:23,120.71,23.93,2.6,23,1,南投縣政府東北方  3.2  公里 (位於南投縣南投市)(南投縣南投市)
小區域有感地震,2014-10-09 16:01:59,121.64,24.04,2.8,9.2,2,花蓮縣政府北偏東方  5.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-10-09 05:23:53,121.64,23.64,3.9,34.3,2,花蓮縣政府南方  38.6  公里 (位於臺灣東部海域)(臺灣東部海域)
122   ,2014-10-09 00:22:28,121.92,24.41,3.8,19.7,4,宜蘭縣政府南偏東方  39.0  公里 (位於臺灣東部海域)(臺灣東部海域)
121   ,2014-10-08 02:08:10,121.58,23.64,5.2,33.4,4,花蓮縣政府南方  39.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-10-06 05:45:47,121.47,23.7,2.6,7,2,花蓮縣政府南偏西方  35.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-10-05 10:19:28,121.65,23.89,3.8,40.6,2,花蓮縣政府南偏東方  12.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-10-04 21:42:51,121.58,23.5,4.3,37,2,花蓮縣政府南方  55.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-10-03 23:31:39,121.15,24.24,2.4,2.9,3,臺中市政府東偏北方  48.9  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2014-09-30 00:44:18,121.28,21.56,4.6,48.8,2,臺東縣政府南方  132.9  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2014-09-30 00:11:24,121.49,23.78,2.9,11.5,3,花蓮縣政府南偏西方  26.5  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2014-09-29 22:29:09,121.77,24.33,2.8,5.7,2,花蓮縣政府北偏東方  40.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-09-29 19:28:45,121.61,24.01,3,5.8,3,花蓮縣政府北偏西方  1.8  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
120   ,2014-09-29 19:16:28,121.78,24.33,3.8,4.9,4,花蓮縣政府北偏東方  41.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-09-29 19:01:07,121.59,24.01,2.8,4.1,3,花蓮縣政府西偏北方  3.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2014-09-29 14:46:54,121.77,24.34,2,8.8,2,花蓮縣政府北偏東方  41.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
119   ,2014-09-29 13:43:11,121.78,24.33,3.2,6.1,3,花蓮縣政府北偏東方  41.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-09-26 22:05:31,121.79,24.34,2.5,7.8,2,花蓮縣政府北偏東方  42.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
118   ,2014-09-26 19:44:34,121.5,23.9,4.4,30.7,4,花蓮縣政府西南方  15.9  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
117   ,2014-09-26 17:26:51,121.79,24.34,2.9,8.5,3,花蓮縣政府北偏東方  41.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-09-26 10:32:35,121.48,23.92,2.6,15.9,2,花蓮縣政府西偏南方  16.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2014-09-26 05:49:49,121.78,24.56,4.2,50,3,宜蘭縣政府南方  19.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2014-09-25 23:35:26,121.26,22.79,3,17.7,1,臺東縣政府東偏北方  11.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2014-09-25 21:01:45,121.26,22.76,3.3,20.4,2,臺東縣政府東方  11.2  公里 (位於臺東縣近海)(臺東縣近海)
116   ,2014-09-25 19:24:43,120.73,24.5,3.6,23.4,2,苗栗縣政府西南方  11.9  公里 (位於苗栗縣通霄鎮)(苗栗縣通霄鎮)
小區域有感地震,2014-09-25 18:40:53,121.26,22.79,3.5,17.7,2,臺東縣政府東偏北方  11.8  公里 (位於臺東縣近海)(臺東縣近海)
115   ,2014-09-25 18:35:03,121.27,22.79,5.3,18,4,臺東縣政府東偏北方  12.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2014-09-25 18:21:58,121.78,24.34,2.4,7.4,2,花蓮縣政府北偏東方  42.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-09-25 15:32:39,121.83,24.3,2.7,15.8,2,花蓮縣政府東北方  40.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2014-09-25 09:18:39,120.49,23.52,3.3,12.4,1,嘉義市政府東北方  5.8  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
114   ,2014-09-24 19:11:00,121.78,24.33,3,7.5,3,花蓮縣政府北偏東方  41.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
113   ,2014-09-24 09:01:16,121.79,24.34,4.1,8.4,4,花蓮縣政府北偏東方  41.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2014-09-22 18:14:10,121.19,23.13,3,16.8,2,臺東縣政府北方  42.1  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2014-09-22 03:52:01,121.9,24.4,3,16.3,3,宜蘭縣政府南偏東方  39.2  公里 (位於臺灣東部海域)(臺灣東部海域)
