編號,地震時間,經度,緯度,規模,深度,最大震度,位置
093   ,2015-12-12 23:47:22,121.34,23.37,4.6,12.4,3,臺東縣政府北偏東方  71.0  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
092   ,2015-12-12 23:39:45,121.34,23.38,4.4,13,4,臺東縣政府北偏東方  71.5  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2015-12-12 06:27:08,121.47,23.94,3.2,18.5,3,花蓮縣政府西偏南方  16.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-11 17:44:23,121.34,23.38,3.2,12.3,2,臺東縣政府北偏東方  71.4  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2015-12-11 13:11:25,121.92,24.41,3.9,25,3,宜蘭縣政府南偏東方  38.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-09 15:37:57,121.63,24.3,3.4,20.7,3,花蓮縣政府北方  34.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-09 13:02:18,120.21,23.09,2.7,15.7,2,臺南市政府北偏東方  11.3  公里 (位於臺南市安定區)(臺南市安定區)
小區域有感地震,2015-12-08 17:03:58,121.55,24.18,3,23,3,花蓮縣政府北偏西方  22.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-08 02:20:18,121.46,23.91,3.3,21.5,3,花蓮縣政府西偏南方  19.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-12-06 13:06:17,122.39,24.76,4.3,107.8,1,宜蘭縣政府東方  63.8  公里 (位於臺灣東部海域)(臺灣東部海域)
091   ,2015-12-06 12:42:49,121.9,24.18,4.5,24.5,3,花蓮縣政府東偏北方  34.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-05 21:20:27,120.3,23.31,3.1,11.6,2,嘉義縣政府南方  16.1  公里 (位於臺南市新營區)(臺南市新營區)
小區域有感地震,2015-12-05 15:53:43,121.61,22.78,3.8,19.3,2,臺東縣政府東方  47.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-04 07:16:19,121.38,22.61,3.7,26.2,2,臺東縣政府東偏南方  29.0  公里 (位於臺灣東部海域)(臺灣東部海域)
090   ,2015-12-03 22:31:13,121.39,22.6,5.3,25.9,4,臺東縣政府東偏南方  29.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-03 20:06:04,121.66,23.79,4,36.5,1,花蓮縣政府南偏東方  22.2  公里 (位於花蓮縣近海)(花蓮縣近海)
089   ,2015-12-03 09:37:46,121.81,24.79,4.4,71.3,2,宜蘭縣政府東北方  7.9  公里 (位於宜蘭縣壯圍鄉)(宜蘭縣壯圍鄉)
小區域有感地震,2015-12-02 19:59:59,121.9,24.19,3.9,25.9,2,花蓮縣政府東北方  35.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-12-02 14:32:21,121.89,24.18,3.8,23.5,2,花蓮縣政府東北方  34.7  公里 (位於臺灣東部海域)(臺灣東部海域)
088   ,2015-12-02 13:53:00,121.89,24.18,4.6,24.3,3,花蓮縣政府東北方  35.0  公里 (位於臺灣東部海域)(臺灣東部海域)
087   ,2015-12-02 13:21:57,121.91,24.19,4.9,23.9,4,花蓮縣政府東北方  36.9  公里 (位於臺灣東部海域)(臺灣東部海域)
086   ,2015-11-29 01:02:07,121.71,24.14,3.6,9.2,3,花蓮縣政府北偏東方  19.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-28 11:57:28,121.47,23.96,3,17.8,3,花蓮縣政府西偏南方  16.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-11-28 08:52:23,122.26,25.19,5.2,219.4,1,基隆市政府東方  52.4  公里 (位於臺灣東北部海域)(臺灣東北部海域)
小區域有感地震,2015-11-24 15:55:41,121.65,24.01,3.7,45.2,1,花蓮縣政府東北方  3.6  公里 (位於花蓮縣近海)(花蓮縣近海)
085   ,2015-11-22 22:18:09,121.47,23.93,3.8,19.4,4,花蓮縣政府西偏南方  17.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-11-22 15:15:29,120.54,23.53,2.5,10.8,1,嘉義市政府東偏北方  10.4  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2015-11-22 13:16:53,122.01,23.68,4.2,38.1,1,花蓮縣政府東南方  52.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-21 17:57:12,121.66,24.02,3.8,36.5,2,花蓮縣政府東北方  4.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-21 12:09:23,121.4,23.21,3.7,21.6,2,臺東縣政府北偏東方  56.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2015-11-21 09:21:09,121.76,24.23,3.3,14.5,3,花蓮縣政府北偏東方  30.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-20 18:21:08,121.53,23.55,4.2,29.9,2,花蓮縣政府南方  49.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-19 08:52:00,121.63,24.02,3.3,9.2,2,花蓮縣政府北偏東方  3.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2015-11-19 08:13:50,121.62,24.03,2.8,9.2,1,花蓮縣政府北方  3.8  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-11-16 05:05:25,121.83,24.26,3.4,18.4,3,花蓮縣政府東北方  36.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-16 03:59:30,121.82,24.27,3.1,17.8,2,花蓮縣政府東北方  37.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-15 10:07:57,121.67,24.1,3.3,6.3,3,花蓮縣政府北偏東方  12.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-14 13:32:35,121.56,22.77,4.4,20.5,2,臺東縣政府東方  41.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-13 09:39:33,121.62,23.51,3.7,33.6,2,花蓮縣政府南方  53.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-12 19:14:27,121.19,22.26,4.3,18.1,2,臺東縣政府南方  54.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-12 05:31:56,121.85,24.99,4.6,133.1,1,基隆市政府東南方  19.2  公里 (位於新北市雙溪區)(新北市雙溪區)
084   ,2015-11-11 23:33:19,122.75,24.47,5.5,95.6,3,宜蘭縣政府東偏南方  104.3  公里 (位於臺灣東部海域)(臺灣東部海域)
083   ,2015-11-10 22:53:12,122.31,24.8,4.5,14.2,3,宜蘭縣政府東方  55.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-10 08:10:20,121.43,23.75,3,23.7,2,花蓮縣政府西南方  32.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2015-11-09 08:15:51,122.37,24.68,4.4,94.8,2,宜蘭縣政府東方  61.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-08 07:04:56,122.23,24.9,4.3,117.1,1,宜蘭縣政府東偏北方  50.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-05 19:28:55,121.9,24.81,3.7,11.1,3,宜蘭縣政府東偏北方  16.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
082   ,2015-11-05 17:06:26,121.83,23.93,5,47.9,3,花蓮縣政府東偏南方  22.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-03 08:46:20,121.69,24.47,3.6,56.6,2,宜蘭縣政府南偏西方  30.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-11-03 08:44:20,121.55,24.15,3.8,29.2,3,花蓮縣政府北偏西方  18.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
081   ,2015-11-03 08:06:30,122.03,24.85,4.8,8.9,4,宜蘭縣政府東偏北方  29.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-03 04:25:46,121.47,23.93,2.9,17.4,3,花蓮縣政府西偏南方  16.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
080   ,2015-11-02 05:09:42,121.58,22.73,5.9,18.8,5,臺東縣政府東方  44.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-31 23:08:33,120.55,23.5,3,15.7,2,嘉義市政府東偏北方  10.4  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2015-10-31 22:53:28,120.55,23.5,2.9,13.9,1,嘉義市政府東偏北方  10.5  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2015-10-28 19:47:50,121.76,23.8,3.9,45.6,2,花蓮縣政府東南方  25.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-28 15:07:45,121.91,24.29,3.9,15.5,2,花蓮縣政府東北方  44.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-26 19:24:50,121.64,24.05,2.8,8.4,2,花蓮縣政府北偏東方  7.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-25 04:00:51,121.8,24.24,3.2,17,2,花蓮縣政府東北方  33.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-22 19:12:33,121.77,24.2,3.2,13.5,2,花蓮縣政府東北方  27.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-21 23:53:12,121.76,24.35,3.8,17.3,4,宜蘭縣政府南方  42.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
079   ,2015-10-21 09:14:32,121.01,22.55,4.5,9.4,4,臺東縣政府西南方  27.5  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2015-10-21 08:02:21,122.02,24.87,3.5,14.3,2,宜蘭縣政府東偏北方  30.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-21 07:08:17,121.98,24.85,4,5.6,2,宜蘭縣政府東偏北方  25.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-20 19:33:53,121.96,24.84,3.9,12.2,2,宜蘭縣政府東偏北方  23.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-20 17:19:34,120.58,23.46,3,9.8,1,嘉義市政府東方  12.8  公里 (位於嘉義縣番路鄉)(嘉義縣番路鄉)
小區域有感地震,2015-10-19 16:23:19,122.01,24.85,3.8,16.1,2,宜蘭縣政府東偏北方  28.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 15:31:20,121.99,24.84,4.1,6.2,2,宜蘭縣政府東偏北方  26.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 15:26:24,121.98,24.83,4,9.3,2,宜蘭縣政府東偏北方  24.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 15:20:15,122,24.83,4.7,8.7,3,宜蘭縣政府東偏北方  26.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 14:46:34,121.98,24.83,3.9,14.2,2,宜蘭縣政府東偏北方  25.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 14:13:34,122,24.84,3.7,10.6,2,宜蘭縣政府東偏北方  26.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 13:42:11,122.01,24.84,4.7,11.3,3,宜蘭縣政府東偏北方  27.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 12:36:05,122,24.86,3.7,12.8,2,宜蘭縣政府東偏北方  27.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 11:55:47,121.95,24.83,3.7,14.1,2,宜蘭縣政府東偏北方  21.8  公里 (位於臺灣東部海域)(臺灣東部海域)
078   ,2015-10-19 10:17:35,122.01,24.86,5.3,14.4,4,宜蘭縣政府東偏北方  29.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-19 05:44:24,121.8,24.24,3.1,16.7,2,花蓮縣政府東北方  33.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-19 04:55:06,121.8,24.25,3.5,16.6,3,花蓮縣政府東北方  33.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-19 00:58:59,121.75,24.31,2.6,16.5,3,花蓮縣政府北偏東方  37.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-10-18 23:19:03,121.62,23.91,2.5,6.3,2,花蓮縣政府南方  9.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-18 22:56:55,121.8,24.25,3.2,16.1,2,花蓮縣政府東北方  34.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-18 20:17:21,121.8,24.25,3.1,16.5,2,花蓮縣政府東北方  33.8  公里 (位於花蓮縣近海)(花蓮縣近海)
077   ,2015-10-18 19:04:25,121.8,24.25,3.8,16.1,4,花蓮縣政府東北方  33.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-18 04:14:18,121.75,24.3,3.5,18.7,3,花蓮縣政府北偏東方  36.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-10-17 15:35:11,121.76,24.31,3.6,18.7,3,花蓮縣政府北偏東方  38.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-10-17 01:01:54,122.94,24.72,5.1,121.6,1,宜蘭縣政府東方  119.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-16 15:55:56,121.75,24.32,3.5,16.9,4,花蓮縣政府北偏東方  38.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 14:45:55,121.76,24.3,2.8,18.4,2,花蓮縣政府北偏東方  37.3  公里 (位於花蓮縣近海)(花蓮縣近海)
076   ,2015-10-16 14:35:41,121.76,24.31,3.9,18.8,4,花蓮縣政府北偏東方  38.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
075   ,2015-10-16 14:30:02,121.76,24.33,4.5,18.6,4,花蓮縣政府北偏東方  39.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
074   ,2015-10-16 14:29:11,121.76,24.31,4.1,18.9,4,花蓮縣政府北偏東方  38.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-10-16 10:33:43,121.75,24.32,3.6,18.9,3,花蓮縣政府北偏東方  38.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 08:09:46,121.76,24.32,3,17.4,3,花蓮縣政府北偏東方  39.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 07:56:23,121.76,24.32,3.3,18.3,3,花蓮縣政府北偏東方  39.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
073   ,2015-10-16 07:54:27,121.76,24.33,4.6,18.2,4,花蓮縣政府北偏東方  40.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
072   ,2015-10-16 07:52:45,121.76,24.32,4.6,18.8,5,花蓮縣政府北偏東方  38.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 04:28:23,121.76,24.33,2.9,18.2,2,花蓮縣政府北偏東方  40.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
071   ,2015-10-16 03:37:55,121.75,24.33,4.2,17.6,4,花蓮縣政府北偏東方  39.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 02:57:08,121.77,24.33,2.8,16.7,4,花蓮縣政府北偏東方  40.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-10-16 02:29:00,121.76,24.33,3.1,17.9,3,花蓮縣政府北偏東方  39.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 02:19:04,121.74,24.34,3.2,15.8,4,花蓮縣政府北偏東方  40.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
070   ,2015-10-16 02:17:54,121.74,24.33,4,15.9,4,花蓮縣政府北偏東方  39.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 02:10:07,121.76,24.32,3.4,18.5,4,花蓮縣政府北偏東方  39.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 02:04:05,121.76,24.33,3.5,19.1,5,花蓮縣政府北偏東方  40.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-16 00:01:11,121.76,24.33,3,18.4,4,花蓮縣政府北偏東方  40.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-15 13:25:52,120.59,23.61,2.9,5.8,3,雲林縣政府東南方  12.2  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2015-10-15 10:19:07,121.35,23.17,3.7,17.4,2,臺東縣政府北偏東方  50.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2015-10-15 10:06:59,121.8,24.24,3.4,14.9,3,花蓮縣政府東北方  33.6  公里 (位於花蓮縣近海)(花蓮縣近海)
069   ,2015-10-13 19:49:04,121.65,23.48,5.5,49.1,4,花蓮縣政府南方  56.2  公里 (位於臺灣東部海域)(臺灣東部海域)
068   ,2015-10-12 22:25:43,121.79,24.25,4.2,14.8,3,花蓮縣政府北偏東方  33.3  公里 (位於花蓮縣近海)(花蓮縣近海)
067   ,2015-10-12 19:14:47,121.47,22.45,5.2,20.5,4,臺東縣政府東南方  47.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-12 01:23:29,121.79,24.41,3.2,19.4,3,宜蘭縣政府南方  36.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-10-11 05:28:07,121.84,24.23,3.9,18.8,3,花蓮縣政府東北方  34.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-11 05:27:30,121.84,24.22,3.5,19.4,2,花蓮縣政府東北方  34.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-10 04:10:56,121.6,23.51,3.5,43.1,1,花蓮縣政府南方  53.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-09 13:03:16,121.9,24.81,3.7,12.5,2,宜蘭縣政府東偏北方  16.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-10-08 17:57:14,120.32,23.24,3.3,13.2,2,嘉義縣政府南方  24.2  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2015-10-08 17:25:43,120.31,23.24,2.8,15.3,1,嘉義縣政府南方  24.5  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2015-10-08 17:14:06,120.32,23.23,3.2,13,2,嘉義縣政府南方  25.2  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2015-10-08 17:01:16,120.32,23.23,3.9,14.8,2,嘉義縣政府南方  25.5  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2015-10-08 07:27:02,121.8,24.25,3.1,17,2,花蓮縣政府東北方  33.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-08 07:21:10,121.8,24.25,3.5,17.1,3,花蓮縣政府東北方  34.3  公里 (位於花蓮縣近海)(花蓮縣近海)
066   ,2015-10-08 05:50:13,121.8,24.25,4.4,17.1,4,花蓮縣政府東北方  34.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-07 19:22:35,121.26,24.2,3.5,9.4,3,花蓮縣政府西偏北方  43.3  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2015-10-07 18:15:12,122.17,24.85,3.9,14,2,宜蘭縣政府東偏北方  43.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-07 13:14:23,120.66,23.2,3.4,16.6,2,嘉義市政府東南方  37.3  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2015-10-06 22:28:27,121.61,24.63,4.3,57.2,3,宜蘭縣政府西南方  19.1  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2015-10-05 12:36:31,121.69,24.4,3.6,32.8,2,宜蘭縣政府南偏西方  37.5  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-10-05 09:45:59,121.78,24.32,3.2,19.8,2,花蓮縣政府北偏東方  39.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-10-05 09:34:52,121.78,24.32,3.2,20.1,3,花蓮縣政府北偏東方  40.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
065   ,2015-10-05 01:41:03,121.48,22.89,4.4,19.1,3,臺東縣政府東偏北方  36.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-04 16:59:09,122.3,24.56,4.2,77.8,1,宜蘭縣政府東偏南方  57.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-10-04 12:20:05,120.22,23.27,3,9.6,3,嘉義縣政府南偏西方  22.2  公里 (位於臺南市鹽水區)(臺南市鹽水區)
小區域有感地震,2015-10-04 11:11:36,121.82,24.26,3.2,18.6,2,花蓮縣政府東北方  36.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-10-03 21:34:00,120.32,23.23,3.6,15,2,嘉義縣政府南方  25.4  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2015-10-03 14:01:23,120.75,23.92,3.7,27.6,2,南投縣政府東偏北方  6.7  公里 (位於南投縣中寮鄉)(南投縣中寮鄉)
小區域有感地震,2015-10-03 11:18:53,120.32,23.24,3.4,11.9,2,嘉義縣政府南方  24.4  公里 (位於臺南市六甲區)(臺南市六甲區)
064   ,2015-10-02 13:55:48,121.81,24.28,3.7,21.4,3,花蓮縣政府東北方  37.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-09-30 23:55:37,120.32,23.24,3.3,13.9,2,嘉義縣政府南方  24.8  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2015-09-30 05:55:55,121.53,24.09,3.1,18.6,3,花蓮縣政府西北方  14.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
063   ,2015-09-30 03:37:45,121.51,24.02,4.8,18.7,4,花蓮縣政府西偏北方  12.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
