編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2008-11-30 17:39:16,121.66,23.54,3.8,33.5,2,花蓮西林地震站東南方  37.2  公里(花蓮西林地震站東南方  37.2  公里)
小區域有感地震,2008-11-29 16:22:19,121.68,24.12,2.8,9.4,2,花蓮秀林地震站東偏北方  9.0  公里(花蓮秀林地震站東偏北方  9.0  公里)
小區域有感地震,2008-11-29 06:36:21,121.85,24.4,3.3,17.6,3,宜蘭南澳地震站東偏南方  10.5  公里(宜蘭南澳地震站東偏南方  10.5  公里)
小區域有感地震,2008-11-29 03:17:45,120.4,23.54,3,5.8,2,嘉義市地震站西北方  5.7  公里(嘉義市地震站西北方  5.7  公里)
小區域有感地震,2008-11-29 02:50:50,121.85,24.4,3.3,17.4,3,宜蘭南澳地震站東偏南方  10.5  公里(宜蘭南澳地震站東偏南方  10.5  公里)
小區域有感地震,2008-11-28 13:01:07,121.74,24.37,2.8,17.1,3,宜蘭南澳地震站南方  6.7  公里(宜蘭南澳地震站南方  6.7  公里)
小區域有感地震,2008-11-28 12:55:16,121.89,24.47,3.2,22,3,宜蘭蘇澳地震站南偏東方  15.3  公里(宜蘭蘇澳地震站南偏東方  15.3  公里)
小區域有感地震,2008-11-28 03:37:05,121.83,24.55,2.6,10.3,2,宜蘭蘇澳地震站南偏西方  6.6  公里(宜蘭蘇澳地震站南偏西方  6.6  公里)
小區域有感地震,2008-11-28 02:39:14,121.79,24.31,3.6,22.8,4,宜蘭南澳地震站南偏東方  13.0  公里(宜蘭南澳地震站南偏東方  13.0  公里)
小區域有感地震,2008-11-28 02:38:01,121.79,24.32,3.1,21.8,2,宜蘭南澳地震站南偏東方  12.6  公里(宜蘭南澳地震站南偏東方  12.6  公里)
093   ,2008-11-28 02:37:12,121.78,24.31,3.8,22.3,4,宜蘭南澳地震站南偏東方  12.7  公里(宜蘭南澳地震站南偏東方  12.7  公里)
092   ,2008-11-27 23:57:04,121.78,24.32,4.2,22.4,5,宜蘭南澳地震站南偏東方  12.2  公里(宜蘭南澳地震站南偏東方  12.2  公里)
小區域有感地震,2008-11-27 23:19:41,121.78,24.32,3.1,22,3,宜蘭南澳地震站南偏東方  11.9  公里(宜蘭南澳地震站南偏東方  11.9  公里)
091   ,2008-11-26 09:30:57,121.47,23.93,3.3,16.3,3,花蓮西林地震站北偏東方  13.0  公里(花蓮西林地震站北偏東方  13.0  公里)
小區域有感地震,2008-11-26 09:16:29,121.47,23.93,2.9,15.3,2,花蓮西林地震站北偏東方  13.1  公里(花蓮西林地震站北偏東方  13.1  公里)
小區域有感地震,2008-11-26 09:10:31,121.47,23.93,2.8,16.7,2,花蓮西林地震站北偏東方  13.1  公里(花蓮西林地震站北偏東方  13.1  公里)
090   ,2008-11-26 09:00:24,121.47,23.93,3.5,14.7,4,花蓮西林地震站北偏東方  13.3  公里(花蓮西林地震站北偏東方  13.3  公里)
小區域有感地震,2008-11-25 23:14:22,121.91,22.88,3.9,32,1,台東成功地震站東偏南方  59.7  公里(台東成功地震站東偏南方  59.7  公里)
小區域有感地震,2008-11-25 04:54:17,121.58,23.98,2.3,7.7,2,花蓮市地震站西偏北方  3.2  公里(花蓮市地震站西偏北方  3.2  公里)
小區域有感地震,2008-11-23 21:52:55,121.6,23.98,2.4,8.6,2,花蓮市地震站西偏北方  1.9  公里(花蓮市地震站西偏北方  1.9  公里)
小區域有感地震,2008-11-23 21:52:44,121.58,23.98,2.5,7.9,2,花蓮市地震站西偏北方  3.4  公里(花蓮市地震站西偏北方  3.4  公里)
小區域有感地震,2008-11-23 18:26:27,121.89,24.83,3.8,9.1,3,宜蘭市地震站東偏北方  15.0  公里(宜蘭市地震站東偏北方  15.0  公里)
小區域有感地震,2008-11-21 23:02:14,120.81,22.38,3.5,7.3,2,台東大武地震站西偏北方  9.6  公里(台東大武地震站西偏北方  9.6  公里)
小區域有感地震,2008-11-21 22:03:37,121.45,23.94,2.8,16.7,3,花蓮西林地震站北方  14.3  公里(花蓮西林地震站北方  14.3  公里)
小區域有感地震,2008-11-21 04:44:58,121.47,23.96,2.9,19.4,3,花蓮市地震站西方  14.2  公里(花蓮市地震站西方  14.2  公里)
小區域有感地震,2008-11-20 13:53:56,121.65,24.03,3.6,32,2,花蓮秀林地震站東南方  7.0  公里(花蓮秀林地震站東南方  7.0  公里)
小區域有感地震,2008-11-20 08:20:23,121.61,24.17,2.6,17.6,2,花蓮秀林地震站北方  9.7  公里(花蓮秀林地震站北方  9.7  公里)
小區域有感地震,2008-11-19 23:12:00,121.54,22.83,3.5,16,2,台東成功地震站南偏東方  34.4  公里(台東成功地震站南偏東方  34.4  公里)
小區域有感地震,2008-11-19 13:54:55,121.51,24.1,2.7,20.2,2,花蓮秀林地震站西方  9.4  公里(花蓮秀林地震站西方  9.4  公里)
小區域有感地震,2008-11-18 15:11:08,120.96,23.17,3,6.8,2,台東利稻地震站西偏南  6.9  公里(台東利稻地震站西偏南  6.9  公里)
小區域有感地震,2008-11-18 13:39:49,120.96,23.17,2.7,7.1,3,台東利稻地震站西偏南  7.0  公里(台東利稻地震站西偏南  7.0  公里)
089   ,2008-11-18 10:25:03,120.6,23.55,3.6,10,3,嘉義市地震站東偏北方  18.0  公里(嘉義市地震站東偏北方  18.0  公里)
小區域有感地震,2008-11-17 23:51:14,121.73,24.44,3.7,59.6,2,宜蘭南澳地震站西北方  2.6  公里(宜蘭南澳地震站西北方  2.6  公里)
小區域有感地震,2008-11-17 16:33:11,120.96,23.16,3.4,7,3,台東利稻地震站西偏南  7.1  公里(台東利稻地震站西偏南  7.1  公里)
小區域有感地震,2008-11-17 15:31:53,121.71,23.95,4.1,51.1,2,花蓮市地震站東偏南方  10.5  公里(花蓮市地震站東偏南方  10.5  公里)
小區域有感地震,2008-11-14 11:19:59,121.71,23.91,3.4,23,2,花蓮市地震站東偏南方  12.3  公里(花蓮市地震站東偏南方  12.3  公里)
小區域有感地震,2008-11-13 12:22:52,121.61,24.32,3.3,26,3,宜蘭南澳地震站西南方  18.1  公里(宜蘭南澳地震站西南方  18.1  公里)
088   ,2008-11-13 12:09:19,121.55,23.57,4.1,31.7,2,花蓮西林地震站南偏東方  28.9  公里(花蓮西林地震站南偏東方  28.9  公里)
小區域有感地震,2008-11-13 06:54:34,120.21,23.09,3.1,15.1,2,台南佳里地震站南方  9.8  公里(台南佳里地震站南方  9.8  公里)
小區域有感地震,2008-11-11 13:24:15,121.02,22.37,3.5,10.8,2,台東大武地震站東方  12.2  公里(台東大武地震站東方  12.2  公里)
小區域有感地震,2008-11-10 12:22:14,120.96,23.16,2.8,6.2,3,台東利稻地震站西偏南  7.5  公里(台東利稻地震站西偏南  7.5  公里)
087   ,2008-11-06 15:20:48,120.75,23.88,3.9,28.5,3,南投名間地震站東方  6.0  公里(南投名間地震站東方  6.0  公里)
086   ,2008-11-06 10:28:56,120.2,23.04,3.1,14,3,台南市地震站北方  6.1  公里(台南市地震站北方  6.1  公里)
085   ,2008-11-05 13:42:06,121.83,24.44,3.3,17.1,4,宜蘭南澳地震站東方  8.6  公里(宜蘭南澳地震站東方  8.6  公里)
084   ,2008-11-04 09:07:16,121.72,23.89,4,21.7,3,花蓮市地震站東南方  14.5  公里(花蓮市地震站東南方  14.5  公里)
小區域有感地震,2008-11-03 18:51:26,121.62,23.78,3.7,48.6,1,花蓮西林地震站東方  18.2  公里(花蓮西林地震站東方  18.2  公里)
小區域有感地震,2008-11-01 00:04:35,120.21,23.06,2.9,15.7,1,台南市地震站北方  7.9  公里(台南市地震站北方  7.9  公里)
小區域有感地震,2008-10-31 18:13:45,120.2,23.06,3.3,15.5,2,台南市地震站北方  8.8  公里(台南市地震站北方  8.8  公里)
小區域有感地震,2008-10-31 17:21:11,120.2,23.06,3.4,15.5,2,台南市地震站北方  8.3  公里(台南市地震站北方  8.3  公里)
小區域有感地震,2008-10-31 16:40:20,120.16,23.05,2.9,15.5,1,台南市地震站西北方  8.3  公里(台南市地震站西北方  8.3  公里)
083   ,2008-10-31 16:38:15,120.22,23.07,4.6,15.4,4,台南市地震站北方  8.9  公里(台南市地震站北方  8.9  公里)
小區域有感地震,2008-10-31 07:36:37,120.22,23.05,3.5,14.7,2,台南市地震站北方  7.4  公里(台南市地震站北方  7.4  公里)
082   ,2008-10-31 06:25:24,120.23,23.07,4,16,4,台南市地震站北偏東方  9.4  公里(台南市地震站北偏東方  9.4  公里)
小區域有感地震,2008-10-31 06:07:57,121.92,23.32,4.6,29.8,3,台東成功地震站東偏北方  61.8  公里(台東成功地震站東偏北方  61.8  公里)
081   ,2008-10-28 03:00:37,121.82,24.6,4,72.5,2,宜蘭蘇澳地震站西方  3.6  公里(宜蘭蘇澳地震站西方  3.6  公里)
小區域有感地震,2008-10-27 06:28:47,121.75,24.25,3.4,28.1,2,宜蘭南澳地震站南方  19.6  公里(宜蘭南澳地震站南方  19.6  公里)
小區域有感地震,2008-10-26 19:01:38,121.42,23.13,3.3,25,4,台東成功地震站東北方  6.0  公里(台東成功地震站東北方  6.0  公里)
小區域有感地震,2008-10-25 12:47:57,121.62,24.28,4.3,57.7,2,宜蘭南澳地震站西南方  21.2  公里(宜蘭南澳地震站西南方  21.2  公里)
080   ,2008-10-25 06:03:31,121.83,24.4,3.5,11.8,5,宜蘭南澳地震站東偏南方  8.5  公里(宜蘭南澳地震站東偏南方  8.5  公里)
小區域有感地震,2008-10-23 10:43:29,121.72,24.45,3.9,36.9,2,宜蘭南澳地震站西北方  3.9  公里(宜蘭南澳地震站西北方  3.9  公里)
小區域有感地震,2008-10-23 09:05:26,121.22,22.98,3.2,24.3,2,台東成功地震站西南方  20.1  公里(台東成功地震站西南方  20.1  公里)
小區域有感地震,2008-10-21 08:13:59,122.34,24.6,4.3,85.5,2,宜蘭蘇澳地震站東方  48.6  公里(宜蘭蘇澳地震站東方  48.6  公里)
小區域有感地震,2008-10-20 07:23:43,120.32,24.07,3.5,28.3,3,彰化大城地震站北方  23.8  公里(彰化大城地震站北方  23.8  公里)
小區域有感地震,2008-10-20 00:13:35,121.42,23.7,3.3,12.1,4,花蓮西林地震站南偏西方  13.0  公里(花蓮西林地震站南偏西方  13.0  公里)
小區域有感地震,2008-10-19 02:35:32,121.8,24.34,3.2,12.8,3,宜蘭南澳地震站南偏東方  10.6  公里(宜蘭南澳地震站南偏東方  10.6  公里)
小區域有感地震,2008-10-15 19:48:44,121.77,24.54,3.6,56.5,1,宜蘭蘇澳地震站西南方  11.5  公里(宜蘭蘇澳地震站西南方  11.5  公里)
小區域有感地震,2008-10-15 19:26:54,121.71,24.11,3.2,9.4,2,花蓮秀林地震站東偏北方  11.4  公里(花蓮秀林地震站東偏北方  11.4  公里)
小區域有感地震,2008-10-15 15:58:50,121.28,24.67,3.3,7.9,2,桃園三光地震站西方  8.8  公里(桃園三光地震站西方  8.8  公里)
小區域有感地震,2008-10-14 15:05:19,121.92,24.8,3.5,7.7,2,宜蘭市地震站東偏北方  17.0  公里(宜蘭市地震站東偏北方  17.0  公里)
小區域有感地震,2008-10-14 11:55:04,121.58,23.86,4.1,51.9,2,花蓮市地震站南偏西方  13.6  公里(花蓮市地震站南偏西方  13.6  公里)
小區域有感地震,2008-10-13 17:27:52,120.22,23.07,3.2,16,2,台南市地震站北方  9.4  公里(台南市地震站北方  9.4  公里)
小區域有感地震,2008-10-10 17:34:45,121.01,23.85,3.9,28.5,2,南投名間地震站東方  32.0  公里(南投名間地震站東方  32.0  公里)
小區域有感地震,2008-10-09 00:51:50,121.4,23.75,3.4,23.7,3,花蓮西林地震站南偏西方  8.4  公里(花蓮西林地震站南偏西方  8.4  公里)
小區域有感地震,2008-10-07 18:41:17,121.36,23.17,3.2,18.3,2,台東成功地震站北偏西方  7.8  公里(台東成功地震站北偏西方  7.8  公里)
小區域有感地震,2008-10-05 00:24:48,121.86,24.46,3.2,20.7,3,宜蘭南澳地震站東偏北方  12.1  公里(宜蘭南澳地震站東偏北方  12.1  公里)
小區域有感地震,2008-10-02 10:10:57,121.84,24.39,2.8,12.3,3,宜蘭南澳地震站東偏南方  9.9  公里(宜蘭南澳地震站東偏南方  9.9  公里)
小區域有感地震,2008-09-28 23:12:17,122.63,24.69,4.9,96.6,2,宜蘭蘇澳地震站東方  78.4  公里(宜蘭蘇澳地震站東方  78.4  公里)
小區域有感地震,2008-09-28 06:51:13,121.71,24.11,3.8,7.6,3,花蓮秀林地震站東偏北方  11.5  公里(花蓮秀林地震站東偏北方  11.5  公里)
小區域有感地震,2008-09-28 02:46:11,121.72,24.11,3.7,8.4,2,花蓮秀林地震站東偏北方  12.3  公里(花蓮秀林地震站東偏北方  12.3  公里)
079   ,2008-09-26 05:27:29,120.22,23.06,3.5,16.5,4,台南市地震站北方  8.6  公里(台南市地震站北方  8.6  公里)
小區域有感地震,2008-09-25 23:48:09,120.22,23.06,3.6,15.8,4,台南市地震站北方  8.5  公里(台南市地震站北方  8.5  公里)
078   ,2008-09-25 15:25:29,120.21,23.06,3.5,16,4,台南市地震站北方  8.4  公里(台南市地震站北方  8.4  公里)
077   ,2008-09-24 02:57:27,120.22,23.06,3.6,15.4,4,台南市地震站北方  8.4  公里(台南市地震站北方  8.4  公里)
小區域有感地震,2008-09-23 05:01:02,120.96,22.94,3.8,6.3,2,台東利稻地震站南偏西方  27.7  公里(台東利稻地震站南偏西方  27.7  公里)
小區域有感地震,2008-09-20 00:40:59,121.48,24,2.9,18,2,花蓮市地震站西方  13.8  公里(花蓮市地震站西方  13.8  公里)
小區域有感地震,2008-09-18 08:43:36,121.75,24.21,3.9,48,2,花蓮秀林地震站東北方  20.5  公里(花蓮秀林地震站東北方  20.5  公里)
小區域有感地震,2008-09-17 06:27:52,121.36,23.08,4,21,2,台東成功地震站南偏西方  2.1  公里(台東成功地震站南偏西方  2.1  公里)
076   ,2008-09-15 18:49:53,121.6,23.96,2.7,9.3,3,花蓮市地震站西南方  1.6  公里(花蓮市地震站西南方  1.6  公里)
小區域有感地震,2008-09-15 01:45:49,121.29,23.87,3.7,10.9,2,花蓮西林地震站西偏北方  16.6  公里(花蓮西林地震站西偏北方  16.6  公里)
小區域有感地震,2008-09-15 01:43:39,121.59,23.99,2.5,7.1,2,花蓮市地震站西偏北方  2.8  公里(花蓮市地震站西偏北方  2.8  公里)
小區域有感地震,2008-09-13 12:11:52,121.58,23.98,2.9,9.1,2,花蓮市地震站西方  3.0  公里(花蓮市地震站西方  3.0  公里)
小區域有感地震,2008-09-13 12:11:26,121.59,23.98,3.1,7,4,花蓮市地震站西偏北方  2.3  公里(花蓮市地震站西偏北方  2.3  公里)
075   ,2008-09-13 10:58:36,121.6,23.98,3.4,7.2,4,花蓮市地震站西偏北方  1.8  公里(花蓮市地震站西偏北方  1.8  公里)
074   ,2008-09-10 19:55:34,122.25,25.13,4.6,16.8,3,基隆市地震站東方  48.6  公里(基隆市地震站東方  48.6  公里)
小區域有感地震,2008-09-10 03:11:10,121.84,24.38,3.1,12.1,3,宜蘭南澳地震站東偏南方  10.3  公里(宜蘭南澳地震站東偏南方  10.3  公里)
073   ,2008-09-09 15:43:13,122.63,24.61,5.9,103.8,4,宜蘭蘇澳地震站東方  78.4  公里(宜蘭蘇澳地震站東方  78.4  公里)
072   ,2008-09-08 16:31:40,121.51,23.43,4.4,30.8,3,花蓮玉里地震站東偏北方  22.3  公里(花蓮玉里地震站東偏北方  22.3  公里)
071   ,2008-09-07 07:00:36,121.81,23.99,4.6,50.6,3,花蓮市地震站東方  19.7  公里(花蓮市地震站東方  19.7  公里)
小區域有感地震,2008-09-06 11:45:09,121.87,24.47,3.1,17.3,3,宜蘭南澳地震站東偏北方  13.7  公里(宜蘭南澳地震站東偏北方  13.7  公里)
小區域有感地震,2008-09-04 03:23:36,121.6,23.71,3.5,8.6,3,花蓮西林地震站東偏南方  19.2  公里(花蓮西林地震站東偏南方  19.2  公里)
070   ,2008-09-03 16:20:19,120.67,23.56,3.5,11.2,3,斗六市地震站東南方  22.2  公里(斗六市地震站東南方  22.2  公里)
小區域有感地震,2008-09-01 16:20:01,121.48,23.72,2.5,9.9,2,花蓮西林地震站南偏東方  10.8  公里(花蓮西林地震站南偏東方  10.8  公里)
069   ,2008-08-31 19:40:52,121.7,24.28,3.7,30.4,3,宜蘭南澳地震站南偏西方  16.6  公里(宜蘭南澳地震站南偏西方  16.6  公里)
小區域有感地震,2008-08-31 18:45:42,121.69,22.83,4.6,14,2,台東成功地震站東南方  44.3  公里(台東成功地震站東南方  44.3  公里)
小區域有感地震,2008-08-31 16:34:09,121.7,24.29,3.5,30.9,2,宜蘭南澳地震站南偏西方  16.0  公里(宜蘭南澳地震站南偏西方  16.0  公里)
小區域有感地震,2008-08-31 15:47:54,121.3,24.63,3.1,6.2,3,桃園三光地震站西南方  8.1  公里(桃園三光地震站西南方  8.1  公里)
小區域有感地震,2008-08-30 17:46:38,120.77,23.41,3.5,10.1,2,嘉義大埔地震站東北方  24.2  公里(嘉義大埔地震站東北方  24.2  公里)
小區域有感地震,2008-08-28 11:30:42,120.91,24.07,3.5,12.6,2,台中市地震站東偏南方  24.5  公里(台中市地震站東偏南方  24.5  公里)
小區域有感地震,2008-08-28 10:50:40,121.91,24.45,3,15.3,3,宜蘭南澳地震站東方  16.7  公里(宜蘭南澳地震站東方  16.7  公里)
068   ,2008-08-28 04:34:13,121.58,23.23,4.7,39.9,3,台東成功地震站東偏北方  25.7  公里(台東成功地震站東偏北方  25.7  公里)
067   ,2008-08-27 01:48:00,121.58,23.23,4.8,40.3,3,台東成功地震站東偏北方  25.7  公里(台東成功地震站東偏北方  25.7  公里)
小區域有感地震,2008-08-27 01:31:52,121.6,23.95,2.4,6.8,2,花蓮市地震站南偏西方  3.1  公里(花蓮市地震站南偏西方  3.1  公里)
小區域有感地震,2008-08-24 20:54:57,121.86,24.34,3.1,9.6,3,宜蘭南澳地震站東南方  14.9  公里(宜蘭南澳地震站東南方  14.9  公里)
小區域有感地震,2008-08-22 20:34:22,121.61,23,3.6,13.5,2,台東成功地震站東偏南方  27.1  公里(台東成功地震站東偏南方  27.1  公里)
066   ,2008-08-22 10:55:57,121.3,24.11,4,5.4,5,台中德基地震站東南方  20.8  公里(台中德基地震站東南方  20.8  公里)
小區域有感地震,2008-08-21 14:53:11,122.5,23.82,4.9,30.3,2,花蓮市地震站東方  91.8  公里(花蓮市地震站東方  91.8  公里)
小區域有感地震,2008-08-21 01:41:01,121.62,24.02,3.1,7.7,3,花蓮市地震站北方  4.7  公里(花蓮市地震站北方  4.7  公里)
小區域有感地震,2008-08-20 13:10:38,121.37,22.06,3.5,15.6,3,台東蘭嶼地震站西方  19.8  公里(台東蘭嶼地震站西方  19.8  公里)
小區域有感地震,2008-08-19 22:33:27,121.42,22.97,4.2,12.2,3,台東成功地震站南偏東方  15.5  公里(台東成功地震站南偏東方  15.5  公里)
小區域有感地震,2008-08-19 19:26:57,120.97,23.28,3.5,6.5,3,台東利稻地震站北偏西方  12.3  公里(台東利稻地震站北偏西方  12.3  公里)
065   ,2008-08-18 20:32:56,121.46,23.94,3.3,16.6,3,花蓮西林地震站北方  14.7  公里(花蓮西林地震站北方  14.7  公里)
064   ,2008-08-18 01:37:56,121.7,24,4.6,42.8,3,花蓮市地震站東偏北方  8.7  公里(花蓮市地震站東偏北方  8.7  公里)
小區域有感地震,2008-08-17 14:48:17,122.01,24.36,3.7,22.6,4,宜蘭南澳地震站東偏南方  27.2  公里(宜蘭南澳地震站東偏南方  27.2  公里)
小區域有感地震,2008-08-17 08:34:44,121.42,23.73,3.5,16.7,4,花蓮西林地震站南偏西方  9.4  公里(花蓮西林地震站南偏西方  9.4  公里)
小區域有感地震,2008-08-16 10:04:14,121.86,24.36,3.1,18.7,4,宜蘭南澳地震站東偏南方  13.0  公里(宜蘭南澳地震站東偏南方  13.0  公里)
063   ,2008-08-15 21:25:58,121.6,23.99,3.3,5.5,4,花蓮市地震站北偏西方  2.1  公里(花蓮市地震站北偏西方  2.1  公里)
小區域有感地震,2008-08-15 07:24:29,121.93,24.39,3.7,25,2,宜蘭南澳地震站東方  18.9  公里(宜蘭南澳地震站東方  18.9  公里)
小區域有感地震,2008-08-14 19:39:59,121.58,23.89,3.5,45.4,2,花蓮市地震站南偏西方  9.8  公里(花蓮市地震站南偏西方  9.8  公里)
小區域有感地震,2008-08-14 09:52:00,121.78,25.19,2.9,6.1,2,基隆市地震站北方  4.3  公里(基隆市地震站北方  4.3  公里)
小區域有感地震,2008-08-14 04:41:40,121.6,23.99,2.6,7.2,2,花蓮市地震站西北方  2.5  公里(花蓮市地震站西北方  2.5  公里)
小區域有感地震,2008-08-14 04:09:45,121.61,23.99,2.7,7.4,2,花蓮市地震站北偏西方  1.7  公里(花蓮市地震站北偏西方  1.7  公里)
小區域有感地震,2008-08-14 03:53:18,121.6,23.99,2.7,6.7,2,花蓮市地震站北偏西方  2.3  公里(花蓮市地震站北偏西方  2.3  公里)
小區域有感地震,2008-08-13 23:17:58,121.6,24,2.7,6.5,2,花蓮市地震站北偏西方  2.6  公里(花蓮市地震站北偏西方  2.6  公里)
小區域有感地震,2008-08-13 15:11:52,121.61,24,2.6,6.6,2,花蓮市地震站北方  2.6  公里(花蓮市地震站北方  2.6  公里)
小區域有感地震,2008-08-13 04:46:07,121.6,24,2.6,5.9,2,花蓮市地震站北偏西方  2.4  公里(花蓮市地震站北偏西方  2.4  公里)
062   ,2008-08-13 03:23:31,121.63,24.01,4.2,6.1,5,花蓮市地震站北偏東方  4.6  公里(花蓮市地震站北偏東方  4.6  公里)
小區域有感地震,2008-08-12 23:46:54,121.61,24.01,2.9,6.4,3,花蓮市地震站北方  4.1  公里(花蓮市地震站北方  4.1  公里)
小區域有感地震,2008-08-12 19:08:17,121.61,24.01,3.1,5.7,2,花蓮市地震站北方  3.8  公里(花蓮市地震站北方  3.8  公里)
小區域有感地震,2008-08-12 19:07:48,121.63,24.01,2.8,8,2,花蓮市地震站北偏東方  4.2  公里(花蓮市地震站北偏東方  4.2  公里)
