編號,地震時間,經度,緯度,規模,深度,最大震度,位置
033   ,1998-07-20 11:13:33,120.67,23.51,4.1,1.3,4,嘉義市地震站東方  24.6  公里(嘉義市地震站東方  24.6  公里)
032   ,1998-07-20 01:58:31,121.67,23.53,4.9,26.4,3,花蓮西林地震站東南方  39.1  公里(花蓮西林地震站東南方  39.1  公里)
031   ,1998-07-19 01:02:39,120.69,23.51,4.5,1.8,4,嘉義市地震站東方  26.7  公里(嘉義市地震站東方  26.7  公里)
030   ,1998-07-19 00:14:04,121.68,24.05,4.4,3.7,3,花蓮秀林地震站東偏南方  8.5  公里(花蓮秀林地震站東偏南方  8.5  公里)
029   ,1998-07-18 08:50:17,121.65,24.06,4.3,8.4,3,花蓮秀林地震站東偏南方  5.0  公里(花蓮秀林地震站東偏南方  5.0  公里)
028   ,1998-07-18 02:44:39,121.69,24.06,4.8,1.8,4,花蓮秀林地震站東偏南方  9.2  公里(花蓮秀林地震站東偏南方  9.2  公里)
027   ,1998-07-17 12:51:14,120.66,23.5,6.2,2.8,5,嘉義阿里山地震站西方  15.4  公里(嘉義阿里山地震站西方  15.4  公里)
026   ,1998-06-22 08:15:10,121.64,23.02,4.4,5.1,3,台東成功地震站東偏南方  29.1  公里(台東成功地震站東偏南方  29.1  公里)
025   ,1998-06-17 16:27:33,121.71,24.35,4,13.3,5,宜蘭南澳地震站南偏西方  8.8  公里(宜蘭南澳地震站南偏西方  8.8  公里)
024   ,1998-06-10 13:25:44,121.67,24.09,4.1,8,3,花蓮秀林地震站東方  6.3  公里(花蓮秀林地震站東方  6.3  公里)
023   ,1998-05-30 14:22:38,122.13,24.27,5.3,37.8,4,宜蘭南澳地震站東偏南方  42.3  公里(宜蘭南澳地震站東偏南方  42.3  公里)
022   ,1998-05-18 00:36:01,121.53,24.08,4.6,19.7,3,花蓮秀林地震站西方  7.4  公里(花蓮秀林地震站西方  7.4  公里)
021   ,1998-05-15 16:50:28,121.72,23.96,4.9,46,3,花蓮市地震站東方  11.0  公里(花蓮市地震站東方  11.0  公里)
020   ,1998-05-10 04:53:39,121.91,24.82,5.4,83.6,4,宜蘭市地震站東偏北方  16.6  公里(宜蘭市地震站東偏北方  16.6  公里)
019   ,1998-05-08 14:43:10,122.1,24.81,4.3,3,2,宜蘭蘇澳地震站東北方  32.9  公里(宜蘭蘇澳地震站東北方  32.9  公里)
018   ,1998-05-02 13:37:42,122.56,24.56,5.6,86.1,3,宜蘭蘇澳地震站東方  70.9  公里(宜蘭蘇澳地震站東方  70.9  公里)
017   ,1998-04-30 02:29:59,121.81,24.52,3.8,18.1,4,宜蘭蘇澳地震站南偏西方  10.9  公里(宜蘭蘇澳地震站南偏西方  10.9  公里)
016   ,1998-04-29 17:18:24,121.94,24.4,4.2,16.6,3,宜蘭南澳地震站東方  19.2  公里(宜蘭南澳地震站東方  19.2  公里)
015   ,1998-04-19 18:06:26,121.71,24.39,4.8,24.9,4,宜蘭南澳地震站西南方  5.7  公里(宜蘭南澳地震站西南方  5.7  公里)
014   ,1998-04-12 07:52:13,121.79,21.73,4.3,5,4,台東蘭嶼地震站東南方  41.4  公里(台東蘭嶼地震站東南方  41.4  公里)
013   ,1998-03-12 10:03:21,120.66,22.98,4.4,14.1,3,高雄甲仙地震站東南方  13.4  公里(高雄甲仙地震站東南方  13.4  公里)
012   ,1998-03-10 08:09:11,121.92,24.4,4.5,44,4,宜蘭南澳地震站東方  17.6  公里(宜蘭南澳地震站東方  17.6  公里)
011   ,1998-03-01 20:07:23,121.69,23.26,4.4,27.2,2,台東成功地震站東偏北方  36.8  公里(台東成功地震站東偏北方  36.8  公里)
010   ,1998-02-24 14:59:45,121.69,24.4,4.5,24.8,4,宜蘭南澳地震站西偏南  6.8  公里(宜蘭南澳地震站西偏南  6.8  公里)
009   ,1998-02-24 14:45:31,121.69,24.41,4.8,24.4,3,宜蘭南澳地震站西偏南  6.2  公里(宜蘭南澳地震站西偏南  6.2  公里)
008   ,1998-02-07 15:20:52,121.5,23.63,4.6,7.1,3,花蓮西林地震站南偏東方  21.2  公里(花蓮西林地震站南偏東方  21.2  公里)
007   ,1998-02-03 11:21:17,121.52,24.07,3.5,17.8,3,花蓮秀林地震站西方  9.0  公里(花蓮秀林地震站西方  9.0  公里)
006   ,1998-01-21 11:30:24,121.07,22.72,4.1,10.4,3,台東市地震站西偏南  9.6  公里(台東市地震站西偏南  9.6  公里)
005   ,1998-01-21 07:29:38,121.08,22.69,5.1,3.8,4,台東市地震站西南方  10.6  公里(台東市地震站西南方  10.6  公里)
004   ,1998-01-19 03:56:51,121.09,22.73,5.1,3.3,4,台東市地震站西偏南  7.4  公里(台東市地震站西偏南  7.4  公里)
003   ,1998-01-15 10:12:47,121.97,24.79,4.3,5.8,3,宜蘭市地震站東方  21.4  公里(宜蘭市地震站東方  21.4  公里)
002   ,1998-01-15 01:57:13,121.82,21.83,5.2,5,3,台東蘭嶼地震站東南方  35.2  公里(台東蘭嶼地震站東南方  35.2  公里)
001   ,1998-01-15 01:54:45,121.89,21.78,5.3,5.4,4,台東蘭嶼地震站東南方  44.0  公里(台東蘭嶼地震站東南方  44.0  公里)
