編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2001-12-11 19:53:11,121.6,23.65,3.8,32.7,2,花蓮西林地震站東南方  24.2  公里(花蓮西林地震站東南方  24.2  公里)
130   ,2001-12-11 19:00:32,121,23.01,4.4,3.2,2,台東利稻地震站南方  19.6  公里(台東利稻地震站南方  19.6  公里)
小區域有感地震,2001-12-11 11:05:55,120.96,24.43,3.6,4.4,2,苗栗三義地震站東方  19.6  公里(苗栗三義地震站東方  19.6  公里)
小區域有感地震,2001-12-10 16:25:32,120.99,23,4.1,7.1,2,台東利稻地震站南方  20.6  公里(台東利稻地震站南方  20.6  公里)
129   ,2001-12-10 16:24:24,121.01,23.02,4.6,6.3,3,台東利稻地震站南方  18.7  公里(台東利稻地震站南方  18.7  公里)
小區域有感地震,2001-12-10 11:27:20,120.96,24.44,3.7,5.2,2,苗栗三義地震站東方  19.9  公里(苗栗三義地震站東方  19.9  公里)
128   ,2001-12-09 20:42:02,121.95,23.49,4.2,26.7,2,花蓮西林地震站東偏南方  62.7  公里(花蓮西林地震站東偏南方  62.7  公里)
小區域有感地震,2001-12-09 13:54:44,121.4,23.72,3.2,18.3,2,花蓮西林地震站南偏西方  10.8  公里(花蓮西林地震站南偏西方  10.8  公里)
小區域有感地震,2001-12-07 19:59:51,121.64,24.02,3.6,26.6,2,花蓮市地震站北偏東方  5.4  公里(花蓮市地震站北偏東方  5.4  公里)
127   ,2001-12-07 16:07:35,120.8,23.11,4.7,4.9,5,高雄桃源地震站東南方  6.5  公里(高雄桃源地震站東南方  6.5  公里)
126   ,2001-12-06 02:44:35,121.95,24.44,4.3,21.3,3,宜蘭南澳地震站東方  20.3  公里(宜蘭南澳地震站東方  20.3  公里)
小區域有感地震,2001-11-30 18:09:00,121,23.19,3.6,9.4,4,台東利稻地震站西方  2.1  公里(台東利稻地震站西方  2.1  公里)
小區域有感地震,2001-11-30 15:26:40,122.16,24.27,3.7,47.9,2,宜蘭南澳地震站東偏南方  45.4  公里(宜蘭南澳地震站東偏南方  45.4  公里)
小區域有感地震,2001-11-29 15:34:12,122.32,24.07,4.8,13.4,2,宜蘭南澳地震站東偏南方  69.4  公里(宜蘭南澳地震站東偏南方  69.4  公里)
小區域有感地震,2001-11-27 20:11:14,121.09,22.71,4.1,17.2,3,台東市地震站西偏南  8.2  公里(台東市地震站西偏南  8.2  公里)
小區域有感地震,2001-11-27 11:12:21,120.81,22.83,4.2,20.7,2,高雄甲仙地震站東南方  35.3  公里(高雄甲仙地震站東南方  35.3  公里)
小區域有感地震,2001-11-27 07:35:08,121.95,24.39,4,26.9,2,宜蘭南澳地震站東方  20.5  公里(宜蘭南澳地震站東方  20.5  公里)
小區域有感地震,2001-11-25 20:44:24,120.99,22.47,4.2,8.6,3,台東大武地震站東北方  15.8  公里(台東大武地震站東北方  15.8  公里)
125   ,2001-11-24 16:15:30,120.4,23.5,3.7,11.4,3,嘉義市地震站西方  3.7  公里(嘉義市地震站西方  3.7  公里)
小區域有感地震,2001-11-24 13:46:23,122.29,25.39,5.5,274.3,2,基隆市地震站東偏北方  58.6  公里(基隆市地震站東偏北方  58.6  公里)
小區域有感地震,2001-11-21 16:27:40,120.91,24.23,3.9,8.1,2,苗栗三義地震站東南方  24.6  公里(苗栗三義地震站東南方  24.6  公里)
小區域有感地震,2001-11-21 13:27:35,121.86,23.88,3.9,38.8,2,花蓮市地震站東偏南方  27.4  公里(花蓮市地震站東偏南方  27.4  公里)
124   ,2001-11-20 11:39:54,120.45,23.46,3.1,10.6,3,嘉義市地震站南偏東方  4.2  公里(嘉義市地震站南偏東方  4.2  公里)
小區域有感地震,2001-11-19 14:12:25,121.75,24.3,3.6,13,4,宜蘭南澳地震站南方  14.4  公里(宜蘭南澳地震站南方  14.4  公里)
小區域有感地震,2001-11-17 16:13:22,121.55,23.93,3.8,28.1,2,花蓮市地震站西偏南  8.2  公里(花蓮市地震站西偏南  8.2  公里)
123   ,2001-11-10 05:55:29,120.91,22.82,3.9,10,3,台東市地震站西偏北方  26.2  公里(台東市地震站西偏北方  26.2  公里)
小區域有感地震,2001-11-05 10:04:20,120.42,23.51,2,5.7,3,嘉義市地震站北偏西方  2.3  公里(嘉義市地震站北偏西方  2.3  公里)
小區域有感地震,2001-11-04 17:59:21,121.04,23.93,3.8,7.3,2,南投名間地震站東方  36.2  公里(南投名間地震站東方  36.2  公里)
122   ,2001-11-04 16:45:35,121.04,23.94,5,7.5,3,南投名間地震站東方  36.3  公里(南投名間地震站東方  36.3  公里)
小區域有感地震,2001-11-04 14:52:18,121.65,23.94,3.6,36.8,2,花蓮市地震站東南方  5.8  公里(花蓮市地震站東南方  5.8  公里)
121   ,2001-11-01 07:55:30,120.73,23.57,3.4,17.7,2,斗六市地震站東南方  25.4  公里(斗六市地震站東南方  25.4  公里)
小區域有感地震,2001-11-01 03:15:26,121.59,23.82,3.3,33.4,2,花蓮西林地震站東方  15.1  公里(花蓮西林地震站東方  15.1  公里)
120   ,2001-10-30 23:04:13,122.42,24.29,4.8,34.3,3,宜蘭蘇澳地震站東偏南方  67.6  公里(宜蘭蘇澳地震站東偏南方  67.6  公里)
小區域有感地震,2001-10-30 04:32:24,121.69,24.3,3.9,25.9,2,宜蘭南澳地震站南偏西方  15.3  公里(宜蘭南澳地震站南偏西方  15.3  公里)
119   ,2001-10-26 18:42:39,122.02,23.71,5.1,22,2,花蓮市地震站東偏南方  50.9  公里(花蓮市地震站東偏南方  50.9  公里)
118   ,2001-10-24 01:47:40,120.31,23.45,3.7,11.5,3,嘉義市地震站西偏南  13.2  公里(嘉義市地震站西偏南  13.2  公里)
小區域有感地震,2001-10-23 01:18:47,120.45,23.46,3,10.5,3,嘉義市地震站南偏東方  4.4  公里(嘉義市地震站南偏東方  4.4  公里)
小區域有感地震,2001-10-22 14:13:36,122.04,23.71,4.1,2.6,2,花蓮市地震站東偏南方  51.8  公里(花蓮市地震站東偏南方  51.8  公里)
小區域有感地震,2001-10-20 17:23:42,121.61,24.33,3.2,18.5,3,宜蘭南澳地震站西南方  17.5  公里(宜蘭南澳地震站西南方  17.5  公里)
小區域有感地震,2001-10-17 09:10:09,121.74,24.58,4.2,66.8,1,宜蘭蘇澳地震站西偏南  12.0  公里(宜蘭蘇澳地震站西偏南  12.0  公里)
小區域有感地震,2001-10-16 13:58:25,120.61,23.2,3.7,7,1,嘉義大埔地震站南偏西方  4.7  公里(嘉義大埔地震站南偏西方  4.7  公里)
117   ,2001-10-14 04:07:05,121.56,23.95,4.5,12.7,4,花蓮市地震站西偏南  5.9  公里(花蓮市地震站西偏南  5.9  公里)
116   ,2001-10-13 08:58:58,121.42,23.72,3.4,13.1,3,花蓮西林地震站南偏西方  10.6  公里(花蓮西林地震站南偏西方  10.6  公里)
115   ,2001-10-12 16:28:31,120.93,23.8,4.2,7.5,3,南投名間地震站東偏南方  25.6  公里(南投名間地震站東偏南方  25.6  公里)
114   ,2001-10-10 11:30:27,121.64,24.33,3.6,20.2,4,宜蘭南澳地震站西南方  14.9  公里(宜蘭南澳地震站西南方  14.9  公里)
小區域有感地震,2001-10-10 00:12:43,121.36,22.93,4,21.9,2,台東成功地震站南方  18.9  公里(台東成功地震站南方  18.9  公里)
小區域有感地震,2001-10-08 12:54:17,121.68,24.39,3.5,28.9,3,宜蘭南澳地震站西偏南  8.1  公里(宜蘭南澳地震站西偏南  8.1  公里)
小區域有感地震,2001-10-08 12:28:01,121.69,24.39,4,31,3,宜蘭南澳地震站西偏南  7.3  公里(宜蘭南澳地震站西偏南  7.3  公里)
113   ,2001-10-06 21:48:51,121.09,23.18,3.9,8.6,4,台東利稻地震站東方  6.4  公里(台東利稻地震站東方  6.4  公里)
小區域有感地震,2001-10-04 14:41:01,121.48,24.08,2.7,7.1,3,花蓮秀林地震站西方  12.2  公里(花蓮秀林地震站西方  12.2  公里)
小區域有感地震,2001-10-04 14:40:14,121.48,24.08,2.5,8.7,1,花蓮秀林地震站西方  12.6  公里(花蓮秀林地震站西方  12.6  公里)
112   ,2001-10-04 03:55:53,121.73,23.97,3.7,13,3,花蓮市地震站東方  12.1  公里(花蓮市地震站東方  12.1  公里)
111   ,2001-10-02 00:49:30,122.06,24.34,4.5,20.3,2,宜蘭南澳地震站東偏南方  32.9  公里(宜蘭南澳地震站東偏南方  32.9  公里)
小區域有感地震,2001-09-29 15:47:21,121.67,24.14,2.9,9,3,花蓮秀林地震站東北方  10.0  公里(花蓮秀林地震站東北方  10.0  公里)
小區域有感地震,2001-09-29 15:39:01,121.67,24.15,3.1,8.7,3,花蓮秀林地震站東北方  10.1  公里(花蓮秀林地震站東北方  10.1  公里)
110   ,2001-09-29 05:56:21,121.86,24.37,4.1,13.8,5,宜蘭南澳地震站東偏南方  12.5  公里(宜蘭南澳地震站東偏南方  12.5  公里)
109   ,2001-09-28 09:15:29,121.85,24.38,3.4,14.2,4,宜蘭南澳地震站東偏南方  11.8  公里(宜蘭南澳地震站東偏南方  11.8  公里)
108   ,2001-09-28 03:10:45,121.89,24.36,3.6,13.5,4,宜蘭南澳地震站東偏南方  16.4  公里(宜蘭南澳地震站東偏南方  16.4  公里)
107   ,2001-09-27 00:18:16,121.53,24.09,3.8,21.1,3,花蓮秀林地震站西方  7.7  公里(花蓮秀林地震站西方  7.7  公里)
小區域有感地震,2001-09-26 11:30:18,120.64,23.28,3.7,8.2,2,嘉義大埔地震站北偏東方  4.3  公里(嘉義大埔地震站北偏東方  4.3  公里)
小區域有感地震,2001-09-25 17:31:33,122.56,24.63,4.7,98.9,2,宜蘭蘇澳地震站東方  71.2  公里(宜蘭蘇澳地震站東方  71.2  公里)
106   ,2001-09-25 16:37:22,121.06,23.95,4,10,2,台中德基地震站南偏西方  34.2  公里(台中德基地震站南偏西方  34.2  公里)
小區域有感地震,2001-09-24 15:08:37,121.87,24.48,3.1,16.3,3,宜蘭南澳地震站東偏北方  13.8  公里(宜蘭南澳地震站東偏北方  13.8  公里)
小區域有感地震,2001-09-23 09:04:34,121.68,24.15,3.5,4.3,2,花蓮秀林地震站東北方  10.7  公里(花蓮秀林地震站東北方  10.7  公里)
105   ,2001-09-23 09:01:17,121.68,24.14,3.8,8.5,3,花蓮秀林地震站東北方  9.9  公里(花蓮秀林地震站東北方  9.9  公里)
104   ,2001-09-22 15:02:20,120.64,23.29,4.3,6.8,3,嘉義大埔地震站北偏東方  5.1  公里(嘉義大埔地震站北偏東方  5.1  公里)
小區域有感地震,2001-09-21 12:37:07,121.52,24.09,2.9,22.4,2,花蓮秀林地震站西方  8.4  公里(花蓮秀林地震站西方  8.4  公里)
103   ,2001-09-19 05:46:39,120.53,23.63,4,12.1,4,斗六市地震站南方  10.0  公里(斗六市地震站南方  10.0  公里)
102   ,2001-09-18 16:33:50,121.09,23.89,3.9,22.3,3,花蓮西林地震站西偏北方  36.7  公里(花蓮西林地震站西偏北方  36.7  公里)
小區域有感地震,2001-09-18 06:59:26,120.65,23.26,3.5,6.3,2,嘉義大埔地震站東北方  3.1  公里(嘉義大埔地震站東北方  3.1  公里)
小區域有感地震,2001-09-18 06:46:39,120.64,23.27,4.3,6.1,3,嘉義大埔地震站東北方  3.0  公里(嘉義大埔地震站東北方  3.0  公里)
101   ,2001-09-18 06:44:44,120.65,23.28,5,6.8,5,嘉義大埔地震站東北方  4.9  公里(嘉義大埔地震站東北方  4.9  公里)
小區域有感地震,2001-09-16 23:30:38,121.07,22.8,3.6,8.5,2,台東市地震站西偏北方  10.2  公里(台東市地震站西偏北方  10.2  公里)
小區域有感地震,2001-09-16 20:23:34,121.06,24.29,4.2,11.7,1,台中德基地震站西偏北方  11.2  公里(台中德基地震站西偏北方  11.2  公里)
100   ,2001-09-15 18:05:44,121.01,23.81,4.1,12.3,3,南投名間地震站東偏南方  33.2  公里(南投名間地震站東偏南方  33.2  公里)
099   ,2001-09-12 09:52:33,121.5,24.06,4.3,18,3,花蓮秀林地震站西方  10.4  公里(花蓮秀林地震站西方  10.4  公里)
098   ,2001-09-12 09:11:36,121.75,24.21,4,7.2,3,花蓮秀林地震站東北方  20.0  公里(花蓮秀林地震站東北方  20.0  公里)
小區域有感地震,2001-09-12 05:36:46,121.62,24.04,4,27.8,2,花蓮秀林地震站南偏東方  5.0  公里(花蓮秀林地震站南偏東方  5.0  公里)
小區域有感地震,2001-09-11 19:06:18,120.67,22.83,4.1,20.8,2,高雄旗山地震站東方  24.3  公里(高雄旗山地震站東方  24.3  公里)
097   ,2001-09-11 16:38:58,121.75,24.2,4.9,6.4,3,花蓮秀林地震站東北方  20.0  公里(花蓮秀林地震站東北方  20.0  公里)
096   ,2001-09-11 08:31:18,121.62,24.03,4.4,27.1,3,花蓮秀林地震站南偏東方  5.8  公里(花蓮秀林地震站南偏東方  5.8  公里)
小區域有感地震,2001-09-10 03:01:51,122.48,24.61,4.8,93.7,2,宜蘭蘇澳地震站東方  62.7  公里(宜蘭蘇澳地震站東方  62.7  公里)
095   ,2001-09-09 09:41:57,121.72,24.34,3.1,15.9,4,宜蘭南澳地震站南偏西方  9.8  公里(宜蘭南澳地震站南偏西方  9.8  公里)
094   ,2001-09-09 07:30:18,121.71,24.32,3.6,15.5,3,宜蘭南澳地震站南偏西方  11.8  公里(宜蘭南澳地震站南偏西方  11.8  公里)
093   ,2001-09-04 17:57:11,121.34,24.09,4.1,5.7,3,台中德基地震站東南方  24.7  公里(台中德基地震站東南方  24.7  公里)
小區域有感地震,2001-09-04 14:51:17,120.92,24.3,4,20.5,2,苗栗三義地震站東南方  19.9  公里(苗栗三義地震站東南方  19.9  公里)
小區域有感地震,2001-09-04 05:26:00,120.99,24.43,4.1,5.3,2,苗栗三義地震站東方  22.5  公里(苗栗三義地震站東方  22.5  公里)
092   ,2001-09-03 08:08:37,121.66,24.15,3.3,5.1,4,花蓮秀林地震站東北方  9.5  公里(花蓮秀林地震站東北方  9.5  公里)
091   ,2001-09-02 12:07:22,121.68,24.16,3.7,5.3,3,花蓮秀林地震站東北方  11.6  公里(花蓮秀林地震站東北方  11.6  公里)
小區域有感地震,2001-09-02 08:23:27,121.67,24.16,3.2,6.2,3,花蓮秀林地震站東北方  11.4  公里(花蓮秀林地震站東北方  11.4  公里)
小區域有感地震,2001-09-02 04:35:54,121.68,24.14,3,7.8,3,花蓮秀林地震站東北方  10.2  公里(花蓮秀林地震站東北方  10.2  公里)
090   ,2001-08-31 23:29:20,121.66,24.13,4,8.3,4,花蓮秀林地震站東北方  8.4  公里(花蓮秀林地震站東北方  8.4  公里)
小區域有感地震,2001-08-31 19:37:46,121.65,24.15,2.9,6.7,3,花蓮秀林地震站東北方  9.6  公里(花蓮秀林地震站東北方  9.6  公里)
089   ,2001-08-31 19:33:16,121.66,24.14,4.5,5.9,2,花蓮秀林地震站東北方  8.6  公里(花蓮秀林地震站東北方  8.6  公里)
088   ,2001-08-30 21:57:17,121.68,24.13,4,40.5,2,花蓮秀林地震站東北方  9.5  公里(花蓮秀林地震站東北方  9.5  公里)
小區域有感地震,2001-08-30 21:44:31,121.87,24.02,3.2,42.8,2,花蓮市地震站東方  27.0  公里(花蓮市地震站東方  27.0  公里)
小區域有感地震,2001-08-30 11:23:59,121.47,23.94,3.3,17,2,花蓮西林地震站北方  14.9  公里(花蓮西林地震站北方  14.9  公里)
小區域有感地震,2001-08-29 20:50:30,120.64,23.55,3.2,7.5,2,斗六市地震站南偏東方  20.5  公里(斗六市地震站南偏東方  20.5  公里)
小區域有感地震,2001-08-25 08:17:01,121.81,24.44,3.5,2.8,3,宜蘭南澳地震站東偏北方  6.4  公里(宜蘭南澳地震站東偏北方  6.4  公里)
小區域有感地震,2001-08-24 09:50:08,121.6,24.28,2.6,15.8,2,宜蘭南澳地震站西南方  21.4  公里(宜蘭南澳地震站西南方  21.4  公里)
小區域有感地震,2001-08-23 00:29:19,121.48,23.91,3.4,19.3,3,花蓮西林地震站北偏東方  11.1  公里(花蓮西林地震站北偏東方  11.1  公里)
小區域有感地震,2001-08-22 23:39:48,120.67,22.88,3.9,20,2,高雄甲仙地震站南偏東方  24.1  公里(高雄甲仙地震站南偏東方  24.1  公里)
087   ,2001-08-21 00:57:59,121.59,23.98,4.8,12.8,4,花蓮市地震站西方  2.4  公里(花蓮市地震站西方  2.4  公里)
小區域有感地震,2001-08-20 14:07:40,120.67,22.88,4.1,21,3,高雄甲仙地震站南偏東方  23.9  公里(高雄甲仙地震站南偏東方  23.9  公里)
小區域有感地震,2001-08-20 14:06:09,120.66,22.85,4,19.6,3,高雄旗山地震站東方  23.8  公里(高雄旗山地震站東方  23.8  公里)
小區域有感地震,2001-08-19 19:01:53,120.66,22.84,4.1,22.2,2,高雄旗山地震站東方  23.5  公里(高雄旗山地震站東方  23.5  公里)
小區域有感地震,2001-08-19 18:47:06,120.66,22.84,4.2,21.4,3,高雄旗山地震站東方  23.3  公里(高雄旗山地震站東方  23.3  公里)
086   ,2001-08-19 09:58:26,121.58,22.37,4.4,27.2,2,台東蘭嶼地震站北方  36.8  公里(台東蘭嶼地震站北方  36.8  公里)
小區域有感地震,2001-08-12 15:21:16,120.47,23.45,3,7.2,2,嘉義市地震站東南方  6.0  公里(嘉義市地震站東南方  6.0  公里)
085   ,2001-08-11 09:02:23,121.09,23.19,4.4,7.3,4,台東利稻地震站東方  6.8  公里(台東利稻地震站東方  6.8  公里)
小區域有感地震,2001-08-09 07:46:37,121.74,23.96,3.9,19,3,花蓮市地震站東方  12.5  公里(花蓮市地震站東方  12.5  公里)
小區域有感地震,2001-08-08 13:01:57,120.46,23.55,3.4,11.1,3,嘉義市地震站北偏東方  6.1  公里(嘉義市地震站北偏東方  6.1  公里)
084   ,2001-08-08 01:27:41,120.96,24.15,4.1,41.2,2,台中德基地震站西偏南  22.8  公里(台中德基地震站西偏南  22.8  公里)
小區域有感地震,2001-08-06 22:18:55,121.82,24.12,4.1,7.7,2,花蓮秀林地震站東方  21.8  公里(花蓮秀林地震站東方  21.8  公里)
083   ,2001-07-30 11:59:31,121.9,24.24,4.5,21.2,3,宜蘭南澳地震站東南方  25.8  公里(宜蘭南澳地震站東南方  25.8  公里)
082   ,2001-07-26 10:19:41,121.51,24.06,4.6,21.9,3,花蓮秀林地震站西方  9.4  公里(花蓮秀林地震站西方  9.4  公里)
081   ,2001-07-23 20:15:16,121.38,23.56,4.6,16.4,5,花蓮玉里地震站北偏東方  24.0  公里(花蓮玉里地震站北偏東方  24.0  公里)
080   ,2001-07-21 12:37:16,121.03,24.37,4.2,5.3,2,台中德基地震站西北方  18.6  公里(台中德基地震站西北方  18.6  公里)
079   ,2001-07-16 15:20:14,120.88,23.51,4.1,8.7,2,台東利稻地震站北偏西方  39.0  公里(台東利稻地震站北偏西方  39.0  公里)
078   ,2001-07-15 10:07:47,120.56,23.05,4.7,15.9,3,高雄甲仙地震站西南方  4.9  公里(高雄甲仙地震站西南方  4.9  公里)
小區域有感地震,2001-07-15 01:09:02,120.92,24.2,4.1,10,1,台中市地震站東偏北方  24.7  公里(台中市地震站東偏北方  24.7  公里)
077   ,2001-07-14 21:04:52,121.04,23.19,4,8.9,4,台東利稻地震站東偏北方  2.1  公里(台東利稻地震站東偏北方  2.1  公里)
076   ,2001-07-13 19:33:24,120.99,24.43,4.6,5.3,3,苗栗市地震站東南方  22.7  公里(苗栗市地震站東南方  22.7  公里)
小區域有感地震,2001-07-13 14:27:33,121.49,23.94,2.5,17.4,2,花蓮市地震站西偏南  13.5  公里(花蓮市地震站西偏南  13.5  公里)
075   ,2001-07-09 23:20:47,121.77,24.01,5.1,43.4,4,花蓮市地震站東偏北方  16.3  公里(花蓮市地震站東偏北方  16.3  公里)
小區域有感地震,2001-07-07 17:15:55,121.58,23.99,2.3,9.2,2,花蓮市地震站西偏北方  4.3  公里(花蓮市地震站西偏北方  4.3  公里)
小區域有感地震,2001-07-07 13:04:25,121.52,24.06,2.4,22.5,1,花蓮秀林地震站西偏南  9.3  公里(花蓮秀林地震站西偏南  9.3  公里)
小區域有感地震,2001-07-05 20:35:56,121.04,22.36,3.5,4.3,3,台東大武地震站東方  13.7  公里(台東大武地震站東方  13.7  公里)
074   ,2001-07-02 01:13:54,121.07,23.22,4.7,7.2,2,台東利稻地震站東北方  5.5  公里(台東利稻地震站東北方  5.5  公里)
073   ,2001-06-30 12:07:37,121.54,24.06,5,23.4,5,花蓮秀林地震站西偏南  6.9  公里(花蓮秀林地震站西偏南  6.9  公里)
072   ,2001-06-30 06:41:48,121.72,23.88,4.9,46.5,2,花蓮市地震站東南方  14.7  公里(花蓮市地震站東南方  14.7  公里)
小區域有感地震,2001-06-29 22:17:55,121.52,22.82,4.1,14.7,3,台東成功地震站南偏東方  34.3  公里(台東成功地震站南偏東方  34.3  公里)
071   ,2001-06-28 20:14:50,120.57,23.59,3.8,10.8,3,斗六市地震站南偏東方  14.0  公里(斗六市地震站南偏東方  14.0  公里)
070   ,2001-06-28 03:47:27,121.3,24.64,3.9,8.4,3,桃園三光地震站西偏南  8.1  公里(桃園三光地震站西偏南  8.1  公里)
069   ,2001-06-27 02:46:27,120.67,22.83,4.8,21.7,3,高雄旗山地震站東方  24.5  公里(高雄旗山地震站東方  24.5  公里)
小區域有感地震,2001-06-25 13:55:33,121.49,23.99,2.8,20.5,2,花蓮市地震站西方  13.2  公里(花蓮市地震站西方  13.2  公里)
小區域有感地震,2001-06-25 05:02:59,121.59,24.05,2.9,10.6,2,花蓮秀林地震站南偏西方  4.1  公里(花蓮秀林地震站南偏西方  4.1  公里)
小區域有感地震,2001-06-24 02:34:06,121.55,23.99,2.2,5.9,1,花蓮市地震站西偏北方  6.9  公里(花蓮市地震站西偏北方  6.9  公里)
小區域有感地震,2001-06-24 02:33:55,121.58,24.01,3.2,7.9,2,花蓮市地震站西北方  4.5  公里(花蓮市地震站西北方  4.5  公里)
小區域有感地震,2001-06-24 02:33:41,121.56,23.99,3.1,8.8,2,花蓮市地震站西偏北方  6.1  公里(花蓮市地震站西偏北方  6.1  公里)
068   ,2001-06-24 01:59:50,121.6,23.98,3.6,7.6,3,花蓮市地震站西方  1.3  公里(花蓮市地震站西方  1.3  公里)
小區域有感地震,2001-06-23 04:45:35,121.09,23.24,3.8,4,4,台東利稻地震站東北方  9.2  公里(台東利稻地震站東北方  9.2  公里)
小區域有感地震,2001-06-23 03:52:37,120.7,23.84,3.3,27.9,2,南投名間地震站南偏東方  4.6  公里(南投名間地震站南偏東方  4.6  公里)
小區域有感地震,2001-06-22 14:58:55,121.05,23.24,3.4,3.1,4,台東利稻地震站北偏東方  6.7  公里(台東利稻地震站北偏東方  6.7  公里)
小區域有感地震,2001-06-22 14:56:41,121.66,24.38,2.5,16.7,2,宜蘭南澳地震站西偏南  10.3  公里(宜蘭南澳地震站西偏南  10.3  公里)
小區域有感地震,2001-06-22 04:50:59,121.73,24.39,3.5,29.4,2,宜蘭南澳地震站南偏西方  4.1  公里(宜蘭南澳地震站南偏西方  4.1  公里)
小區域有感地震,2001-06-22 03:17:18,121.79,24.28,2.7,10.5,2,宜蘭南澳地震站南偏東方  16.7  公里(宜蘭南澳地震站南偏東方  16.7  公里)
小區域有感地震,2001-06-22 03:09:57,121.79,24.28,2.7,14.4,2,宜蘭南澳地震站南偏東方  16.2  公里(宜蘭南澳地震站南偏東方  16.2  公里)
小區域有感地震,2001-06-22 02:36:14,121.73,24.4,2.8,19.9,2,宜蘭南澳地震站南偏西方  3.1  公里(宜蘭南澳地震站南偏西方  3.1  公里)
小區域有感地震,2001-06-22 01:16:48,121.5,24.06,3,18.9,3,花蓮秀林地震站西偏南  10.6  公里(花蓮秀林地震站西偏南  10.6  公里)
小區域有感地震,2001-06-21 15:15:35,121.75,24.44,3.3,20,3,宜蘭南澳地震站北方  1.7  公里(宜蘭南澳地震站北方  1.7  公里)
小區域有感地震,2001-06-21 08:49:44,121.58,24,2.8,9.2,2,花蓮市地震站西北方  3.9  公里(花蓮市地震站西北方  3.9  公里)
小區域有感地震,2001-06-21 07:21:18,120.53,24.04,3.2,22.1,2,彰化市地震站南偏西方  5.3  公里(彰化市地震站南偏西方  5.3  公里)
小區域有感地震,2001-06-20 08:15:55,121.11,23.24,4.2,13.2,3,台東利稻地震站東偏北方  10.4  公里(台東利稻地震站東偏北方  10.4  公里)
小區域有感地震,2001-06-19 21:27:47,121.91,24.34,3.4,11.6,2,宜蘭南澳地震站東偏南方  19.3  公里(宜蘭南澳地震站東偏南方  19.3  公里)
小區域有感地震,2001-06-19 14:19:00,121.11,23.23,3.9,11.5,2,台東利稻地震站東偏北方  10.0  公里(台東利稻地震站東偏北方  10.0  公里)
小區域有感地震,2001-06-19 14:13:13,121.1,23.22,3.7,1.3,2,台東利稻地震站東偏北方  9.1  公里(台東利稻地震站東偏北方  9.1  公里)
小區域有感地震,2001-06-19 14:08:26,121.09,23.22,3.8,4.1,2,台東利稻地震站東偏北方  7.9  公里(台東利稻地震站東偏北方  7.9  公里)
小區域有感地震,2001-06-19 13:59:51,121.08,23.23,3.7,4.2,2,台東利稻地震站東北方  7.3  公里(台東利稻地震站東北方  7.3  公里)
小區域有感地震,2001-06-19 13:49:47,121.05,23.19,4.1,2.5,3,台東利稻地震站東方  2.2  公里(台東利稻地震站東方  2.2  公里)
