編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2013-12-07 14:53:22,120.49,23.52,3.4,13,2,嘉義市政府東北方  5.7  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2013-12-07 03:23:00,122.49,23.81,4.9,31.2,1,花蓮縣政府東偏南方  90.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-12-07 01:00:39,121.39,24.41,2.5,4.4,3,宜蘭縣政府西南方  51.7  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2013-12-06 15:26:54,121.54,23.74,3.1,9.8,3,花蓮縣政府南偏西方  28.4  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
159   ,2013-12-04 18:19:46,121.44,23.84,3.6,20.3,3,花蓮縣政府西南方  25.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-12-03 19:58:27,121.6,23.9,2.7,8,2,花蓮縣政府南偏西方  9.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-12-03 18:54:34,120.71,23.59,3.5,15.6,3,雲林縣政府東偏南方  22.3  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2013-12-03 17:15:24,121.68,24.11,3.8,39.1,2,花蓮縣政府北偏東方  14.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-12-01 08:18:59,120.65,23.45,3.3,12.4,2,嘉義市政府東方  20.4  公里 (位於嘉義縣番路鄉)(嘉義縣番路鄉)
小區域有感地震,2013-11-29 09:59:13,120.76,24.06,3,25.1,1,臺中市政府東南方  12.2  公里 (位於臺中市霧峰區)(臺中市霧峰區)
小區域有感地震,2013-11-27 16:40:00,121.41,23.7,2.8,18.3,2,花蓮縣政府西南方  39.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
158   ,2013-11-26 15:51:56,121.37,23.28,3.1,14,4,臺東縣政府北偏東方  62.5  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
157   ,2013-11-26 14:33:49,121.38,23.65,3.6,19.8,3,花蓮縣政府西南方  45.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-26 05:55:29,120.91,24.22,3.2,28.9,2,臺中市政府東偏北方  24.7  公里 (位於臺中市和平區)(臺中市和平區)
156   ,2013-11-24 21:01:38,121.76,24.3,3.3,17.6,3,花蓮縣政府北偏東方  37.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-24 19:00:32,121.76,24.3,3.2,16.4,3,花蓮縣政府北偏東方  36.4  公里 (位於花蓮縣近海)(花蓮縣近海)
155   ,2013-11-24 18:59:50,121.76,24.29,3.9,17.6,4,花蓮縣政府北偏東方  35.8  公里 (位於花蓮縣近海)(花蓮縣近海)
154   ,2013-11-24 18:57:00,121.75,24.29,3.9,16.9,4,花蓮縣政府北偏東方  35.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-24 09:48:23,121.4,23.69,2.7,17,1,花蓮縣政府西南方  40.2  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-23 17:14:01,121.89,24.19,3.5,24,2,花蓮縣政府東北方  35.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-11-23 17:01:11,121.9,24.18,4,24.7,2,花蓮縣政府東北方  35.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-11-23 09:43:47,121.41,23.69,3.2,18.4,2,花蓮縣政府西南方  40.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-23 04:18:47,120.4,23.45,3.5,10.6,2,嘉義市政府西偏南方  6.2  公里 (位於嘉義縣水上鄉)(嘉義縣水上鄉)
153   ,2013-11-21 15:36:02,121.93,24.87,4.5,89.5,1,宜蘭縣政府東北方  23.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2013-11-21 03:10:18,120.69,23.5,3,12.2,1,嘉義市政府東方  24.2  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2013-11-19 11:09:57,121.52,24.45,2.9,8.8,2,宜蘭縣政府西南方  39.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2013-11-18 11:00:11,121.48,23.72,2.6,9.1,3,花蓮縣政府南偏西方  32.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-18 02:58:46,122.06,24.8,3.9,10.8,3,宜蘭縣政府東偏北方  31.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-11-17 05:40:58,121.32,23.05,3.8,19.2,2,臺東縣政府北偏東方  37.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2013-11-16 21:36:07,121.42,23.73,3.3,22.2,3,花蓮縣政府西南方  35.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
152   ,2013-11-16 03:39:18,122.45,23.95,5.2,26.1,2,花蓮縣政府東方  84.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-11-15 23:43:23,120.62,23.61,2.7,8.9,3,雲林縣政府東南方  13.4  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
151   ,2013-11-15 11:26:15,120.98,23.95,4,13.3,2,南投縣政府東方  30.2  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
小區域有感地震,2013-11-13 21:47:50,121.8,24.39,2.6,12.1,3,宜蘭縣政府南方  38.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2013-11-13 17:40:52,121.43,23.75,2.9,23.7,2,花蓮縣政府西南方  33.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-13 14:16:25,120.28,23.3,3.6,11,3,嘉義縣政府南方  17.3  公里 (位於臺南市新營區)(臺南市新營區)
小區域有感地震,2013-11-12 21:55:42,121.97,24.81,4.1,74.7,2,宜蘭縣政府東偏北方  23.1  公里 (位於臺灣東部海域)(臺灣東部海域)
150   ,2013-11-12 20:32:55,121.47,23.81,3.9,16,4,花蓮縣政府西南方  25.8  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2013-11-12 20:11:23,121.51,23.81,3,14.8,3,花蓮縣政府南偏西方  23.1  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
149   ,2013-11-12 20:08:20,121.48,23.81,4.3,16.3,4,花蓮縣政府西南方  24.9  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2013-11-12 19:40:53,121.48,23.81,3.3,16.6,3,花蓮縣政府西南方  24.2  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
148   ,2013-11-12 07:19:54,121.65,24.09,3.8,9.9,3,花蓮縣政府北偏東方  11.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-12 06:19:33,120.32,23.22,3,11.7,2,嘉義縣政府南方  26.5  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2013-11-11 22:55:13,121.47,23.9,2.5,15.1,3,花蓮縣政府西偏南方  18.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-11-11 20:55:51,121.68,24.12,2.8,10.7,3,花蓮縣政府北偏東方  15.4  公里 (位於花蓮縣近海)(花蓮縣近海)
147   ,2013-11-11 20:50:22,121.7,24.12,4.1,10.4,3,花蓮縣政府北偏東方  16.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-11 19:28:31,121.46,23.63,3.1,17.3,1,花蓮縣政府南偏西方  43.1  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-11 16:24:38,121.69,24.14,3.3,9.6,3,花蓮縣政府北偏東方  17.6  公里 (位於花蓮縣近海)(花蓮縣近海)
146   ,2013-11-11 12:55:10,123.14,24.77,5.5,120.7,2,宜蘭縣政府東方  139.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-11-11 01:59:32,121.7,24.12,3.3,11.3,2,花蓮縣政府北偏東方  16.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-11 01:58:32,121.69,24.13,3.3,10.4,2,花蓮縣政府北偏東方  16.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-10 19:23:38,121.76,24.62,3,6,3,宜蘭縣政府南方  12.5  公里 (位於宜蘭縣冬山鄉)(宜蘭縣冬山鄉)
小區域有感地震,2013-11-10 12:16:07,121.69,24.14,3.5,10.1,3,花蓮縣政府北偏東方  18.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-10 12:15:54,121.68,24.14,3.7,10.6,3,花蓮縣政府北偏東方  17.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-10 08:40:09,121.48,23.76,3.4,13.9,3,花蓮縣政府南偏西方  29.3  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-10 08:07:36,121.64,24.06,3.1,10.8,3,花蓮縣政府北偏東方  7.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-09 13:33:34,121.64,24.05,2.5,9.3,2,花蓮縣政府北偏東方  7.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-09 13:31:57,121.64,24.05,3,9,2,花蓮縣政府北偏東方  7.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-09 13:11:04,121.64,24.06,2.8,9.1,2,花蓮縣政府北偏東方  7.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-08 08:49:43,121.46,23.68,2.8,10.6,3,花蓮縣政府南偏西方  38.3  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-08 03:27:12,122,24.82,3.6,8.7,3,宜蘭縣政府東偏北方  25.7  公里 (位於臺灣東部海域)(臺灣東部海域)
145   ,2013-11-07 15:31:41,121.64,24.06,4.5,9.6,4,花蓮縣政府北偏東方  7.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-07 15:30:58,121.62,24.09,3,10.2,3,花蓮縣政府北方  11.1  公里 (位於花蓮縣近海)(花蓮縣近海)
144   ,2013-11-07 15:25:10,121.64,24.06,4.6,9.7,4,花蓮縣政府北偏東方  7.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-06 15:11:49,120.48,23.14,3.4,14.6,2,臺南市政府東偏北方  34.4  公里 (位於臺南市楠西區)(臺南市楠西區)
143   ,2013-11-06 14:17:52,120.7,23.14,3.3,8.8,4,嘉義市政府東南方  45.6  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2013-11-06 06:09:44,121.6,23.91,3,10,3,花蓮縣政府南偏西方  8.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-06 00:46:36,121.74,23.98,2.8,24.8,2,花蓮縣政府東方  12.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-11-06 00:28:40,121.38,23.64,3.5,18,3,花蓮縣政府西南方  46.1  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-05 21:44:26,121.41,23.75,2.8,19.7,2,花蓮縣政府西南方  34.4  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2013-11-05 18:55:29,121.47,23.71,2.7,13.6,3,花蓮縣政府南偏西方  34.3  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-05 17:49:38,121.39,23.69,3,17.8,2,花蓮縣政府西南方  40.8  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
142   ,2013-11-04 23:42:44,121.47,23.92,3.4,17.6,4,花蓮縣政府西偏南方  17.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-11-04 23:31:46,121.48,23.7,2.8,10.8,2,花蓮縣政府南偏西方  35.5  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-04 18:32:35,121.47,23.95,3.6,24.3,3,花蓮縣政府西偏南方  16.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-11-04 12:32:47,121.49,23.72,2.7,14,3,花蓮縣政府南偏西方  32.4  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-04 10:48:39,121.47,23.73,3.4,12.2,3,花蓮縣政府南偏西方  33.2  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-04 09:01:50,121.4,23.61,3.5,10.2,2,花蓮縣政府南偏西方  48.2  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
141   ,2013-11-04 07:13:07,121.46,23.95,4,24.4,3,花蓮縣政府西偏南方  16.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
140   ,2013-11-04 06:56:14,121.47,23.95,4.9,26,4,花蓮縣政府西偏南方  16.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-11-04 01:50:25,121.46,23.75,2.7,15,2,花蓮縣政府南偏西方  31.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-03 14:12:59,121.79,24.42,2.8,22.2,3,宜蘭縣政府南方  34.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
139   ,2013-11-03 11:43:14,121.47,23.68,4.6,10.2,5,花蓮縣政府南偏西方  38.0  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-03 01:28:13,121.38,23.55,3.5,10.6,2,花蓮縣政府南偏西方  54.1  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2013-11-02 22:59:59,121.47,23.72,2.8,13.5,3,花蓮縣政府南偏西方  34.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
138   ,2013-11-02 22:57:33,121.5,23.71,3.3,14.1,4,花蓮縣政府南偏西方  33.2  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-02 22:29:12,121.48,23.72,3.2,13.4,4,花蓮縣政府南偏西方  33.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
137   ,2013-11-02 22:23:25,121.45,23.72,3.7,12.3,3,花蓮縣政府南偏西方  34.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-02 14:53:18,121.58,23.74,4.2,18.7,3,花蓮縣政府南方  28.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-11-02 06:16:10,121.45,23.67,3.1,11.3,2,花蓮縣政府南偏西方  39.7  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
136   ,2013-11-02 00:31:52,121.44,23.73,3.6,16.5,3,花蓮縣政府西南方  34.3  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-01 23:49:37,121.45,23.68,2.7,10,2,花蓮縣政府南偏西方  38.3  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
135   ,2013-11-01 22:48:02,121.46,23.68,3.1,11.2,3,花蓮縣政府南偏西方  38.4  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
134   ,2013-11-01 22:29:37,121.47,23.68,4,10.4,4,花蓮縣政府南偏西方  37.7  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
133   ,2013-11-01 21:30:39,121.46,23.71,3.3,15.2,3,花蓮縣政府南偏西方  35.4  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
132   ,2013-11-01 19:52:37,121.46,23.71,4,15.7,4,花蓮縣政府南偏西方  35.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-01 16:08:59,121.41,23.69,2.7,17.8,2,花蓮縣政府西南方  39.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
131   ,2013-11-01 10:20:14,121.45,23.7,3.2,14.4,4,花蓮縣政府南偏西方  36.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-01 07:58:16,121.46,23.71,2.9,15.1,3,花蓮縣政府南偏西方  35.3  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
130   ,2013-11-01 07:52:25,121.44,23.69,4.8,14.1,5,花蓮縣政府南偏西方  37.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
129   ,2013-11-01 04:44:01,121.4,23.59,4.1,9.3,3,花蓮縣政府南偏西方  49.8  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
128   ,2013-11-01 04:30:43,121.41,23.6,4.1,10.1,3,花蓮縣政府南偏西方  48.9  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
127   ,2013-11-01 03:27:14,121.4,23.68,4.5,17.1,4,花蓮縣政府西南方  41.1  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-01 01:17:58,121.46,23.7,3,14.8,2,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-11-01 01:09:33,121.44,23.68,2.6,11.2,3,花蓮縣政府南偏西方  38.5  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-11-01 00:28:53,121.44,23.68,3.1,9,2,花蓮縣政府南偏西方  39.2  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
126   ,2013-11-01 00:05:19,121.37,23.58,4.4,8.9,3,花蓮縣政府南偏西方  51.9  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2013-11-01 00:05:06,121.45,23.69,4,13.1,4,花蓮縣政府南偏西方  37.8  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
125   ,2013-10-31 23:47:28,121.43,23.63,5.1,10.1,5,花蓮縣政府南偏西方  44.5  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 23:08:51,121.44,23.68,2.8,9.3,3,花蓮縣政府南偏西方  38.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 22:28:38,121.43,23.71,3.2,13.8,3,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-10-31 22:27:49,121.43,23.63,3.9,9.8,3,花蓮縣政府南偏西方  44.4  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
124   ,2013-10-31 22:25:20,121.44,23.7,3.2,14.4,4,花蓮縣政府南偏西方  37.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-10-31 22:11:25,121.47,23.69,2.8,15.1,2,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
123   ,2013-10-31 21:57:11,121.38,23.59,4.6,10,3,花蓮縣政府南偏西方  50.3  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
122   ,2013-10-31 21:45:20,121.4,23.58,4.6,9.1,4,花蓮縣政府南偏西方  50.3  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2013-10-31 21:29:11,121.41,23.58,4,10.4,3,花蓮縣政府南偏西方  50.6  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2013-10-31 21:17:29,121.46,23.68,2.7,12.5,2,花蓮縣政府南偏西方  37.8  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 21:04:34,121.48,23.69,2.7,13.6,3,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 20:52:46,121.39,23.59,3.3,9.1,2,花蓮縣政府南偏西方  50.2  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 20:41:46,121.39,23.59,3.1,9.5,2,花蓮縣政府南偏西方  50.0  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 20:21:01,121.44,23.68,2.3,12.5,3,花蓮縣政府南偏西方  39.5  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 20:11:20,121.39,23.63,3.5,10.4,3,花蓮縣政府南偏西方  45.9  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
121   ,2013-10-31 20:02:09,121.35,23.57,6.4,15,7,花蓮縣政府南偏西方  54.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2013-10-30 18:11:32,121.81,24.41,3,14,2,宜蘭縣政府南方  36.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2013-10-30 10:15:17,121.97,24.45,3.2,16.1,2,宜蘭縣政府東南方  38.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-10-30 06:17:41,122.42,25.31,5.3,237.5,2,基隆市政府東偏北方  70.7  公里 (位於臺灣東北部海域)(臺灣東北部海域)
小區域有感地震,2013-10-30 01:50:11,118.78,25.65,5,18.1,2,連江縣政府西偏南方  130.3  公里(連江縣政府西偏南方  130.3  公里)
小區域有感地震,2013-10-29 17:04:10,120.42,23.4,3.3,11.7,2,嘉義市政府南偏西方  9.9  公里 (位於臺南市白河區)(臺南市白河區)
小區域有感地震,2013-10-29 12:07:09,121.01,23.18,2.7,3.4,3,臺東縣政府北偏西方  48.9  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
120   ,2013-10-28 08:24:08,119.64,24.31,4.7,35.6,2,澎湖縣政府北方  82.2  公里 (位於臺灣西部海域)(臺灣西部海域)
119   ,2013-10-27 16:27:13,121.68,23.81,4.1,48.8,2,花蓮縣政府南偏東方  20.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-10-26 12:18:39,121.85,24.27,3.2,12.4,2,花蓮縣政府東北方  38.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-10-26 09:29:36,121.43,22.01,4,15.2,4,臺東縣政府南偏東方  87.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-10-26 02:01:16,120.98,24.42,3.4,4.1,1,苗栗縣政府東南方  22.3  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
