編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2016-12-11 23:18:18,120.71,23.51,3.8,13.5,3,嘉義市政府東方  26.4  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2016-12-11 23:08:09,120.71,23.51,3.4,13.3,2,嘉義市政府東方  26.1  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2016-12-11 23:02:29,120.64,23.62,2.8,7,3,雲林縣政府東南方  14.4  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2016-12-11 21:34:50,120.71,23.51,3.4,14.3,2,嘉義市政府東方  26.4  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2016-12-10 14:56:22,120.43,23.23,3.1,10,1,嘉義市政府南方  28.1  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2016-12-09 19:57:30,121.8,24.42,2.5,7.5,4,宜蘭縣政府南方  34.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-12-09 16:03:37,121.78,24.43,3.2,8.6,4,宜蘭縣政府南方  33.5  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
108   ,2016-12-09 12:09:48,122.05,24.71,5.2,63.1,3,宜蘭縣政府東方  28.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-12-07 10:25:14,120.1,22.98,3.4,15.8,3,臺南市政府西方  8.5  公里 (位於臺南市近海)(臺南市近海)
小區域有感地震,2016-12-07 09:55:21,120.43,23.04,3.2,14.9,3,臺南市政府東偏北方  25.7  公里 (位於臺南市左鎮區)(臺南市左鎮區)
小區域有感地震,2016-12-06 17:11:07,121.68,24.14,3.3,10.5,2,花蓮縣政府北偏東方  17.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-12-05 11:28:55,122.1,24.29,4,26.4,2,花蓮縣政府東偏北方  59.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-12-05 03:15:16,121.71,24.11,3.4,9.9,3,花蓮縣政府東北方  15.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-12-04 17:40:54,121.45,23.95,2.8,18.2,2,花蓮縣政府西偏南方  17.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
107   ,2016-12-04 17:22:59,121.69,24.13,3.8,10.3,3,花蓮縣政府北偏東方  17.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-12-03 14:48:06,121.83,24.72,3.8,58.3,2,宜蘭縣政府東方  7.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-12-03 14:37:10,121.57,22.78,4.2,23.1,3,臺東縣政府東方  43.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-12-02 14:46:37,122.02,24.48,3.5,28.3,2,宜蘭縣政府東南方  38.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-12-02 13:45:19,121.77,24.69,3.9,73.2,2,宜蘭縣政府南方  4.5  公里 (位於宜蘭縣五結鄉)(宜蘭縣五結鄉)
小區域有感地震,2016-12-02 09:38:37,120.61,22.89,3.3,9.5,2,屏東縣政府北偏東方  26.0  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2016-12-01 19:15:56,121.28,22.83,3.2,11.8,1,臺東縣政府東偏北方  15.5  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-12-01 05:18:10,121.29,22.84,3.4,11.7,1,臺東縣政府東偏北方  16.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-30 20:52:00,121.26,22.82,3,9.8,1,臺東縣政府東偏北方  13.7  公里 (位於臺東縣近海)(臺東縣近海)
106   ,2016-11-30 20:04:34,121.27,22.83,5.1,11.8,4,臺東縣政府東偏北方  14.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-11-30 19:24:31,121.27,22.84,3.8,12,2,臺東縣政府東北方  15.0  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-11-30 19:14:15,121.26,22.83,3.4,12.4,2,臺東縣政府東偏北方  14.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-11-29 23:10:59,121.93,24.42,4.4,25.8,3,宜蘭縣政府南偏東方  38.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-29 23:10:46,121.91,24.42,4,27.5,3,宜蘭縣政府南偏東方  37.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-29 16:03:20,121.54,23.76,3.5,17.9,2,花蓮縣政府南偏西方  27.1  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2016-11-29 14:39:51,122.04,24.85,3.7,9,2,宜蘭縣政府東偏北方  31.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-29 14:33:31,122.04,24.85,4.2,9,2,宜蘭縣政府東偏北方  31.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-29 07:59:39,121.27,22.21,4.6,32.3,2,臺東縣政府南偏東方  62.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-29 00:40:50,122,23.26,3.9,36.7,2,花蓮縣政府南偏東方  90.2  公里 (位於臺灣東部海域)(臺灣東部海域)
105   ,2016-11-28 08:17:16,120.35,23.09,3.7,17.6,3,臺南市政府東偏北方  20.2  公里 (位於臺南市山上區)(臺南市山上區)
104   ,2016-11-25 05:55:54,122.41,24.08,5.5,27.5,3,花蓮縣政府東方  81.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-22 18:43:44,121.79,24.43,3.1,24.7,4,宜蘭縣政府南方  33.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
103   ,2016-11-21 14:38:42,120.7,23.1,3.9,6.2,3,嘉義市政府南偏東方  49.3  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-11-20 04:16:04,121.67,24.26,2.9,12.2,3,花蓮縣政府北偏東方  30.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-11-20 03:36:40,121.78,24.46,2.9,18.7,3,宜蘭縣政府南方  30.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-11-19 19:46:46,120.69,23.18,3.5,7.6,3,嘉義市政府東南方  41.0  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2016-11-18 02:03:32,120.7,23.19,3.6,9.7,3,嘉義市政府東南方  40.9  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2016-11-18 01:35:32,120.7,23.19,3.5,9.8,3,嘉義市政府東南方  41.1  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2016-11-17 13:31:41,121.96,24.46,3.5,17.5,3,宜蘭縣政府東南方  36.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-16 14:16:46,121.42,23.37,3.7,31.6,2,花蓮縣政府南偏西方  71.7  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2016-11-13 17:14:27,121.1,24.74,2.7,9.2,2,新竹縣政府東南方  13.1  公里 (位於新竹縣芎林鄉)(新竹縣芎林鄉)
小區域有感地震,2016-11-13 09:29:24,120.63,23.17,3.2,10.3,2,嘉義市政府南偏東方  38.7  公里 (位於高雄市甲仙區)(高雄市甲仙區)
小區域有感地震,2016-11-13 05:16:15,121.68,24.11,3.6,11.8,2,花蓮縣政府北偏東方  14.8  公里 (位於花蓮縣近海)(花蓮縣近海)
102   ,2016-11-12 06:25:31,122.43,24.07,5.3,31.2,2,花蓮縣政府東方  82.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-11 03:23:55,120.68,23.22,3.4,8.9,3,嘉義市政府東南方  37.1  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2016-11-10 11:15:28,121.91,24.4,4.3,26.6,3,宜蘭縣政府南偏東方  39.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-10 11:00:33,121.93,24.39,3.8,25.1,2,宜蘭縣政府南偏東方  41.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-11-08 11:13:35,121.48,23.97,2.9,18.4,2,花蓮縣政府西方  14.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-11-08 10:10:21,121.52,24.44,3.2,5.3,3,宜蘭縣政府西南方  40.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-11-08 07:58:59,120.98,22.52,3.5,17.8,2,臺東縣政府西南方  31.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2016-11-07 22:35:57,121.34,23.12,3.3,17.4,2,臺東縣政府北偏東方  44.4  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
101   ,2016-11-07 19:56:26,121.34,23.03,5.1,20.5,3,臺東縣政府東北方  36.2  公里 (位於臺東縣近海)(臺東縣近海)
100   ,2016-11-07 04:53:54,120.82,23.22,4,7.5,4,嘉義市政府東南方  47.7  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-11-03 17:42:46,121.48,23.93,3.6,15.4,3,花蓮縣政府西偏南方  15.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-11-01 12:41:21,121.62,23.77,3.4,32.4,1,花蓮縣政府南方  24.5  公里 (位於花蓮縣近海)(花蓮縣近海)
099   ,2016-10-29 19:49:18,121.65,24.19,4.3,32,3,花蓮縣政府北方  22.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-10-29 14:44:05,121.55,24.71,3.6,31.6,2,宜蘭縣政府西方  22.1  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2016-10-29 14:08:17,121.73,24.38,3.2,17.2,3,宜蘭縣政府南方  39.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-10-26 15:07:15,120.62,23.54,3.7,4.6,3,嘉義市政府東偏北方  18.2  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2016-10-26 02:14:55,121.47,23.93,2.7,18.2,2,花蓮縣政府西偏南方  16.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
098   ,2016-10-25 12:45:52,121.35,22.65,5.3,23.7,3,臺東縣政府東偏南方  23.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-10-25 04:45:18,121.99,24.13,4.1,49.6,2,花蓮縣政府東偏北方  40.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-10-24 13:26:00,121.67,24.13,2.9,10.4,3,花蓮縣政府北偏東方  16.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-10-24 05:32:17,121.78,24.15,4.2,39,2,花蓮縣政府東北方  23.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-10-23 01:10:21,121.77,24.41,2.5,5.1,4,宜蘭縣政府南方  35.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-10-22 07:17:28,121.47,23.95,3.2,17.7,3,花蓮縣政府西偏南方  15.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-10-22 02:13:17,121.47,23.94,3.9,18.1,4,花蓮縣政府西偏南方  16.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-10-20 23:40:11,121.67,24.14,3.5,11.3,3,花蓮縣政府北偏東方  16.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-10-20 06:31:03,121.67,24.13,3.2,10.3,2,花蓮縣政府北偏東方  15.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-10-19 08:29:07,121.66,24.13,3.9,9.8,3,花蓮縣政府北偏東方  16.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-10-17 17:24:44,121.35,23.21,4,15.8,3,臺東縣政府北偏東方  53.9  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2016-10-17 14:31:54,120.55,22.99,3.9,15.9,1,屏東縣政府北偏東方  34.9  公里 (位於高雄市杉林區)(高雄市杉林區)
小區域有感地震,2016-10-16 21:25:03,121.36,23.21,4.1,16.8,3,臺東縣政府北偏東方  54.4  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2016-10-15 01:49:32,121.77,24.4,2.4,4.8,4,宜蘭縣政府南方  36.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-10-14 04:45:38,121.84,23.79,4.1,45.7,2,花蓮縣政府東南方  31.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-10-11 04:18:04,121.5,23.11,4,12.5,2,臺東縣政府東北方  52.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-10-10 19:12:49,121.45,23.95,3.1,17.8,2,花蓮縣政府西偏南方  17.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-10-10 14:28:39,120.67,23.58,2.5,7.7,1,雲林縣政府東南方  19.7  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2016-10-09 22:32:37,121.82,24.45,3.1,16.4,3,宜蘭縣政府南方  31.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-10-09 15:42:35,121.62,24.59,3.7,53.2,2,宜蘭縣政府西南方  21.3  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2016-10-07 15:55:47,121.88,24.78,3.6,87.2,1,宜蘭縣政府東偏北方  13.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
097   ,2016-10-06 23:52:00,121.34,22.63,6.2,23.7,5,臺東縣政府東偏南方  24.4  公里 (位於臺灣東部海域)(臺灣東部海域)
096   ,2016-10-04 14:29:18,121.46,22.13,4,29,4,臺東縣政府南偏東方  76.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-30 19:50:48,121.53,23.19,3.4,36.6,2,臺東縣政府東北方  61.9  公里 (位於臺灣東部海域)(臺灣東部海域)
095   ,2016-09-30 19:35:13,120.51,23.11,4.2,15.4,3,臺南市政府東偏北方  35.4  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2016-09-28 18:17:27,121.74,24.38,3.4,13.5,3,宜蘭縣政府南方  38.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
094   ,2016-09-28 17:38:12,122.75,24.45,5.5,96.9,2,宜蘭縣政府東偏南方  105.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-28 10:03:46,120.57,23.43,3.1,6.2,2,嘉義市政府東偏南方  13.6  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2016-09-26 12:33:53,121.62,24.35,3.6,23.4,4,花蓮縣政府北方  39.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-09-26 11:58:10,121.63,24.35,3.6,23,3,花蓮縣政府北方  39.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
093   ,2016-09-24 17:36:49,121.51,24.11,4.2,19.2,4,花蓮縣政府西北方  16.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-09-24 05:22:09,121.74,24.04,3.5,37.8,2,花蓮縣政府東偏北方  13.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-23 02:23:19,122.59,24.65,4.1,107.4,2,宜蘭縣政府東方  83.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-22 09:14:10,121.7,23.84,3.3,26.1,1,花蓮縣政府南偏東方  18.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-17 04:07:05,121.3,23.44,3.5,23.6,2,花蓮縣政府南偏西方  69.5  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2016-09-16 21:22:13,121.67,23.38,3.3,13.5,2,花蓮縣政府南方  68.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-16 13:30:05,120.6,23.62,2.7,4.6,2,雲林縣政府東南方  11.6  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2016-09-16 12:49:46,120.59,23.62,2.9,4.5,2,雲林縣政府東南方  11.5  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2016-09-16 06:46:13,120.57,23.55,3.3,10.3,2,嘉義市政府東偏北方  14.2  公里 (位於嘉義縣梅山鄉)(嘉義縣梅山鄉)
小區域有感地震,2016-09-12 23:13:46,121.01,24.7,2.2,9.5,2,新竹市政府南偏東方  12.4  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2016-09-12 23:02:06,121.02,24.7,3,9,2,新竹市政府南偏東方  12.4  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2016-09-11 20:39:56,121.29,23.46,3.8,11.9,3,花蓮縣政府南偏西方  67.6  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2016-09-10 03:29:48,120.55,22.92,4.3,14.4,2,屏東縣政府北偏東方  27.4  公里 (位於高雄市美濃區)(高雄市美濃區)
小區域有感地震,2016-09-10 00:54:10,122.1,22.13,4.9,40.8,3,臺東縣政府東偏南方  119.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-09 23:18:07,120.55,22.95,3.9,15.2,2,屏東縣政府北偏東方  30.7  公里 (位於高雄市杉林區)(高雄市杉林區)
小區域有感地震,2016-09-08 09:08:14,120.28,23.04,2.6,15.6,2,臺南市政府東偏北方  10.9  公里 (位於臺南市新化區)(臺南市新化區)
小區域有感地震,2016-09-08 03:13:16,122.16,24.8,3.8,10.1,2,宜蘭縣政府東方  41.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-09-08 01:14:14,120.27,23.04,2.7,16.1,1,臺南市政府東偏北方  9.9  公里 (位於臺南市永康區)(臺南市永康區)
小區域有感地震,2016-09-07 15:13:48,121.76,24.32,3,6.3,3,花蓮縣政府北偏東方  39.5  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-09-07 09:48:41,121.46,23.91,3.5,18.2,4,花蓮縣政府西偏南方  18.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-09-06 07:09:56,120.95,23.17,2.9,6.3,3,臺東縣政府北偏西方  50.7  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
092   ,2016-09-05 10:02:00,121.58,24.74,3.7,78,2,宜蘭縣政府西方  18.9  公里 (位於新北市烏來區)(新北市烏來區)
小區域有感地震,2016-09-04 11:28:47,121.88,24.45,3.4,14.4,2,宜蘭縣政府南偏東方  33.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-09-03 09:57:25,120.53,23.18,3,4.2,4,嘉義市政府南偏東方  34.6  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2016-09-03 07:21:17,120.97,24.77,1.9,3.9,1,新竹市政府南方  4.1  公里 (位於新竹市東區)(新竹市東區)
小區域有感地震,2016-09-02 10:24:01,121.56,23.82,3,15.6,2,花蓮縣政府南偏西方  19.5  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2016-09-01 00:47:24,121.96,24.46,3.4,18.1,3,宜蘭縣政府東南方  35.9  公里 (位於臺灣東部海域)(臺灣東部海域)
091   ,2016-09-01 00:28:54,121.97,24.46,4.9,18,5,宜蘭縣政府東南方  36.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-08-30 19:43:48,121.61,24.33,3.2,24.9,3,花蓮縣政府北方  37.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-08-30 09:43:04,120.6,23.5,3.8,14.4,3,嘉義市政府東方  15.1  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2016-08-29 07:44:02,120.93,22.85,3.1,8.4,3,臺東縣政府西偏北方  24.6  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2016-08-28 22:15:34,120.84,23.6,3.4,7.2,2,雲林縣政府東偏南方  33.5  公里 (位於南投縣信義鄉)(南投縣信義鄉)
小區域有感地震,2016-08-28 05:39:25,121.76,24.24,3.1,27.1,2,花蓮縣政府北偏東方  30.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-08-28 00:03:51,121.33,24.87,2.5,13.3,1,桃園市政府南偏東方  14.4  公里 (位於桃園市大溪區)(桃園市大溪區)
小區域有感地震,2016-08-26 18:46:19,121.62,23.94,4.1,42.6,2,花蓮縣政府南方  5.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-08-25 18:27:15,121.59,23.79,3.6,30.6,1,花蓮縣政府南方  22.0  公里 (位於花蓮縣近海)(花蓮縣近海)
090   ,2016-08-25 15:13:37,121.7,24.27,4.4,28.7,4,花蓮縣政府北偏東方  31.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-08-25 02:08:50,121.92,24.46,3.2,16,3,宜蘭縣政府南偏東方  34.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-08-23 07:26:48,122.85,24.3,4.9,33.7,1,宜蘭縣政府東偏南方  120.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-08-23 03:08:11,120.94,22.86,4.4,6.8,3,臺東縣政府西偏北方  24.3  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2016-08-23 00:05:55,121.72,23.82,3.4,21.5,2,花蓮縣政府南偏東方  21.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-08-22 21:40:10,121.73,24.42,3.8,30.9,3,宜蘭縣政府南方  35.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-08-20 16:56:30,120.73,23.18,3.6,4.1,3,嘉義市政府東南方  43.4  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-08-19 23:36:16,120.94,22.86,3.3,8,2,臺東縣政府西偏北方  24.2  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2016-08-19 15:38:57,120.8,23.34,3.8,6.1,2,嘉義市政府東偏南方  38.9  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
