編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2025-12-11 12:49:01,121.758,24.6187,4,47.2,1,宜蘭縣政府南方  12.5  公里 (位於宜蘭縣冬山鄉)(宜蘭縣冬山鄉)
146   ,2025-12-09 20:01:45,121.519,23.2208,4.7,44.9,3,臺東縣政府東北方  63.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-12-09 16:30:49,121.84,24.408,3.5,9.9,3,宜蘭縣政府南南東方  36.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2025-12-09 10:45:29,121.623,24.0242,3.5,24.5,1,花蓮縣政府北方  3.7  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2025-12-09 08:25:21,121.949,24.8323,3.7,8.2,2,宜蘭縣政府東北東方  21.9  公里 (位於臺灣東部海域)(臺灣東部海域)
145   ,2025-12-08 19:24:57,121.622,23.859,5.8,24.5,4,花蓮縣政府南方  14.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-12-07 19:10:20,120.492,23.239,3.9,8.7,3,臺南市政府東北方  41.7  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2025-12-07 14:47:57,120.076,22.8542,3.4,35.1,1,臺南市政府西南方  18.9  公里 (位於臺灣西南部海域)(臺灣西南部海域)
144   ,2025-12-07 06:48:01,121.487,23.4568,4.6,27.9,3,花蓮縣政府南南西方  60.7  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2025-12-06 11:51:35,121.629,24.0845,3.5,14.7,2,花蓮縣政府北方  10.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-12-06 03:29:35,122,24.8178,3.7,8.7,2,宜蘭縣政府東北東方  25.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-12-05 08:27:13,121.664,24.2148,3.7,29.5,2,花蓮縣政府北方  25.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-12-05 03:30:14,121.294,23.0722,3.6,8.6,2,臺東縣政府北北東方  38.1  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2025-12-05 01:14:18,122.012,24.884,3.6,11.5,2,宜蘭縣政府東北東方  30.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-12-04 09:32:57,120.621,23.3247,3.3,7.4,2,嘉義縣政府東南東方  36.7  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
小區域有感地震,2025-12-03 23:40:54,120.532,23.1873,3.7,12.4,2,臺南市政府東北東方  41.6  公里 (位於臺南市楠西區)(臺南市楠西區)
143   ,2025-12-02 10:01:22,121.863,24.432,4.4,12.5,3,宜蘭縣政府南南東方  34.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2025-12-02 02:59:17,121.505,24.0695,3.7,18.8,2,花蓮縣政府西北方  14.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-12-01 07:25:03,121.403,23.2065,3.4,23.5,2,臺東縣政府北北東方  56.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2025-12-01 05:45:08,121.346,23.1872,3.1,15.3,1,臺東縣政府北北東方  51.9  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2025-12-01 02:48:47,121.347,23.1895,3.3,15.8,1,臺東縣政府北北東方  52.2  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
