編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2026-01-19 08:51:53,121.788,24.3292,4,8,4,宜蘭縣政府南方  44.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
008   ,2026-01-19 07:48:26,120.803,23.3365,4.4,7.3,3,高雄市政府東北方  93.9  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2026-01-18 21:20:11,121.296,23.4615,3.9,12.3,3,花蓮縣政府南南西方  67.3  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2026-01-18 20:24:46,121.788,24.3262,3.4,7.9,4,宜蘭縣政府南方  44.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
007   ,2026-01-18 16:47:46,121.811,24.323,5,7.7,4,宜蘭縣政府南方  45.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
006   ,2026-01-18 01:01:30,121.818,24.3247,4.8,8.2,4,宜蘭縣政府南方  45.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2026-01-16 16:49:01,122.043,23.7032,4.7,20.4,1,花蓮縣政府東南方  53.6  公里 (位於臺灣東部海域)(臺灣東部海域)
005   ,2026-01-16 11:09:32,121.926,24.4415,4.6,17.5,4,宜蘭縣政府南南東方  36.1  公里 (位於臺灣東部海域)(臺灣東部海域)
004   ,2026-01-16 07:53:40,120.778,22.6828,4.4,47.6,2,臺東縣政府西方  39.1  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2026-01-14 06:14:59,120.534,23.075,3.5,9.8,2,臺南市政府東北東方  36.9  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2026-01-13 19:12:24,121.483,23.967,3,17.1,2,花蓮縣政府西方  14.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
003   ,2026-01-12 21:31:49,122.006,24.6893,5.3,70.5,3,宜蘭縣政府東方  25.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2026-01-12 05:17:12,121.465,23.9653,3.3,18.3,2,花蓮縣政府西方  16.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2026-01-11 22:57:16,120.856,23.174,3.7,3.7,3,高雄市政府東北方  82.9  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2026-01-11 08:54:02,121.039,22.7858,3.6,4.5,3,臺東縣政府西北西方  12.0  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2026-01-09 15:50:11,121.491,24.0612,3.7,21.5,3,花蓮縣政府西北西方  15.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2026-01-09 04:26:09,121.828,24.391,3.3,10.7,3,宜蘭縣政府南方  38.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2026-01-09 00:30:27,121.24,24.6655,3.9,9.9,3,新竹縣政府東南方  29.1  公里 (位於新竹縣尖石鄉)(新竹縣尖石鄉)
小區域有感地震,2026-01-08 22:40:58,121.696,24.046,3.7,21.1,2,花蓮縣政府東北方  9.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2026-01-07 18:29:48,120.51,23.1962,3.8,10,4,臺南市政府東北東方  40.2  公里 (位於臺南市楠西區)(臺南市楠西區)
002   ,2026-01-07 10:23:28,121.002,22.6123,4.1,7.6,4,臺東縣政府西南方  22.0  公里 (位於臺東縣太麻里鄉)(臺東縣太麻里鄉)
小區域有感地震,2026-01-07 01:07:08,121.896,24.3738,3.9,17.6,4,宜蘭縣政府南南東方  41.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2026-01-06 23:50:55,120.688,23.2663,3.8,3.3,3,高雄市政府北北東方  81.2  公里 (位於高雄市那瑪夏區)(高雄市那瑪夏區)
小區域有感地震,2026-01-06 16:18:05,122.038,24.672,4.1,55.6,2,宜蘭縣政府東南東方  28.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2026-01-05 19:47:57,121.236,24.6638,3,9.9,1,新竹縣政府東南方  28.9  公里 (位於新竹縣尖石鄉)(新竹縣尖石鄉)
001   ,2026-01-04 03:52:50,121.755,24.7032,4.5,10,4,宜蘭縣政府南南西方  3.2  公里 (位於宜蘭縣羅東鎮)(宜蘭縣羅東鎮)
小區域有感地震,2026-01-03 19:56:48,120.481,23.3733,3.5,9,3,臺南市政府東北方  52.0  公里 (位於臺南市白河區)(臺南市白河區)
小區域有感地震,2026-01-03 09:32:53,121.076,22.9068,3.9,8.5,3,臺東縣政府北北西方  18.5  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
小區域有感地震,2026-01-03 02:14:42,121.965,24.8395,3.9,8.4,2,宜蘭縣政府東北東方  23.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2026-01-02 05:51:33,120.525,23.1673,3.4,10.2,2,臺南市政府東北東方  39.9  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2026-01-01 14:26:14,121.567,23.6183,4.1,51.5,2,花蓮縣政府南方  41.6  公里 (位於花蓮縣近海)(花蓮縣近海)
