編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2025-07-07 21:07:33,121.686,23.9123,4.3,28,3,花蓮縣政府東南方  11.0  公里 (位於花蓮縣近海)(花蓮縣近海)
105   ,2025-07-07 20:01:28,121.768,24.558,5,62.1,3,宜蘭縣政府南方  19.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2025-07-06 01:36:19,121.779,24.0098,3.9,49.1,2,花蓮縣政府東方  16.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-07-05 07:35:39,121.886,23.8747,4.5,19.7,2,花蓮縣政府東南東方  30.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-07-05 07:12:40,121.835,23.8743,4.7,23.6,2,花蓮縣政府東南東方  25.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-07-03 17:10:40,121.683,23.9057,3.8,25.9,2,花蓮縣政府東南方  11.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-07-03 07:54:14,121.128,23.8508,3.5,34,2,南投縣政府東方  45.0  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
小區域有感地震,2025-07-03 03:04:30,120.722,24.316,3.3,25.6,1,臺中市政府北北東方  20.1  公里 (位於臺中市后里區)(臺中市后里區)
小區域有感地震,2025-07-01 23:02:44,120.782,22.5738,4.1,7,2,臺東縣政府西南西方  42.9  公里 (位於臺東縣金峰鄉)(臺東縣金峰鄉)
小區域有感地震,2025-07-01 02:32:16,121.573,23.1937,4.2,41,3,臺東縣政府東北方  65.0  公里 (位於臺灣東部海域)(臺灣東部海域)
