編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2025-09-20 22:23:02,121.034,24.6935,3.1,9.1,2,新竹縣政府南方  14.9  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2025-09-20 16:51:20,119.206,24.4513,4.9,9.2,2,金門縣政府東方  90.0  公里(金門縣政府東方  90.0  公里)
123   ,2025-09-20 06:56:45,119.24,24.5242,5,17.2,2,金門縣政府東方  93.9  公里(金門縣政府東方  93.9  公里)
122   ,2025-09-19 05:21:41,121.632,24.0272,4.7,22.7,3,花蓮縣政府北北東方  4.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-09-19 00:48:26,121.674,24.1615,3.7,30.9,2,花蓮縣政府北北東方  19.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-09-18 04:33:11,120.462,23.1892,3.6,9.3,2,臺南市政府東北方  35.8  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-09-17 14:31:10,120.685,22.8262,3.9,43.2,1,屏東縣政府東北方  25.7  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
小區域有感地震,2025-09-15 02:41:53,122.854,24.9453,4.7,145.6,1,宜蘭縣政府東方  112.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-09-13 14:44:36,121.464,23.942,3.2,16.9,3,花蓮縣政府西南西方  16.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-09-13 09:22:55,121.349,24.1215,3,4,2,花蓮縣政府西北西方  31.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-09-12 03:28:10,120.544,23.2157,3.9,16.1,3,臺南市政府東北東方  44.3  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-09-10 07:58:29,121.03,24.7088,2.6,7,1,新竹縣政府南方  13.2  公里 (位於新竹縣峨眉鄉)(新竹縣峨眉鄉)
小區域有感地震,2025-09-08 13:50:47,122.518,23.7993,4.8,22.8,1,花蓮縣政府東南東方  93.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-09-07 20:22:58,121.459,23.9248,3.1,17.4,2,花蓮縣政府西南西方  17.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-09-07 19:29:10,122.502,23.957,4.6,26,1,花蓮縣政府東方  89.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-09-06 11:34:59,121.563,23.2483,3.7,39,2,臺東縣政府東北方  69.0  公里 (位於臺灣東部海域)(臺灣東部海域)
121   ,2025-09-05 14:57:42,120.567,23.218,4.1,12.5,4,臺南市政府東北東方  46.4  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-09-03 20:04:15,121.646,24.7435,3.6,71.4,1,宜蘭縣政府西方  11.9  公里 (位於宜蘭縣員山鄉)(宜蘭縣員山鄉)
小區域有感地震,2025-09-02 14:18:48,121.797,24.2527,3.7,32.5,3,花蓮縣政府東北方  34.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-09-02 14:09:21,120.597,22.904,3.9,13.3,2,高雄市政府東北方  42.9  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2025-09-02 09:17:42,121.239,22.97,3.7,37.4,1,臺東縣政府北北東方  25.5  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2025-09-02 07:16:26,120.538,23.2115,3.5,16.4,3,臺南市政府東北東方  43.6  公里 (位於臺南市楠西區)(臺南市楠西區)
