編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2025-02-04 19:57:45,120.484,23.233,3.3,8.8,3,臺南市政府東北方  40.6  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2025-02-04 19:31:58,120.574,23.157,3.3,15.6,2,臺南市政府東北東方  43.9  公里 (位於臺南市南化區)(臺南市南化區)
057   ,2025-02-04 16:19:18,121.737,24.4138,4.8,62,3,宜蘭縣政府南方  35.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2025-02-04 10:45:04,120.486,23.2253,3.6,9.1,3,臺南市政府東北方  40.2  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2025-02-03 21:12:34,120.578,23.2207,3.9,15,4,臺南市政府東北東方  47.6  公里 (位於臺南市南化區)(臺南市南化區)
小區域有感地震,2025-02-03 15:06:54,121.932,24.4003,3.6,21.2,2,宜蘭縣政府南南東方  40.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-02-03 13:56:15,120.564,23.2542,3.9,15,4,嘉義縣政府東南方  35.8  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
056   ,2025-02-03 06:02:43,120.484,23.2278,4,8.7,4,臺南市政府東北方  40.3  公里 (位於臺南市東山區)(臺南市東山區)
055   ,2025-02-03 03:32:20,120.488,23.2587,3.9,8.1,4,臺南市政府東北方  42.8  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2025-02-02 15:51:10,120.531,23.184,3.3,11.8,3,臺南市政府東北東方  41.3  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-02-02 14:47:34,121.853,24.407,3.1,13.2,3,宜蘭縣政府南南東方  37.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
054   ,2025-02-02 14:02:49,121.035,22.7643,4,5.4,3,臺東縣政府西方  12.0  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2025-02-01 19:26:08,120.592,23.2537,3.4,13,4,嘉義縣政府東南方  38.1  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
小區域有感地震,2025-02-01 08:57:22,120.494,23.1788,3.7,16.5,3,臺南市政府東北東方  37.8  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-02-01 05:18:31,120.503,23.2633,3.4,8.4,2,臺南市政府東北方  44.3  公里 (位於臺南市東山區)(臺南市東山區)
