編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2025-05-22 09:50:21,122.036,23.4882,4.4,34.2,2,花蓮縣政府東南方  70.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-21 16:58:07,120.51,23.2647,3.2,8.2,1,臺南市政府東北方  45.0  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2025-05-21 04:13:41,120.5,23.1512,3.9,14.9,3,臺南市政府東北東方  36.7  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-05-20 02:23:06,120.497,23.2462,3.7,7.5,3,臺南市政府東北方  42.5  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2025-05-19 07:38:18,120.953,22.4558,3.7,12.1,2,臺東縣政府南南西方  38.9  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2025-05-19 03:55:34,121.336,22.9638,4.3,39.5,2,臺東縣政府東北方  29.9  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2025-05-19 03:35:31,121.422,23.8272,3.5,17.8,2,花蓮縣政府西南方  27.1  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2025-05-19 03:18:03,121.44,23.8815,3.1,18.6,2,花蓮縣政府西南西方  22.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-05-18 15:40:18,121.329,22.9717,3.9,40.6,1,臺東縣政府東北方  30.2  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2025-05-16 18:41:10,120.48,23.2227,3.6,9,2,臺南市政府東北方  39.5  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-05-16 12:43:54,121.343,24.108,3.5,5.8,2,花蓮縣政府西北西方  31.0  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-05-15 03:13:41,121.663,24.0903,3.9,40.1,2,花蓮縣政府北北東方  11.8  公里 (位於花蓮縣近海)(花蓮縣近海)
097   ,2025-05-14 10:48:28,120.55,23.3087,4.6,11.5,4,嘉義縣政府東南東方  31.1  公里 (位於嘉義縣大埔鄉)(嘉義縣大埔鄉)
096   ,2025-05-14 09:16:50,121.855,24.3245,4,11.5,4,宜蘭縣政府南南東方  46.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2025-05-14 00:57:37,120.771,24.2987,3.2,27.5,1,臺中市政府北北東方  20.0  公里 (位於臺中市東勢區)(臺中市東勢區)
095   ,2025-05-13 03:37:52,121.366,22.9823,4.1,11.9,4,臺東縣政府東北方  33.5  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2025-05-12 11:23:12,121.392,23.7348,3.3,16.4,2,花蓮縣政府西南方  36.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2025-05-12 06:20:59,121.704,24.0787,3.3,26.4,1,花蓮縣政府東北方  12.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-05-12 05:25:50,122.362,24.7968,4.7,10.4,2,宜蘭縣政府東方  61.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-11 16:06:03,121.615,24.0292,3.8,22.1,3,花蓮縣政府北方  4.3  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2025-05-10 05:29:16,120.688,23.8008,3.4,19.8,2,南投縣政府南方  11.2  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
094   ,2025-05-10 05:27:49,120.694,23.797,4.3,20.1,4,南投縣政府南方  11.6  公里 (位於南投縣竹山鎮)(南投縣竹山鎮)
小區域有感地震,2025-05-08 21:14:09,120.592,22.9062,3.9,15.8,2,高雄市政府東北方  42.7  公里 (位於高雄市六龜區)(高雄市六龜區)
小區域有感地震,2025-05-08 15:07:57,121.557,23.7682,3.8,23.7,1,花蓮縣政府南南西方  25.5  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2025-05-07 15:41:51,121.627,22.7305,4,18.5,2,臺東縣政府東方  49.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2025-05-07 04:14:25,121.545,23.6617,3.8,31.2,1,花蓮縣政府南南西方  37.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-05-06 17:22:10,120.371,23.2062,3.4,10.6,2,臺南市政府東北方  30.4  公里 (位於臺南市六甲區)(臺南市六甲區)
093   ,2025-05-05 19:15:46,121.516,24.0618,4.4,18.7,4,花蓮縣政府西北方  13.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
092   ,2025-05-05 18:53:27,121.921,23.9407,5.9,22.3,4,花蓮縣政府東方  31.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-05 18:27:59,121.903,23.9358,4.6,25.3,2,花蓮縣政府東方  29.4  公里 (位於臺灣東部海域)(臺灣東部海域)
091   ,2025-05-05 18:21:24,121.9,23.9698,4.6,20.8,3,花蓮縣政府東方  28.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-05 18:18:51,121.953,23.9833,4.1,18.7,2,花蓮縣政府東方  33.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-05 18:18:06,121.933,23.9273,4.5,23.2,3,花蓮縣政府東南東方  32.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-05 18:10:40,121.902,23.9758,4.9,19.7,3,花蓮縣政府東方  28.8  公里 (位於臺灣東部海域)(臺灣東部海域)
090   ,2025-05-05 18:10:00,121.941,23.944,5.5,19.7,4,花蓮縣政府東方  33.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2025-05-04 21:19:38,121.454,23.9243,3,19.9,2,花蓮縣政府西南西方  18.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-05-04 19:15:39,121.83,24.4038,3.4,8.8,3,宜蘭縣政府南南東方  36.9  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2025-05-04 16:19:49,121.462,23.9315,3,17.3,2,花蓮縣政府西南西方  17.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2025-05-03 22:09:31,121.722,24.1937,3.9,26.7,3,花蓮縣政府北北東方  24.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2025-05-03 11:52:08,121.554,23.7665,3.7,24.2,1,花蓮縣政府南南西方  25.8  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2025-05-03 08:56:47,121.764,24.3573,3.9,21.4,3,宜蘭縣政府南方  41.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2025-05-03 08:49:55,120.505,23.1975,3.8,9.4,3,臺南市政府東北東方  39.9  公里 (位於臺南市楠西區)(臺南市楠西區)
小區域有感地震,2025-05-01 22:51:20,122.484,21.7382,5.6,36.3,3,臺東縣政府東南方  177.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2025-05-01 01:34:53,121.554,23.7697,3.8,4.5,4,花蓮縣政府南南西方  25.4  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2025-05-01 00:17:03,120.499,23.1933,3.4,8.3,3,臺南市政府東北東方  39.1  公里 (位於臺南市楠西區)(臺南市楠西區)
